S. NO,NAME OF RESERVOIR,FRL (m),RESERVOIR LEVEL (m),LIVE CAPACITY AT FRL (BCM),CURRENT LIVE STORAGE (BCM),DATE,CURRENT YEAR,LAST YEAR,LAST 10 YEARS AVERAGE,IRR. (CCA) IN TH. HA,HYDEL IN MW
*1,GOBIND SAGAR(BHAKRA),512.06,490.37,6.229,2.953,08-08-2016,47,79,65,676,1200
*2,PONG DAM(BEAS),423.67,409.55,6.157,2.935,08-08-2016,48,77,52,-,360
*3,THEIN DAM,527.91,513.75,2.344,1.36,11-08-2016,58,87,59,348,600
*4,MAHI BAJAJ SAGAR,280.75,280.9,1.711,1.711,11-08-2016,100,100,66,63,140
5,JHAKAM,359.5,358.85,0.132,0.126,11-08-2016,95,100,61,28,-
*6,RANA PRATAP SAGAR,352.81,352.45,1.436,1.372,10-08-2016,96,95,61,229,172
7,TENUGHAT,269.14,258.9,0.821,0.374,11-08-2016,46,50,40,-,-
8,MAITHON,146.3,143.31,0.471,0.288,11-08-2016,61,92,63,342,-
*12,HIRAKUD,192.02,186.67,5.378,1.966,10-08-2016,37,35,42,153,307
*13,BALIMELA,462.08,455.98,2.676,1.69,10-08-2016,63,50,26,-,360
14,SALANADI,82.3,67.8,0.558,0.172,10-08-2016,31,53,37,42,-
*15,RENGALI,123.5,116.11,3.432,1.228,10-08-2016,36,55,39,3,200
*16,MACHKUND(JALAPUT),838.16,833.81,0.893,0.552,10-08-2016,62,40,58,-,115
*17,UPPER KOLAB,858.0,853.29,0.935,0.523,10-08-2016,56,33,36,89,320
*18,UPPER INDRAVATI,642.0,635.57,1.456,0.801,11-08-2016,55,21,56,128,600
19,MAYURAKSHI,121.31,115.92,0.48,0.242,11-08-2016,50,80,52,227,-
20,KANGSABATI,134.14,126.19,0.914,0.331,11-08-2016,36,69,51,341,-
21,GUMTI,93.55,91.8,0.312,0.248,10-08-2016,79,80,42,-,15
*22,UKAI,105.16,101.53,6.615,4.751,10-08-2016,72,71,61,348,300
23,SABARMATI(DHAROI),189.59,186.17,0.735,0.427,11-08-2016,58,88,48,95,1
*24,KADANA,127.7,127.2,1.472,1.14,11-08-2016,77,7,52,200,120
25,SHETRUNJI,55.53,50.62,0.3,0.064,11-08-2016,21,90,59,36,-
26,BHADAR,107.89,99.97,0.188,0.009,11-08-2016,5,77,57,27,-
27,DAMANGANGA,79.86,74.0,0.502,0.242,10-08-2016,48,49,42,51,1
28,DANTIWADA,184.1,168.31,0.399,0.309,11-08-2016,77,87,24,45,-
29,PANAM,127.41,123.2,0.697,0.31,11-08-2016,44,57,57,36,2
*30,SARDAR SAROVAR,121.92,125.89,1.566,1.566,10-08-2016,100,99,85,2120,1450
31,KARJAN,115.25,96.21,0.523,0.12,10-08-2016,23,67,58,51,3
32,JAYAKWADI(PAITHAN),463.91,460.9,2.171,1.148,11-08-2016,53,6,29,227,-
*33,KOYANA,657.9,655.65,2.652,2.238,10-08-2016,84,77,87,-,1920
34,BHIMA(UJJANI),496.83,493.52,1.517,0.553,10-08-2016,36,0,50,125,12
35,ISAPUR,441.0,432.79,0.965,0.315,10-08-2016,33,23,55,104,-
36,MULA,552.3,551.5,0.609,0.566,11-08-2016,93,39,58,139,-
37,YELDARI,461.77,450.22,0.809,0.07,11-08-2016,9,1,30,78,-
38,GIRNA,398.07,392.63,0.524,0.279,10-08-2016,53,4,25,79,-
39,KHADAKVASLA,582.47,582.29,0.056,0.053,10-08-2016,95,21,73,78,8
*40,UPPER VAITARNA,603.5,602.71,0.331,0.306,10-08-2016,92,60,76,-,61
41,UPPER TAPI,214.0,209.31,0.255,0.043,10-08-2016,17,31,38,45,-
*42,PENCH(TOTLADOH),490.0,486.95,1.091,0.794,10-08-2016,73,18,54,127,160
43,UPPER WARDHA,342.5,341.77,0.564,0.5,11-08-2016,89,91,68,70,-
44,BHATSA,142.07,137.17,0.942,0.813,10-08-2016,86,64,75,29.378,15
45,DHOM,747.7,746.7,0.331,0.308,10-08-2016,93,49,69,36.2,2
46,DUDHGANGA,646.0,641.6,0.664,0.536,10-08-2016,81,67,86,2.441,24
47,MANIKDOH,711.25,703.82,0.288,0.169,11-08-2016,59,22,41,2.2,6
48,BHANDARDARA,342.5,341.77,0.304,0.289,11-08-2016,89,91,68,70,-
49,MATATILA,308.46,307.54,0.707,0.544,10-08-2016,77,86,70,-,30
*50,RIHAND,268.22,258.02,5.649,1.499,11-08-2016,27,34,27,-,300
*51,RAMGANGA,365.3,340.9,2.196,0.749,11-08-2016,34,78,44,1897,198
*52,TEHRI,830.0,804.15,2.615,1.624,11-08-2016,62,66,56,2351,1000
*53,GANDHI SAGAR,399.9,396.02,6.827,4.412,11-08-2016,65,91,41,220,115
54,TAWA,355.4,353.75,1.944,1.732,11-08-2016,89,95,83,247,-
*55,BARGI,422.76,421.25,3.18,2.8,11-08-2016,88,57,64,157,90
*56,BANSAGAR,341.64,338.63,5.166,3.833,11-08-2016,74,63,46,488,425
*57,INDIRA SAGAR,262.13,260.29,9.745,8.221,10-08-2016,84,67,52,2380,1000
58,BARNA DAM,348.55,347.98,0.456,0.415,11-08-2016,91,70,68,546,-
*59,MINIMATA BANGO,359.66,348.8,3.046,1.307,11-08-2016,43,70,66,-,120
60,MAHANADI,348.7,348.36,0.767,0.735,10-08-2016,96,27,67,319,10
*61,SRISAILAM,269.75,264.84,8.288,3.781,11-08-2016,46,9,51,0,770
*62,NAGARJUNA SAGAR,179.83,154.44,6.841,0.0,11-08-2016,0,0,42,895,810
63,SOMASILA,100.58,83.87,1.994,0.283,11-08-2016,14,13,25,168,0
64,SRIRAMSAGAR,332.54,328.15,2.3,1.237,11-08-2016,54,8,35,411,27
65,LOWER MANAIR,280.42,269.72,0.621,0.123,11-08-2016,20,18,37,199,60
66,KRISHNARAJA SAGARA,752.5,744.21,1.163,0.47,10-08-2016,40,58,80,79,-
*67,TUNGABHADRA,497.74,492.57,3.276,1.363,11-08-2016,42,60,80,529,72
68,GHATAPRABHA(HIDKAL),662.95,658.12,1.391,1.047,11-08-2016,75,36,82,317,-
69,BHADRA,657.76,648.0,1.785,0.823,11-08-2016,46,66,85,106,39
70,LINGANAMAKKI,554.43,545.01,4.294,1.965,11-08-2016,46,44,71,-,55
71,NARAYANPUR,492.25,491.09,0.863,0.596,11-08-2016,69,63,80,425,-
72,MALAPRABHA(RENUKA),633.83,623.88,0.972,0.141,11-08-2016,15,26,59,215,-
73,KABINI,696.16,693.68,0.444,0.308,10-08-2016,69,88,62,85,-
74,HEMAVATHY,890.63,884.3,0.927,0.543,10-08-2016,59,84,88,265,-
75,HARANGI,871.42,870.89,0.22,0.212,10-08-2016,96,100,94,53,-
76,SUPA,564.0,540.64,4.12,1.808,11-08-2016,44,45,57,-,-
77,VANI VILAS SAGAR,652.28,634.24,0.802,0.044,11-08-2016,5,5,11,123,-
*79,GERUSOPPA,55.0,48.81,0.13,0.096,11-08-2016,74,75,82,83,240
80,KALLADA(PARAPPAR),115.82,104.56,0.507,0.259,11-08-2016,51,25,56,62,-
*81,IDAMALAYAR,169.0,148.94,1.018,0.491,11-08-2016,48,46,58,33,75
*82,IDUKKI,732.43,715.34,1.46,0.631,11-08-2016,43,54,51,-,780
*83,KAKKI,981.46,968.73,0.447,0.264,11-08-2016,59,43,59,23,300
*84,PERIYAR,867.41,861.96,0.173,0.062,11-08-2016,36,32,54,84,140
85,MALAMPUZHA,867.41,861.96,0.224,0.077,11-08-2016,36,32,54,84,140
86,LOWER BHAWANI,278.89,267.13,0.792,0.219,11-08-2016,28,68,66,105,8
*87,METTUR(STANLEY),240.79,223.17,2.647,0.746,11-08-2016,28,63,66,122,360
88,VAIGAI,279.2,265.72,0.172,0.007,11-08-2016,4,34,31,61,6
89,PARAMBIKULAM,556.26,543.23,0.38,0.131,11-08-2016,34,46,76,101,-
*91,SHOLAYAR,1002.79,994.03,0.143,0.087,11-08-2016,61,79,84,-,95
