S. NO,NAME OF RESERVOIR,FRL (m),RESERVOIR LEVEL (m),LIVE CAPACITY AT FRL (BCM),CURRENT LIVE STORAGE (BCM),DATE,CURRENT YEAR,LAST YEAR,LAST 10 YEARS AVERAGE,IRR. (CCA) IN TH. HA,HYDEL IN MW
*1,GOBIND SAGAR(BHAKRA),512.06,480.26,6.229,1.924,06-07-2017,31,32,36,676,1200
*2,PONG DAM(BEAS),423.67,396.94,6.157,1.065,05-07-2017,17,13,25,-,360
*3,THEIN DAM,527.91,515.77,2.344,1.446,05-07-2017,62,34,46,348,600
*4,MAHI BAJAJ SAGAR,280.75,269.45,1.711,0.55,06-07-2017,32,22,25,63,140
5,JHAKAM,359.5,346.5,0.132,0.037,06-07-2017,28,7,17,28,-
*6,RANA PRATAP SAGAR,352.81,347.2,1.436,0.472,05-07-2017,33,56,45,229,172
7,TENUGHAT,269.14,257.54,0.821,0.327,06-07-2017,40,47,37,-,-
8,MAITHON,146.3,137.15,0.471,0.076,06-07-2017,16,20,40,342,-
*12,HIRAKUD,192.02,182.41,5.378,0.581,05-07-2017,11,8,13,153,307
*13,BALIMELA,462.08,446.53,2.676,0.599,05-07-2017,22,38,22,-,360
14,SALANADI,82.3,67.31,0.558,0.163,05-07-2017,29,5,28,42,-
*15,RENGALI,123.5,110.76,3.432,0.122,05-07-2017,4,1,8,3,200
*16,MACHKUND(JALAPUT),838.16,826.16,0.893,0.186,05-07-2017,21,26,34,-,115
*17,UPPER KOLAB,858.0,848.61,0.935,0.209,05-07-2017,22,24,19,89,320
*18,UPPER INDRAVATI,642.0,628.88,1.456,0.26,04-07-2017,18,27,19,128,600
19,MAYURAKSHI,121.31,112.43,0.48,0.132,06-07-2017,28,31,32,227,-
20,KANGSABATI,134.14,124.88,0.914,0.261,06-07-2017,29,21,28,341,-
21,GUMTI,93.55,91.7,0.312,0.228,04-07-2017,73,53,36,-,15
*22,UKAI,105.16,93.9,6.615,1.838,06-07-2017,28,9,23,348,300
23,SABARMATI(DHAROI),189.59,181.24,0.735,0.14,06-07-2017,19,22,19,95,1
*24,KADANA,127.7,123.19,1.472,0.769,06-07-2017,52,19,42,200,120
25,SHETRUNJI,55.53,49.17,0.3,0.038,06-07-2017,13,20,23,36,-
26,BHADAR,107.89,96.63,0.188,0.0,06-07-2017,0,4,23,27,-
27,DAMANGANGA,79.86,71.0,0.502,0.154,06-07-2017,31,24,16,51,1
28,DANTIWADA,184.1,166.53,0.399,0.018,06-07-2017,5,2,4,45,-
29,PANAM,127.41,120.9,0.697,0.216,06-07-2017,31,21,43,36,2
*30,SARDAR SAROVAR,121.92,115.61,1.566,0.591,06-07-2017,38,34,39,2120,1450
31,KARJAN,115.25,103.12,0.523,0.223,06-07-2017,43,7,31,51,3
32,JAYAKWADI(PAITHAN),463.91,457.83,2.171,0.401,29-06-2017,18,0,10,227,-
*33,KOYANA,657.9,635.15,2.652,0.819,05-07-2017,31,10,36,-,1920
34,BHIMA(UJJANI),496.83,489.22,1.517,0.0,03-07-2017,0,0,8,125,12
35,ISAPUR,441.0,426.93,0.965,0.048,05-07-2017,5,3,27,104,-
36,MULA,552.3,537.42,0.609,0.066,05-07-2017,11,5,9,139,-
37,YELDARI,461.77,448.62,0.809,0.024,05-07-2017,3,0,11,78,-
38,GIRNA,398.07,387.94,0.524,0.137,05-07-2017,26,0,9,79,-
39,KHADAKVASLA,582.47,578.66,0.056,0.012,05-07-2017,21,43,36,78,8
*40,UPPER VAITARNA,603.5,596.89,0.331,0.138,05-07-2017,42,27,31,-,61
41,UPPER TAPI,214.0,208.29,0.255,0.015,05-07-2017,6,17,28,45,-
*42,PENCH(TOTLADOH),490.0,467.75,1.091,0.053,05-07-2017,5,7,20,127,160
43,UPPER WARDHA,342.5,337.35,0.564,0.197,06-07-2017,35,29,36,70,-
44,BHATSA,142.07,122.14,0.942,0.486,05-07-2017,52,38,34,29.378,15
45,DHOM,747.7,731.56,0.331,0.054,05-07-2017,16,26,28,36.2,2
46,DUDHGANGA,646.0,628.8,0.664,0.215,05-07-2017,32,9,31,2.441,24
47,MANIKDOH,711.25,691.4,0.288,0.041,05-07-2017,14,9,7,2.2,6
48,BHANDARDARA,744.91,730.55,0.304,0.122,05-07-2017,40,15,21,63.74,46
49,MATATILA,308.46,300.99,0.707,0.058,05-07-2017,8,17,38,-,30
*50,RIHAND,268.22,257.25,5.649,1.241,06-07-2017,22,12,9,-,300
*51,RAMGANGA,365.3,306.04,2.196,0.0,06-07-2017,0,11,27,1897,198
*52,TEHRI,830.0,755.75,2.615,0.306,06-07-2017,12,18,14,2351,1000
*53,GANDHI SAGAR,399.9,394.29,6.827,3.597,05-07-2017,53,36,19,220,115
54,TAWA,355.4,343.48,1.944,0.518,06-07-2017,27,17,28,247,-
*55,BARGI,422.76,409.8,3.18,0.652,06-07-2017,21,28,16,157,90
*56,BANSAGAR,341.64,332.79,5.166,1.864,05-07-2017,36,36,25,488,425
*57,INDIRA SAGAR,262.13,246.68,9.745,0.931,05-07-2017,10,10,8,2380,1000
58,BARNA DAM,348.55,342.57,0.456,0.125,05-07-2017,27,9,17,546,-
*59,MINIMATA BANGO,359.66,352.69,3.046,1.8,05-07-2017,59,31,46,-,120
60,MAHANADI,348.7,339.4,0.767,0.125,05-07-2017,16,25,31,319,10
*61,SRISAILAM,269.75,237.68,8.288,0.478,06-07-2017,6,7,18,0,770
*62,NAGARJUNA SAGAR,179.83,152.8,6.841,0.0,06-07-2017,0,0,22,895,810
63,SOMASILA,100.58,82.18,1.994,0.21,06-07-2017,11,22,28,168,0
64,SRIRAMSAGAR,332.54,321.53,2.3,0.261,29-06-2017,11,6,9,411,27
65,LOWER MANAIR,280.42,272.42,0.621,0.211,29-06-2017,34,11,22,199,60
66,KRISHNARAJA SAGARA,752.5,737.53,1.163,0.131,05-07-2017,11,23,28,79,-
*67,TUNGABHADRA,497.74,484.12,3.276,0.245,06-07-2017,7,19,29,529,72
68,GHATAPRABHA(HIDKAL),662.95,639.56,1.391,0.201,04-07-2017,14,4,16,317,-
69,BHADRA,657.76,638.4,1.785,0.233,04-07-2017,13,18,36,106,39
70,LINGANAMAKKI,554.43,536.48,4.294,0.786,04-07-2017,18,24,23,-,55
71,NARAYANPUR,492.25,485.84,0.863,0.135,06-07-2017,16,17,40,425,-
72,MALAPRABHA(RENUKA),633.83,620.68,0.972,0.032,04-07-2017,3,0,12,215,-
73,KABINI,696.16,689.57,0.444,0.125,05-07-2017,28,29,38,85,-
74,HEMAVATHY,890.63,874.16,0.927,0.128,05-07-2017,14,29,33,265,-
75,HARANGI,871.42,861.6,0.22,0.078,05-07-2017,35,62,50,53,-
76,SUPA,564.0,532.9,4.12,1.272,04-07-2017,31,22,22,-,-
77,VANI VILAS SAGAR,652.28,632.09,0.802,0.015,29-06-2017,2,6,12,123,-
*79,GERUSOPPA,55.0,48.85,0.13,0.096,06-07-2017,74,73,76,83,240
80,KALLADA(PARAPPAR),115.82,95.38,0.507,0.132,05-07-2017,26,54,33,62,-
*81,IDAMALAYAR,169.0,134.66,1.018,0.215,05-07-2017,21,25,26,33,75
*82,IDUKKI,732.43,705.4,1.46,0.281,05-07-2017,19,26,27,-,780
*83,KAKKI,981.46,947.33,0.447,0.097,04-07-2017,22,37,32,23,300
*84,PERIYAR,867.41,859.8,0.173,0.022,05-07-2017,13,20,43,84,140
85,MALAMPUZHA,115.06,102.89,0.224,0.034,03-07-2017,15,17,34,21,3
86,LOWER BHAWANI,278.89,261.27,0.792,0.08,05-07-2017,10,17,41,105,8
*87,METTUR(STANLEY),240.79,210.49,2.647,0.121,05-07-2017,5,15,36,122,360
88,VAIGAI,279.2,265.46,0.172,0.007,05-07-2017,4,5,17,61,6
89,PARAMBIKULAM,556.26,537.59,0.38,0.043,05-07-2017,11,15,36,101,-
*91,SHOLAYAR,1002.79,978.9,0.143,0.032,05-07-2017,22,31,49,-,95
