S. NO,NAME OF RESERVOIR,FRL (m),RESERVOIR LEVEL (m),LIVE CAPACITY AT FRL (BCM),CURRENT LIVE STORAGE (BCM),DATE,CURRENT YEAR,LAST YEAR,LAST 10 YEARS AVERAGE,IRR. (CCA) IN TH. HA,HYDEL IN MW
*1,GOBIND SAGAR(BHAKRA),512.06,467.61,6.229,1.012,11-05-2017,16,24,23,676,1200
*2,PONG DAM(BEAS),423.67,395.46,6.157,0.905,10-05-2017,15,11,28,-,360
*3,THEIN DAM,527.91,514.79,2.344,1.416,09-05-2017,60,28,43,348,600
*4,MAHI BAJAJ SAGAR,280.75,269.65,1.711,0.567,11-05-2017,33,21,22,63,140
5,JHAKAM,359.5,346.6,0.132,0.037,11-05-2017,28,8,17,28,-
*6,RANA PRATAP SAGAR,352.81,346.72,1.436,0.399,03-05-2017,28,33,41,229,172
7,TENUGHAT,269.14,258.55,0.821,0.361,11-05-2017,44,33,32,-,-
8,MAITHON,146.3,139.98,0.471,0.158,11-05-2017,34,11,30,342,-
*12,HIRAKUD,192.02,185.87,5.378,1.645,09-05-2017,31,28,28,153,307
*13,BALIMELA,462.08,449.92,2.676,0.936,10-05-2017,35,37,17,-,360
14,SALANADI,82.3,67.25,0.558,0.162,09-05-2017,29,3,24,42,-
*15,RENGALI,123.5,118.9,3.432,1.951,10-05-2017,57,22,15,3,200
*16,MACHKUND(JALAPUT),838.16,826.56,0.893,0.202,10-05-2017,23,37,42,-,115
*17,UPPER KOLAB,858.0,850.89,0.935,0.343,10-05-2017,37,24,18,89,320
*18,UPPER INDRAVATI,642.0,631.65,1.456,0.47,11-05-2017,32,32,26,128,600
19,MAYURAKSHI,121.31,111.24,0.48,0.104,11-05-2017,22,15,17,227,-
20,KANGSABATI,134.14,125.24,0.914,0.28,11-05-2017,31,20,13,341,-
21,GUMTI,93.55,89.2,0.312,0.13,09-05-2017,42,43,10,-,15
*22,UKAI,105.16,96.45,6.615,2.626,09-05-2017,40,16,31,348,300
23,SABARMATI(DHAROI),189.59,182.22,0.735,0.182,11-05-2017,25,24,21,95,1
*24,KADANA,127.7,123.62,1.472,0.804,11-05-2017,55,24,50,200,120
25,SHETRUNJI,55.53,49.67,0.3,0.046,11-05-2017,15,13,10,36,-
26,BHADAR,107.89,98.96,0.188,0.003,11-05-2017,2,10,20,27,-
27,DAMANGANGA,79.86,68.7,0.502,0.099,09-05-2017,20,19,32,51,1
28,DANTIWADA,184.1,163.14,0.399,0.003,11-05-2017,1,2,3,45,-
29,PANAM,127.41,121.2,0.697,0.226,11-05-2017,32,17,41,36,2
*30,SARDAR SAROVAR,121.92,118.3,1.566,0.975,09-05-2017,62,66,52,2120,1450
31,KARJAN,115.25,100.05,0.523,0.172,09-05-2017,33,18,48,51,3
32,JAYAKWADI(PAITHAN),463.91,458.55,2.171,0.545,10-05-2017,25,0,16,227,-
*33,KOYANA,657.9,630.2,2.652,0.432,09-05-2017,16,13,35,-,1920
34,BHIMA(UJJANI),496.83,490.22,1.517,0.0,09-05-2017,0,0,11,125,12
