S. NO,NAME OF RESERVOIR,FRL (m),RESERVOIR LEVEL (m),LIVE CAPACITY AT FRL (BCM),CURRENT LIVE STORAGE (BCM),DATE,CURRENT YEAR,LAST YEAR,LAST 10 YEARS AVERAGE,IRR. (CCA) IN TH. HA,HYDEL IN MW
*1,GOBIND SAGAR(BHAKRA),512.06,510.14,6.229,5.657,19-10-2015,91,87,87,676,1200
*2,PONG DAM(BEAS),423.67,419.67,6.157,4.977,19-10-2015,81,66,80,-,360
*3,THEIN DAM,527.91,512.47,2.344,1.263,20-10-2015,54,50,63,348,600
*4,MAHI BAJAJ SAGAR,280.75,280.55,1.711,1.692,20-10-2015,99,100,86,63,140
5,JHAKAM,359.5,358.4,0.132,0.121,20-10-2015,92,95,83,28,-
*6,RANA PRATAP SAGAR,352.81,350.21,1.436,0.95,19-10-2015,66,86,78,229,172
7,TENUGHAT,269.14,260.16,0.821,0.423,20-10-2015,52,50,43,-,-
8,MAITHON,146.3,140.88,0.471,0.19,20-10-2015,40,92,94,342,-
*12,HIRAKUD,192.02,191.77,5.378,4.662,19-10-2015,87,86,93,153,307
*13,BALIMELA,462.08,457.66,2.676,1.919,19-10-2015,72,98,63,-,360
14,SALANADI,82.3,65.1,0.558,0.125,19-10-2015,22,64,62,42,-
*15,RENGALI,123.5,119.23,3.432,2.055,19-10-2015,60,65,82,3,200
*16,MACHKUND(JALAPUT),838.16,837.71,0.893,0.848,19-10-2015,95,96,87,-,115
*17,UPPER KOLAB,858.0,856.28,0.935,0.772,19-10-2015,83,87,67,89,320
*18,UPPER INDRAVATI,642.0,635.8,1.456,0.824,19-10-2015,57,90,79,128,600
19,MAYURAKSHI,121.31,112.14,0.48,0.125,20-10-2015,26,23,56,227,-
20,KANGSABATI,134.14,124.01,0.914,0.229,20-10-2015,25,29,49,341,-
21,GUMTI,93.55,93.35,0.312,0.303,14-10-2015,97,47,53,-,15
*22,UKAI,105.16,101.53,6.615,4.75,19-10-2015,72,82,86,348,300
23,SABARMATI(DHAROI),189.59,188.63,0.735,0.647,20-10-2015,88,69,77,95,1
*24,KADANA,127.7,123.37,1.472,0.783,20-10-2015,53,79,70,200,120
25,SHETRUNJI,55.53,55.42,0.3,0.291,20-10-2015,97,47,78,36,-
26,BHADAR,107.89,107.13,0.188,0.155,19-10-2015,82,45,79,27,-
27,DAMANGANGA,79.86,80.05,0.502,0.486,19-10-2015,97,94,98,51,1
28,DANTIWADA,184.1,182.54,0.399,0.335,20-10-2015,84,22,46,45,-
29,PANAM,127.41,123.8,0.697,0.338,20-10-2015,48,74,78,36,2
*30,SARDAR SAROVAR,121.92,120.57,1.566,1.321,19-10-2015,84,71,74,2120,1450
31,KARJAN,115.25,109.29,0.523,0.354,19-10-2015,68,97,99,51,3
32,JAYAKWADI(PAITHAN),463.91,456.25,2.171,0.117,21-10-2015,5,41,62,227,-
*33,KOYANA,657.9,651.82,2.652,1.908,19-10-2015,72,97,98,-,1920
34,BHIMA(UJJANI),496.83,492.1,1.517,0.223,19-10-2015,15,100,91,125,12
35,ISAPUR,441.0,433.22,0.965,0.35,21-10-2015,36,78,71,104,-
36,MULA,552.3,545.79,0.609,0.312,21-10-2015,51,94,89,139,-
37,YELDARI,461.77,451.79,0.809,0.123,19-10-2015,15,60,59,78,-
38,GIRNA,398.07,384.72,0.524,0.056,19-10-2015,11,47,59,79,-
39,KHADAKVASLA,582.47,578.54,0.056,0.011,19-10-2015,20,59,71,78,8
*40,UPPER VAITARNA,603.5,600.67,0.331,0.238,15-10-2015,72,97,96,-,61
41,UPPER TAPI,214.0,214.0,0.255,0.255,19-10-2015,100,100,100,45,-
*42,PENCH(TOTLADOH),490.0,486.64,1.091,0.774,15-10-2015,71,69,78,127,160
43,UPPER WARDHA,342.5,342.27,0.564,0.543,21-10-2015,96,95,93,70,-
44,BHATSA,142.07,135.98,0.942,0.793,21-10-2015,84,94,95,29.378,15
45,DHOM,747.7,737.06,0.331,0.178,21-10-2015,54,98,93,36.2,2
46,DUDHGANGA,646.0,640.55,0.664,0.503,21-10-2015,76,102,102,2.441,24
47,MANIKDOH,711.25,693.34,0.288,0.076,21-10-2015,26,66,68,2.2,6
48,BHANDARDARA,342.5,342.27,0.304,0.203,21-10-2015,96,95,93,70,-
49,MATATILA,308.46,306.48,0.707,0.434,19-10-2015,61,69,87,-,30
*50,RIHAND,268.22,259.51,5.649,2.05,21-10-2015,36,43,49,-,300
*51,RAMGANGA,365.3,354.45,2.196,1.425,21-10-2015,65,87,72,1897,198
*52,TEHRI,830.0,819.1,2.615,2.17,21-10-2015,83,91,81,2351,1000
*53,GANDHI SAGAR,399.9,399.18,6.827,6.183,19-10-2015,91,73,51,220,115
54,TAWA,355.4,355.24,1.944,1.944,21-10-2015,100,100,98,247,-
*55,BARGI,422.76,421.15,3.18,2.772,21-10-2015,87,100,92,157,90
*56,BANSAGAR,341.64,336.74,5.166,3.114,19-10-2015,60,90,61,488,425
*57,INDIRA SAGAR,262.13,260.11,9.745,8.099,21-10-2015,83,93,72,2380,1000
58,BARNA DAM,348.55,346.44,0.456,0.319,19-10-2015,70,74,76,546,-
*59,MINIMATA BANGO,359.66,350.59,3.046,1.524,21-10-2015,50,87,70,-,120
60,MAHANADI,348.7,343.27,0.767,0.337,19-10-2015,44,88,74,319,10
*61,SRISAILAM,269.75,258.63,8.288,2.079,21-10-2015,25,29,78,0,770
*62,NAGARJUNA SAGAR,179.83,155.39,6.841,0.0,21-10-2015,0,72,86,895,810
63,SOMASILA,100.58,85.96,1.994,0.407,21-10-2015,20,64,61,168,0
64,SRIRAMSAGAR,332.54,320.83,2.3,0.216,21-10-2015,9,31,72,411,27
65,LOWER MANAIR,280.42,269.23,0.621,0.11,21-10-2015,18,33,68,199,60
66,KRISHNARAJA SAGARA,752.5,747.27,1.163,0.709,20-10-2015,61,100,90,79,-
*67,TUNGABHADRA,497.74,494.93,3.276,1.958,20-10-2015,60,87,85,529,72
68,GHATAPRABHA(HIDKAL),662.95,648.65,1.391,0.535,20-10-2015,38,93,93,317,-
69,BHADRA,657.76,650.57,1.785,1.152,20-10-2015,65,99,95,106,39
70,LINGANAMAKKI,554.43,546.5,4.294,2.26,21-10-2015,53,93,91,-,55
71,NARAYANPUR,492.25,489.96,0.863,0.472,21-10-2015,55,81,92,425,-
72,MALAPRABHA(RENUKA),633.83,626.48,0.972,0.275,20-10-2015,28,74,80,215,-
73,KABINI,696.16,692.46,0.444,0.248,20-10-2015,56,92,46,85,-
74,HEMAVATHY,890.63,878.87,0.927,0.275,20-10-2015,30,98,86,265,-
75,HARANGI,871.42,861.83,0.22,0.079,20-10-2015,36,82,73,53,-
76,SUPA,564.0,540.62,4.12,1.801,21-10-2015,44,77,77,-,-
77,VANI VILAS SAGAR,652.28,636.65,0.802,0.087,14-10-2015,11,6,16,123,-
*79,GERUSOPPA,55.0,46.83,0.13,0.086,21-10-2015,66,90,84,83,240
80,KALLADA(PARAPPAR),115.82,103.85,0.507,0.246,20-10-2015,49,91,85,62,-
*81,IDAMALAYAR,169.0,151.05,1.018,0.54,20-10-2015,53,89,84,33,75
*82,IDUKKI,732.43,720.04,1.46,0.825,20-10-2015,57,72,73,-,780
*83,KAKKI,981.46,965.61,0.447,0.231,20-10-2015,52,70,84,23,300
*84,PERIYAR,867.41,861.66,0.173,0.066,20-10-2015,38,65,51,84,140
85,MALAMPUZHA,867.41,861.66,0.224,0.142,20-10-2015,38,65,51,84,140
86,LOWER BHAWANI,278.89,266.68,0.792,0.205,20-10-2015,26,43,60,105,8
*87,METTUR(STANLEY),240.79,223.66,2.647,0.781,20-10-2015,30,55,54,122,360
88,VAIGAI,279.2,271.81,0.172,0.045,20-10-2015,26,22,38,61,6
89,PARAMBIKULAM,556.26,551.1,0.38,0.274,20-10-2015,72,100,90,101,-
*91,SHOLAYAR,1002.79,990.97,0.143,0.088,20-10-2015,62,96,94,-,95
