S. NO,NAME OF RESERVOIR,FRL (m),RESERVOIR LEVEL (m),LIVE CAPACITY AT FRL (BCM),CURRENT LIVE STORAGE (BCM),DATE,CURRENT YEAR,LAST YEAR,LAST 10 YEARS AVERAGE,IRR. (CCA) IN TH. HA,HYDEL IN MW
*1,GOBIND SAGAR(BHAKRA),512.06,505.81,6.229,4.68,14-11-2019,75,86,80,676.0,1379.0
*2,PONG DAM(BEAS),423.67,420.36,6.157,4.026,14-11-2019,65,86,71,0.0,396.0
*3,KOL DAM,642.0,641.56,0.089,0.082,14-11-2019,92,83,91,0.0,800.0
*4,THEIN DAM,527.91,521.42,2.344,1.841,14-11-2019,79,84,59,348.0,600.0
*5,MAHI BAJAJ SAGAR,280.75,281.5,1.711,1.711,14-11-2019,100,99,89,63.0,140.0
6,JHAKAM,359.5,359.6,0.132,0.132,14-11-2019,100,96,83,28.0,0.0
*7,RANA PRATAP SAGAR,352.81,352.45,1.436,1.373,14-11-2019,96,40,50,229.0,172.0
8,BISALPUR,315.5,315.5,1.076,1.076,13-11-2019,100,26,59,81.8,0.0
9,TENUGHAT,269.14,260.5,0.821,0.437,14-11-2019,53,48,47,0.0,0.0
10,MAITHON,146.3,149.89,0.471,0.471,14-11-2019,100,54,83,342.0,0.0
*11,PANCHET HILL,124.97,128.64,0.184,0.184,14-11-2019,100,73,81,0.0,80.0
12,KONAR,425.81,425.5,0.176,0.17,14-11-2019,97,78,86,0.0,0.0
13,TILAIYA,368.81,368.48,0.142,0.13,14-11-2019,92,89,82,0.0,4.0
*14,HIRAKUD,192.02,192.0,5.378,4.814,12-11-2019,90,77,87,153.0,307.0
*15,BALIMELA,462.08,461.53,2.676,2.57,13-11-2019,96,88,68,0.0,360.0
16,SALANADI,82.3,75.39,0.558,0.347,12-11-2019,62,58,39,42.0,0.0
*17,RENGALI,123.5,123.81,3.432,3.432,13-11-2019,100,53,82,3.0,200.0
*18,MACHKUND(JALAPUT),838.16,837.82,0.893,0.858,13-11-2019,96,87,89,0.0,115.0
*19,UPPER KOLAB,858.0,857.21,0.935,0.86,13-11-2019,92,77,67,89.0,320.0
*20,UPPER INDRAVATI,642.0,640.56,1.456,1.296,13-11-2019,89,79,69,128.0,600.0
21,SAPUA,168.5,168.55,0.006,0.006,14-11-2019,100,100,67,0.0,0.0
22,MAYURAKSHI,121.31,118.69,0.48,0.365,14-11-2019,76,25,41,227.0,0.0
23,KANGSABATI,134.14,131.48,0.914,0.701,14-11-2019,77,37,45,341.0,0.0
24,GUMTI,93.55,89.9,0.312,0.155,13-11-2019,50,78,63,0.0,15.0
*25,DOYANG HEP,333.0,321.55,0.535,0.35,13-11-2019,65,50,61,0.0,75.0
*26,UKAI,105.16,105.14,6.615,6.615,14-11-2019,100,35,67,348.0,300.0
27,SABARMATI(DHAROI),189.59,189.55,0.735,0.735,14-11-2019,100,24,67,95.0,1.0
*28,KADANA,127.7,127.71,1.472,1.192,14-11-2019,81,71,67,200.0,120.0
29,SHETRUNJI,55.53,55.24,0.3,0.276,14-11-2019,92,30,59,36.0,0.0
30,BHADAR,107.89,107.87,0.188,0.187,14-11-2019,99,26,49,27.0,0.0
31,DAMANGANGA,79.86,79.7,0.502,0.47,13-11-2019,94,73,93,51.0,1.0
32,DANTIWADA,184.1,175.85,0.399,0.147,14-11-2019,37,9,41,45.0,0.0
33,PANAM,127.41,127.41,0.697,0.553,14-11-2019,79,76,66,36.0,2.0
*34,SARDAR SAROVAR,138.68,138.5,5.76,5.702,13-11-2019,99,50,29,2120.0,1450.0
35,KARJAN,115.25,115.1,0.523,0.51,13-11-2019,98,79,85,51.0,3.0
36,SUKHI(GUJ),147.82,147.82,0.167,0.163,14-11-2019,98,63,66,20.7,0.0
37,WATRAK,136.25,136.25,0.154,0.135,14-11-2019,88,34,64,22.98,0.0
38,HATHMATI,180.74,180.75,0.153,0.149,14-11-2019,97,65,56,5.166,0.0
39,MACHCHHU-I,135.33,135.33,0.071,0.069,14-11-2019,97,17,42,0.0,0.0
40,MACHCHHU-II,57.3,57.3,0.091,0.084,14-11-2019,92,22,36,10.13,0.0
41,UND-I,98.0,98.0,0.066,0.066,14-11-2019,100,9,33,9.9,0.0
42,BRAHMANI(GUJ),64.62,64.42,0.071,0.054,14-11-2019,76,6,28,6.413,0.0
43,JAYAKWADI(PAITHAN),463.91,463.91,2.171,2.171,14-11-2019,100,31,42,227.0,0.0
*44,KOYANA,657.9,659.13,2.652,2.652,14-11-2019,100,87,91,0.0,1920.0
45,BHIMA(UJJANI),496.83,497.33,1.517,1.517,14-11-2019,100,68,77,125.0,12.0
46,ISAPUR,441.0,438.6,0.965,0.722,14-11-2019,75,63,59,104.0,0.0
47,MULA,552.3,552.29,0.609,0.609,14-11-2019,100,53,77,139.0,0.0
48,YELDARI,461.77,461.62,0.809,0.794,14-11-2019,98,9,41,78.0,0.0
49,GIRNA,398.07,398.07,0.524,0.524,14-11-2019,100,39,41,79.0,0.0
50,KHADAKVASLA,582.47,582.08,0.056,0.051,14-11-2019,91,73,66,78.0,8.0
*51,UPPER VAITARNA,603.5,603.5,0.331,0.331,14-11-2019,100,93,90,0.0,61.0
52,UPPER TAPI,214.0,214.0,0.255,0.255,14-11-2019,100,94,99,45.0,0.0
*53,PENCH(TOTLADOH),490.0,489.95,1.091,1.013,14-11-2019,93,12,57,127.0,160.0
54,UPPER WARDHA,342.5,342.5,0.564,0.564,14-11-2019,100,39,87,70.0,0.0
55,BHATSA,142.07,140.43,0.942,0.897,14-11-2019,95,82,87,29.38,15.0
56,DHOM,747.7,747.7,0.331,0.331,14-11-2019,100,74,82,36.2,2.0
57,DUDHGANGA,646.0,646.0,0.664,0.664,14-11-2019,100,92,94,2.441,24.0
58,MANIKDOH,711.25,709.45,0.288,0.256,14-11-2019,89,46,56,2.2,6.0
59,BHANDARDARA,744.91,744.73,0.304,0.304,14-11-2019,100,43,87,63.74,46.0
