S. NO,NAME OF RESERVOIR,FRL (m),RESERVOIR LEVEL (m),LIVE CAPACITY AT FRL (BCM),CURRENT LIVE STORAGE (BCM),DATE,CURRENT YEAR,LAST YEAR,LAST 10 YEARS AVERAGE,IRR. (CCA) IN TH. HA,HYDEL IN MW
1,GOBIND SAGAR(BHAKRA),512.06,488.9,6.229,2.507,23-02-2023,40.0,36.0,41.0,676.0,1379.0
*2,PONG DAM(BEAS),423.67,408.79,6.157,2.683,23-02-2023,44.0,37.0,35.0,0.0,396.0
*3,KOL DAM,642.0,641.24,0.089,0.073,23-02-2023,82.0,82.0,69.0,0.0,800.0
4,THEIN DAM,527.91,513.04,2.344,1.294,23-02-2023,55.0,37.0,36.0,348.0,600.0
5,MAHI BAJAJ SAGAR,280.75,272.2,1.711,0.787,23-02-2023,46.0,55.0,55.0,63.0,140.0
6,JHAKAM,359.5,348.8,0.132,0.048,23-02-2023,36.0,61.0,39.0,28.0,0.0
7,RANA PRATAP SAGAR,352.81,349.25,1.436,0.784,23-02-2023,55.0,64.0,36.0,229.0,172.0
8,BISALPUR,315.5,314.26,1.076,0.852,23-02-2023,79.0,40.0,51.0,81.8,0.0
9,JAWAI DAM,313.4,307.0,0.193,0.07,23-02-2023,36.0,9.0,21.0,38.67,0.0
10,JAISAMAND,295.54,293.72,0.296,0.208,23-02-2023,70.0,76.0,50.0,16.0,0.0
11,TENUGHAT,269.14,259.84,0.821,0.41,23-02-2023,50.0,49.0,48.0,0.0,0.0
12,MAITHON,146.3,145.86,0.471,0.416,23-02-2023,88.0,100.0,81.0,342.0,0.0
14,KONAR,425.81,423.43,0.176,0.134,23-02-2023,76.0,86.0,70.0,0.0,0.0
15,TILAIYA,368.81,365.31,0.142,0.036,21-02-2023,25.0,23.0,39.0,0.0,4.0
*16,GETALSUD,590.06,586.46,0.218,0.112,23-02-2023,51.0,46.0,47.0,0.0,130.0
17,HIRAKUD,192.02,189.06,5.378,3.053,22-02-2023,57.0,71.0,62.0,153.0,307.0
*18,BALIMELA,462.08,448.06,2.676,0.748,22-02-2023,28.0,41.0,50.0,0.0,360.0
19,SALANADI,82.3,72.33,0.558,0.269,23-02-2023,48.0,64.0,42.0,42.0,0.0
20,RENGALI,123.5,118.92,3.432,1.942,22-02-2023,57.0,81.0,70.0,3.0,200.0
*21,MACHKUND(JALAPUT),838.16,833.02,0.893,0.513,22-02-2023,57.0,28.0,61.0,0.0,115.0
22,UPPER KOLAB,858.0,853.24,0.935,0.519,22-02-2023,56.0,31.0,53.0,89.0,320.0
23,UPPER INDRAVATI,642.0,636.1,1.456,0.843,22-02-2023,58.0,20.0,58.0,128.0,600.0
24,SAPUA,168.5,168.41,0.006,0.006,23-02-2023,100.0,100.0,67.0,0.0,0.0
25,HARIHARJHOR,147.5,143.14,0.059,0.02,23-02-2023,34.0,39.0,46.0,9.95,0.0
26,MANDIRA DAM,210.31,209.0,0.309,0.238,23-02-2023,77.0,100.0,94.0,0.0,0.0
27,MAYURAKSHI,121.31,112.87,0.48,0.143,23-02-2023,30.0,54.0,44.0,227.0,0.0
28,KANGSABATI,134.14,125.36,0.914,0.286,23-02-2023,31.0,80.0,49.0,341.0,0.0
29,GUMTI,93.55,90.55,0.312,0.181,22-02-2023,58.0,53.0,40.0,0.0,15.0
*30,DOYANG HEP,333.0,311.55,0.535,0.222,23-02-2023,41.0,41.0,44.0,0.0,75.0
31,CHANDAN DAM,152.39,136.17,0.14,0.02,23-02-2023,15.44,64.71,30.88,75.0,0.0
32,UKAI,105.16,101.95,6.615,4.953,21-02-2023,75.0,81.0,59.0,348.0,300.0
33,SABARMATI(DHAROI),189.59,185.99,0.735,0.415,23-02-2023,56.0,19.0,37.0,95.0,1.0
34,KADANA,127.7,123.22,1.472,0.771,23-02-2023,52.0,55.0,58.0,200.0,120.0
35,SHETRUNJI,55.53,53.45,0.3,0.211,23-02-2023,70.0,80.0,46.0,36.0,0.0
36,BHADAR,107.89,105.02,0.188,0.087,23-02-2023,46.0,69.0,35.0,27.0,0.0
37,DAMANGANGA,79.86,75.1,0.502,0.317,21-02-2023,63.0,73.0,59.0,51.0,1.0
38,DANTIWADA,184.1,176.65,0.399,0.166,23-02-2023,42.0,9.0,13.0,45.0,0.0
39,PANAM,127.41,120.1,0.697,0.189,23-02-2023,27.0,36.0,53.0,36.0,2.0
40,SARDAR SAROVAR,138.68,129.69,5.76,3.151,23-02-2023,55.0,24.0,15.0,2120.0,1450.0
41,KARJAN,115.25,110.7,0.523,0.388,21-02-2023,74.0,81.0,64.0,51.0,3.0
42,SUKHI(GUJ),147.82,143.01,0.167,0.081,21-02-2023,49.0,80.0,66.0,20.701,0.0
43,WATRAK,136.25,133.9,0.154,0.081,23-02-2023,53.0,14.0,36.0,22.977,0.0
44,HATHMATI,180.74,178.76,0.153,0.092,23-02-2023,60.0,13.0,30.0,5.166,0.0
45,MACHCHHU-I,135.33,130.33,0.071,0.021,21-02-2023,30.0,41.0,38.0,0.0,0.0
46,MACHCHHU-II,57.3,54.12,0.091,0.039,21-02-2023,43.0,75.0,64.0,10.13,0.0
47,UND-I,98.0,95.81,0.066,0.037,21-02-2023,56.0,62.0,55.0,9.9,0.0
48,BRAHMANI(GUJ),64.62,60.56,0.071,0.015,21-02-2023,21.0,11.0,28.0,6.413,0.0
49,JAYAKWADI(PAITHAN),463.91,462.4,2.171,1.627,23-02-2023,75.0,80.0,40.0,227.0,0.0
*50,KOYANA,657.9,650.14,2.652,1.915,23-02-2023,72.0,78.0,67.0,0.0,1920.0
51,BHIMA(UJJANI),496.83,495.48,1.517,1.088,23-02-2023,72.0,94.0,49.0,125.0,12.0
52,ISAPUR,441.0,438.43,0.965,0.708,23-02-2023,73.0,82.0,46.0,104.0,0.0
53,MULA,552.3,549.58,0.609,0.471,23-02-2023,77.0,77.0,50.0,139.0,0.0
54,YELDARI,461.77,460.46,0.809,0.677,23-02-2023,84.0,86.0,38.0,78.0,0.0
55,GIRNA,398.07,392.82,0.524,0.285,23-02-2023,54.0,67.0,35.0,79.0,0.0
56,KHADAKVASLA,582.47,580.19,0.056,0.027,23-02-2023,48.0,89.0,63.0,78.0,8.0
*57,UPPER VAITARNA,603.5,601.98,0.331,0.283,23-02-2023,85.0,71.0,69.0,0.0,61.0
58,UPPER TAPI,214.0,213.03,0.255,0.199,23-02-2023,78.0,81.0,67.0,45.0,0.0
59,PENCH(TOTLADOH),490.0,484.95,1.091,0.668,23-02-2023,61.0,62.0,42.0,127.0,160.0
60,UPPER WARDHA,342.5,339.67,0.564,0.378,23-02-2023,67.0,68.0,50.0,70.0,0.0
61,BHATSA,142.07,127.2,0.942,0.585,23-02-2023,62.0,66.0,62.0,29.378,15.0
62,DHOM,747.7,742.86,0.331,0.228,23-02-2023,69.0,69.0,53.0,36.2,2.0
63,DUDHGANGA,646.0,633.39,0.664,0.312,23-02-2023,47.0,73.0,62.0,2.441,24.0
64,MANIKDOH,711.25,702.84,0.288,0.156,23-02-2023,54.0,37.0,39.0,2.2,6.0
65,BHANDARDARA,744.91,744.26,0.304,0.292,23-02-2023,96.0,92.0,65.0,63.74,46.0
66,URMODI,696.0,691.19,0.273,0.201,23-02-2023,74.0,89.0,78.0,37.0,3.0
67,BHATGHAR,623.28,615.11,0.673,0.417,23-02-2023,62.0,84.0,55.0,60.656,14.09
68,NIRA DEOGHAR,667.1,660.95,0.332,0.249,23-02-2023,75.0,72.0,54.0,0.0,6.0
*69,THOKARWADI,667.14,662.21,0.353,0.226,23-02-2023,64.0,54.0,49.0,0.0,72.0
70,KANHER,690.78,684.18,0.272,0.165,23-02-2023,61.0,65.0,55.0,44.78,4.0
*71,MULSHI,607.1,599.91,0.572,0.291,22-02-2023,51.0,44.0,41.0,0.0,300.0
72,PRIYADARSHINI JURALA,118.6,112.8,0.276,0.197,23-02-2023,71.0,75.0,73.0,18.324,6.0
73,TILLARI,113.2,103.63,0.447,0.305,23-02-2023,68.0,81.0,66.0,21.26,10.0
74,DIMBHE DAM,719.15,711.73,0.354,0.238,23-02-2023,67.0,56.0,52.0,52.569,5.0
75,VEER DAM,579.85,576.22,0.266,0.165,23-02-2023,62.0,57.0,52.0,181.27,13.5
76,BARVI DAM,72.6,67.36,0.339,0.206,23-02-2023,61.0,66.0,47.0,0.0,1.1
77,CHASKAMAN,649.53,643.94,0.215,0.126,23-02-2023,59.0,74.0,53.0,55.214,3.0
78,MATATILA,308.46,304.76,0.707,0.283,23-02-2023,40.0,33.0,31.0,0.0,30.0
*79,RIHAND,268.22,257.56,5.649,1.344,23-02-2023,24.0,33.0,36.0,0.0,300.0
80,SHARDA SAGAR,190.5,188.05,0.33,0.269,23-02-2023,82.0,100.0,57.0,126.5,0.0
81,SIRSI,217.93,208.05,0.19,0.0,23-02-2023,0.0,37.0,27.0,80.566,0.0
82,MAUDAHA,147.8,146.4,0.179,0.131,23-02-2023,73.0,49.0,37.0,41.7,0.0
83,JIRGO,98.2,87.5,0.147,0.005,23-02-2023,3.0,42.0,40.0,13.14,0.0
84,RANGAWAN,233.17,225.91,0.155,0.037,23-02-2023,24.0,12.0,14.0,20.235,0.0
85,MEJA,178.0,166.55,0.299,0.094,23-02-2023,31.0,44.0,30.0,71.048,0.0
87,TEHRI,830.0,790.7,2.615,1.196,23-02-2023,46.0,46.0,42.0,2351.0,1000.0
88,NANAK SAGAR,215.19,211.5,0.176,0.049,23-02-2023,28.0,40.0,30.0,250.0,0.0
89,GANDHI SAGAR,399.9,396.53,6.827,4.666,23-02-2023,68.0,75.0,63.0,220.0,115.0
90,TAWA,355.4,348.81,1.944,1.018,23-02-2023,52.0,47.0,32.0,247.0,0.0
91,BARGI,422.76,419.55,3.18,2.324,23-02-2023,73.0,71.0,63.0,157.0,90.0
92,BANSAGAR,341.64,338.93,5.166,3.953,23-02-2023,77.0,67.0,66.0,488.0,425.0
93,INDIRA SAGAR,262.13,255.43,9.745,4.629,23-02-2023,48.0,43.0,46.0,123.0,1000.0
94,BARNA DAM,348.55,346.15,0.456,0.3,23-02-2023,66.0,50.0,38.0,546.0,0.0
95,OMKARESHWAR,196.6,195.86,0.299,0.208,23-02-2023,70.0,29.0,12.0,132.5,520.0
96,SANJAY SAROVAR,519.38,510.2,0.508,0.08,22-02-2023,16.0,23.0,13.0,12.646,3.45
97,RAJGHAT DAM,370.89,366.45,1.945,1.113,23-02-2023,57.0,76.0,36.0,270.0,45.0
98,KOLAR DAM,462.2,453.83,0.27,0.135,23-02-2023,50.0,39.0,27.0,25.677,0.0
99,ATAL SAGAR(MADIKHEDA),346.25,338.75,0.835,0.448,23-02-2023,54.0,35.0,35.0,98.25,60.0
*100,MINIMATA BANGO,359.66,355.57,3.046,2.219,23-02-2023,73.0,68.0,68.0,0.0,120.0
101,MAHANADI,348.7,347.62,0.767,0.664,23-02-2023,87.0,89.0,72.0,319.0,10.0
102,DUDHAWA,425.1,424.03,0.284,0.24,23-02-2023,85.0,20.0,35.0,324.54,0.0
103,TANDULA,332.2,330.86,0.312,0.245,23-02-2023,79.0,49.0,54.0,246.36,0.0
*104,SRISAILAM,269.75,251.89,6.013,1.205,23-02-2023,20.0,13.0,28.0,0.0,770.0
106,SOMASILA,100.58,98.44,1.994,1.565,23-02-2023,78.0,100.0,51.0,168.0,0.0
107,YELERU,86.56,81.07,0.508,0.241,23-02-2023,47.0,59.0,45.0,66.6,0.0
108,KANDALERU,85.0,79.9,1.792,1.157,23-02-2023,65.0,69.0,32.0,300.0,9.0
109,DONKARAYI,316.08,310.32,0.376,0.237,23-02-2023,63.0,80.0,68.0,0.0,25.0
110,SRIRAMSAGAR,332.54,328.73,2.3,1.372,23-02-2023,60.0,72.0,45.0,411.0,27.0
111,LOWER MANAIR,280.42,275.95,0.621,0.375,23-02-2023,60.0,78.0,54.0,199.0,60.0
112,NIZAM SAGAR,428.24,426.47,0.482,0.298,23-02-2023,62.0,73.0,33.0,93.619,10.0
113,SINGUR,523.6,522.28,0.822,0.626,23-02-2023,76.0,85.0,41.0,16.187,15.0
114,PRIYADARSHINI JURALA,318.52,316.58,0.168,0.067,23-02-2023,40.0,71.0,50.0,42.388,234.16
115,KRISHNARAJA SAGARA,752.5,747.67,1.163,0.631,23-02-2023,54.0,71.0,47.0,79.0,0.0
116,TUNGABHADRA,497.74,490.02,3.276,0.941,23-02-2023,29.0,42.0,20.0,529.0,72.0
117,GHATAPRABHA(HIDKAL),662.95,651.14,1.391,0.652,23-02-2023,47.0,47.0,32.0,317.0,0.0
118,BHADRA,657.76,652.94,1.785,1.263,23-02-2023,71.0,77.0,61.0,106.0,39.0
119,LINGANAMAKKI,554.43,545.06,4.294,1.976,23-02-2023,46.0,56.0,49.0,0.0,55.0
120,NARAYANPUR,492.25,491.66,0.863,0.664,23-02-2023,77.0,71.0,58.0,425.0,0.0
121,MALAPRABHA(RENUKA),633.83,627.68,0.972,0.358,23-02-2023,37.0,50.0,22.0,215.0,0.0
122,KABINI,696.66,691.62,0.444,0.209,23-02-2023,47.0,78.0,50.0,85.0,0.0
123,HEMAVATHY,890.63,884.94,0.927,0.497,22-02-2023,54.0,69.0,27.0,265.0,0.0
124,HARANGI,871.42,862.14,0.22,0.071,23-02-2023,32.0,91.0,27.0,53.0,0.0
125,SUPA,564.0,545.11,4.12,2.155,23-02-2023,52.0,53.0,55.0,0.0,0.0
126,VANI VILAS SAGAR,652.28,651.86,0.802,0.775,23-02-2023,97.0,81.0,21.0,123.0,0.0
128,GERUSOPPA,55.0,48.68,0.13,0.095,23-02-2023,73.0,77.0,83.0,83.0,240.0
*129,MANI DAM,594.36,580.0,0.884,0.28,23-02-2023,32.0,40.0,44.0,0.0,469.0
130,TATTIHALLA,468.3,449.85,0.249,0.001,23-02-2023,0.0,1.0,9.0,0.0,0.0
131,KALLADA(PARAPPAR),115.82,104.99,0.507,0.263,23-02-2023,52.0,71.0,66.0,62.0,0.0
132,IDAMALAYAR,169.0,150.57,1.018,0.529,23-02-2023,52.0,65.0,53.0,33.0,75.0
*133,IDUKKI,732.43,718.32,1.46,0.751,23-02-2023,51.0,72.0,54.0,0.0,780.0
134,KAKKI,981.46,969.76,0.447,0.277,23-02-2023,62.0,70.0,58.0,23.0,300.0
135,PERIYAR,867.41,862.59,0.173,0.067,23-02-2023,39.0,68.0,28.0,84.0,140.0
136,MALAMPUZHA,115.06,106.95,0.224,0.076,23-02-2023,34.0,38.0,22.0,21.165,2.5
137,LOWER BHAWANI,278.89,277.61,0.792,0.724,23-02-2023,91.0,85.0,45.0,105.0,8.0
138,METTUR(STANLEY),240.79,235.82,2.647,1.974,23-02-2023,75.0,80.0,39.0,122.0,360.0
139,VAIGAI,279.2,274.56,0.172,0.081,23-02-2023,47.0,90.0,31.0,61.0,6.0
140,PARAMBIKULAM,556.26,544.58,0.38,0.154,23-02-2023,41.0,88.0,47.0,101.0,0.0
141,ALIYAR,320.04,309.73,0.095,0.035,23-02-2023,37.0,36.0,23.0,0.0,60.0
