S. NO,NAME OF RESERVOIR,FRL (m),RESERVOIR LEVEL (m),LIVE CAPACITY AT FRL (BCM),CURRENT LIVE STORAGE (BCM),DATE,CURRENT YEAR,LAST YEAR,LAST 10 YEARS AVERAGE,IRR. (CCA) IN TH. HA,HYDEL IN MW
1,GOBIND SAGAR(BHAKRA),512.06,510.62,6.229,5.43,05-09-2019,87,70,82,676.0,1200.0
2,PONG DAM(BEAS),423.67,422.62,6.157,5.523,05-09-2019,90,78,79,0.0,360.0
3,KOL DAM,642.0,640.76,0.089,0.07,05-09-2019,79,42,43,0.0,800.0
4,THEIN DAM,527.91,524.22,2.344,2.039,05-09-2019,87,77,71,348.0,600.0
5,MAHI BAJAJ SAGAR,280.75,281.15,1.711,1.711,05-09-2019,100,78,85,63.0,140.0
6,JHAKAM,359.5,360.0,0.132,0.132,05-09-2019,100,78,83,28.0,0.0
7,RANA PRATAP SAGAR,352.81,352.65,1.436,1.412,05-09-2019,98,58,63,229.0,172.0
8,BISALPUR,315.5,315.5,1.076,1.076,05-09-2019,100,21,58,81.8,0.0
9,TENUGHAT,269.14,259.23,0.821,0.386,05-09-2019,47,50,46,0.0,0.0
10,MAITHON,146.3,145.49,0.471,0.396,05-09-2019,84,96,86,342.0,0.0
14,HIRAKUD,192.02,190.73,5.378,3.998,05-09-2019,74,69,71,153.0,307.0
15,BALIMELA,462.08,454.91,2.676,1.552,04-09-2019,58,93,50,0.0,360.0
16,SALANADI,82.3,75.96,0.558,0.364,04-09-2019,65,87,43,42.0,0.0
17,RENGALI,123.5,122.42,3.432,3.075,04-09-2019,90,91,68,3.0,200.0
18,MACHKUND(JALAPUT),838.16,837.36,0.893,0.815,04-09-2019,91,94,70,0.0,115.0
19,UPPER KOLAB,858.0,854.26,0.935,0.595,04-09-2019,64,85,51,89.0,320.0
20,UPPER INDRAVATI,642.0,640.77,1.456,1.319,04-09-2019,91,87,64,128.0,600.0
21,SAPUA,168.5,168.18,0.006,0.006,05-09-2019,100,83,67,0.0,0.0
22,MAYURAKSHI,121.31,114.35,0.48,0.186,05-09-2019,39,46,53,227.0,0.0
23,KANGSABATI,134.14,128.02,0.914,0.43,05-09-2019,47,49,57,341.0,0.0
24,GUMTI,93.55,90.5,0.312,0.178,04-09-2019,57,91,62,0.0,15.0
25,DOYANG HEP,333.0,315.78,0.535,0.273,05-09-2019,51,70,69,0.0,75.0
26,UKAI,105.16,103.42,6.615,5.726,05-09-2019,87,42,67,348.0,300.0
27,SABARMATI(DHAROI),189.59,185.47,0.735,0.376,05-09-2019,51,25,60,95.0,1.0
28,KADANA,127.7,127.0,1.472,1.119,05-09-2019,76,72,63,200.0,120.0
29,SHETRUNJI,55.53,52.42,0.3,0.116,05-09-2019,39,43,58,36.0,0.0
30,BHADAR,107.89,105.84,0.188,0.111,05-09-2019,59,51,55,27.0,0.0
31,DAMANGANGA,79.86,76.9,0.502,0.348,05-09-2019,69,70,72,51.0,1.0
32,DANTIWADA,184.1,172.82,0.399,0.086,05-09-2019,22,20,33,45.0,0.0
