S. NO,NAME OF RESERVOIR,FRL (m),RESERVOIR LEVEL (m),LIVE CAPACITY AT FRL (BCM),CURRENT LIVE STORAGE (BCM),DATE,CURRENT YEAR,LAST YEAR,LAST 10 YEARS AVERAGE,IRR. (CCA) IN TH. HA,HYDEL IN MW
*1,GOBIND SAGAR(BHAKRA),50,0.03,6.22,5.185,10-11-2022,83.0,62.0,75.0,676,137.0
*2,PONG DAM(BEAS),423.67,420.02,6.157,4.811,10-11-2022,78.0,50.0,68.0,0,3.0
*3,KOL DAM,642,641.16,0.08,0.076,10-11-2022,85.0,87.0,1.0,0,800.0
*4,THEIN DAM,1,521.13,2.344,1.841,10-11-2022,7.0,47.0,60.0,348,600.0
*7,RANA PRATAP SAGAR,352.81,352.35,1.436,1.352,10-11-2022,4.0,7.0,66.0,22,172.0
8,BISALPUR,315.50,315.46,1.076,1.076,10-11-2022,100.0,50.0,72.0,81.8,0.0
10,JAISAMAND,0.2,6.0,0.2,6.0,10-11-2022,100.0,6.0,70.0,16,0.0
11,TENUGHAT,.14,260.45,0.821,0.435,10-11-2022,53.0,51.0,4.0,0,0.0
12,MAITHON,146.3,147.6,0.471,0.471,10-11-2022,100.0,100.0,85.0,342,0.0
14,KONAR,425.81,425.88,0.176,0.176,10-11-2022,100.0,100.0,2.0,0,0.0
15,TILAIYA,367.31,0.142,0.0,1.0,10-11-2022,64.0,100.0,2.0,0,4.0
16,GETALSUD,0.06,587.1,0.218,0.128,10-11-2022,5.0,63.0,61.0,0,130.0
*17,HIRAKUD,1,1.5,5.378,4.551,10-11-2022,85.0,88.0,86.0,153,307.0
1,SALANADI,82.30,74.6,0.558,0.325,10-11-2022,58.0,65.0,51.0,42,0.0
25,HARIHARJHOR,147.50,144.71,0.05,0.036,10-11-2022,61.0,4.0,6.0,.,5.0
26,MANDIRA DAM,20,0.22,0.3,0.244,10-11-2022,7.0,75.0,87.0,0,0.0
27,MAYURAKSHI,121.31,114.0,0.48,0.178,10-11-2022,37.0,56.0,52.0,227,0.0
28,KANGSABATI,128.38,0.0,14.0,0.458,10-11-2022,50.0,8.0,58.0,341,0.0
2,GUMTI,3.55,2.4,0.312,0.258,07-11-2022,83.0,78.0,71.0,0,15.0
*30,DOYANG HEP,318.,1.0,0.535,0.312,10-11-2022,58.0,58.0,62.0,0,75.0
31,CHANDAN DAM,152.3,148.22,0.14,0.08,10-11-2022,61.03,100.0,51.47,75.00,0.0
*32,UKAI,105.16,105.16,6.615,6.615,10-11-2022,100.0,100.0,7.0,348,300.0
33,SABARMATI(DHAROI),18,0.16,0.735,0.7,10-11-2022,5.0,40.0,74.0,5,1.0
*34,KADANA,127.7,127.66,1.472,1.186,10-11-2022,81.0,81.0,77.0,200,120.0
35,SHETRUNJI,55.53,55.2,0.3,0.3,10-11-2022,100.0,100.0,6.0,36,0.0
36,BHADAR,107.8,107.68,0.188,0.17,10-11-2022,5.0,100.0,63.0,27,0.0
