S. NO,NAME OF RESERVOIR,FRL (m),RESERVOIR LEVEL (m),LIVE CAPACITY AT FRL (BCM),CURRENT LIVE STORAGE (BCM),DATE,CURRENT YEAR,LAST YEAR,LAST 10 YEARS AVERAGE,IRR. (CCA) IN TH. HA,HYDEL IN MW
*1,GOBIND SAGAR(BHAKRA),512.06,510.57,6.229,5.724,12-10-2015,92,88,87,676,1200
*2,PONG DAM(BEAS),423.67,419.96,6.157,5.042,14-10-2015,82,67,81,-,360
*3,THEIN DAM,527.91,513.45,2.344,1.318,13-10-2015,56,51,64,348,600
*4,MAHI BAJAJ SAGAR,280.75,280.6,1.711,1.701,13-10-2015,99,100,87,63,140
5,JHAKAM,359.5,358.45,0.132,0.122,13-10-2015,92,95,84,28,-
*6,RANA PRATAP SAGAR,352.81,350.48,1.436,1.015,15-10-2015,71,91,79,229,172
7,TENUGHAT,269.14,260.21,0.821,0.425,15-10-2015,52,49,44,-,-
8,MAITHON,146.3,141.16,0.471,0.201,15-10-2015,43,95,96,342,-
*12,HIRAKUD,192.02,191.95,5.378,4.775,14-10-2015,89,71,94,153,307
*13,BALIMELA,462.08,457.69,2.676,1.924,14-10-2015,72,89,65,-,360
14,SALANADI,82.3,67.0,0.558,0.157,14-10-2015,28,64,62,42,-
*15,RENGALI,123.5,119.28,3.432,2.072,14-10-2015,60,85,87,3,200
*16,MACHKUND(JALAPUT),838.16,837.68,0.893,0.844,14-10-2015,95,96,88,-,115
*17,UPPER KOLAB,858.0,856.35,0.935,0.779,14-10-2015,83,84,68,89,320
*18,UPPER INDRAVATI,642.0,636.0,1.456,0.843,15-10-2015,58,90,79,128,600
19,MAYURAKSHI,121.31,113.13,0.48,0.15,15-10-2015,31,34,61,227,-
20,KANGSABATI,134.14,124.98,0.914,0.266,15-10-2015,29,33,54,341,-
21,GUMTI,93.55,93.35,0.312,0.303,14-10-2015,97,47,53,-,15
*22,UKAI,105.16,101.74,6.615,4.851,14-10-2015,73,84,87,348,300
23,SABARMATI(DHAROI),189.59,188.75,0.735,0.658,13-10-2015,90,70,76,95,1
*24,KADANA,127.7,123.65,1.472,0.806,13-10-2015,55,73,72,200,120
25,SHETRUNJI,55.53,55.47,0.3,0.295,13-10-2015,98,47,81,36,-
26,BHADAR,107.89,107.2,0.188,0.157,13-10-2015,84,46,79,27,-
27,DAMANGANGA,79.86,80.1,0.502,0.488,14-10-2015,97,94,98,51,1
28,DANTIWADA,184.1,182.64,0.399,0.338,13-10-2015,85,22,45,45,-
29,PANAM,127.41,124.05,0.697,0.351,13-10-2015,50,76,81,36,2
*30,SARDAR SAROVAR,121.92,120.08,1.566,1.232,15-10-2015,79,70,72,2120,1450
