S. NO,NAME OF RESERVOIR,FRL (m),RESERVOIR LEVEL (m),LIVE CAPACITY AT FRL (BCM),CURRENT LIVE STORAGE (BCM),DATE,CURRENT YEAR,LAST YEAR,LAST 10 YEARS AVERAGE,IRR. (CCA) IN TH. HA,HYDEL IN MW
*1,GOBIND SAGAR(BHAKRA),512.06,511.74,6.229,5.906,30-09-2015,95,92,89,676,1200
*2,PONG DAM(BEAS),423.67,421.17,6.157,5.319,30-09-2015,86,69,85,-,360
*3,THEIN DAM,527.91,514.13,2.344,1.36,27-09-2015,58,62,68,348,600
*4,MAHI BAJAJ SAGAR,280.75,280.6,1.711,1.701,29-09-2015,99,100,87,63,140
5,JHAKAM,359.5,358.5,0.132,0.122,29-09-2015,92,94,83,28,-
*6,RANA PRATAP SAGAR,352.81,351.1,1.436,1.109,29-09-2015,77,98,79,229,172
7,TENUGHAT,269.14,260.25,0.821,0.427,30-09-2015,52,49,42,-,-
8,MAITHON,146.3,142.98,0.471,0.274,30-09-2015,58,99,96,342,-
*12,HIRAKUD,192.02,192.02,5.378,4.823,29-09-2015,90,87,96,153,307
*13,BALIMELA,462.08,457.05,2.676,1.834,29-09-2015,69,76,56,-,360
14,SALANADI,82.3,71.1,0.558,0.24,30-09-2015,43,70,63,42,-
*15,RENGALI,123.5,119.24,3.432,2.059,29-09-2015,60,95,86,3,200
*16,MACHKUND(JALAPUT),838.16,837.68,0.893,0.758,29-09-2015,85,77,83,-,115
*17,UPPER KOLAB,858.0,856.3,0.935,0.774,29-09-2015,83,75,64,89,320
*18,UPPER INDRAVATI,642.0,636.15,1.456,0.858,29-09-2015,59,98,81,128,600
19,MAYURAKSHI,121.31,116.25,0.48,0.255,30-09-2015,53,53,63,227,-
20,KANGSABATI,134.14,124.98,0.914,0.266,30-09-2015,29,53,63,341,-
21,GUMTI,93.55,93.6,0.312,0.312,29-09-2015,100,43,52,-,15
*22,UKAI,105.16,102.32,6.615,5.142,30-09-2015,78,88,87,348,300
23,SABARMATI(DHAROI),189.59,188.82,0.735,0.666,29-09-2015,91,69,74,95,1
*24,KADANA,127.7,125.05,1.472,0.928,29-09-2015,63,80,75,200,120
25,SHETRUNJI,55.53,55.53,0.3,0.3,29-09-2015,100,47,81,36,-
26,BHADAR,107.89,107.32,0.188,0.163,29-09-2015,87,48,80,27,-
27,DAMANGANGA,79.86,79.38,0.502,0.483,30-09-2015,96,97,93,51,1
28,DANTIWADA,184.1,182.8,0.399,0.343,29-09-2015,86,22,45,45,-
29,PANAM,127.41,124.3,0.697,0.364,29-09-2015,52,77,82,36,2
*30,SARDAR SAROVAR,121.92,121.07,1.566,1.412,30-09-2015,90,92,82,2120,1450
31,KARJAN,115.25,109.38,0.523,0.356,30-09-2015,68,98,98,51,3
32,JAYAKWADI(PAITHAN),463.91,456.43,2.171,0.088,30-09-2015,4,45,62,227,-
*33,KOYANA,657.9,652.68,2.652,1.98,29-09-2015,75,96,99,-,1920
34,BHIMA(UJJANI),496.83,491.34,1.517,0.062,29-09-2015,4,100,88,125,12
35,ISAPUR,441.0,433.08,0.965,0.343,29-09-2015,36,81,70,104,-
36,MULA,552.3,545.85,0.609,0.314,30-09-2015,52,95,87,139,-
37,YELDARI,461.77,451.57,0.809,0.114,29-09-2015,14,65,58,78,-
38,GIRNA,398.07,384.9,0.524,0.06,29-09-2015,11,47,58,79,-
39,KHADAKVASLA,582.47,579.36,0.056,0.019,29-09-2015,34,88,82,78,8
*40,UPPER VAITARNA,603.5,600.56,0.331,0.236,29-09-2015,71,100,95,-,61
41,UPPER TAPI,214.0,213.81,0.255,0.243,29-09-2015,95,91,90,45,-
*42,PENCH(TOTLADOH),490.0,488.48,1.091,0.901,29-09-2015,83,79,82,127,160
43,UPPER WARDHA,342.5,342.5,0.564,0.564,30-09-2015,100,100,92,70,-
44,BHATSA,142.07,135.1,0.942,0.762,29-09-2015,81,99,97,29.378,15
45,DHOM,747.7,737.0,0.331,0.177,29-09-2015,53,99,93,36.2,2
46,DUDHGANGA,646.0,640.57,0.664,0.504,29-09-2015,76,103,101,2.441,24
47,MANIKDOH,711.25,693.56,0.288,0.078,29-09-2015,27,68,67,2.2,6
48,BHANDARDARA,342.5,342.5,0.304,0.229,30-09-2015,100,100,92,70,-
49,MATATILA,308.46,307.42,0.707,0.531,30-09-2015,75,91,92,-,30
*50,RIHAND,268.22,259.57,5.649,2.073,29-09-2015,37,48,50,-,300
*51,RAMGANGA,365.3,357.64,2.196,1.628,30-09-2015,74,85,69,1897,198
*52,TEHRI,830.0,822.75,2.615,2.315,30-09-2015,89,91,81,2351,1000
*53,GANDHI SAGAR,399.9,399.26,6.827,6.232,29-09-2015,91,74,53,220,115
54,TAWA,355.4,355.43,1.944,1.944,30-09-2015,100,100,98,247,-
*55,BARGI,422.76,421.85,3.18,2.968,30-09-2015,93,98,93,157,90
*56,BANSAGAR,341.64,337.67,5.166,3.448,29-09-2015,67,88,63,488,425
*57,INDIRA SAGAR,262.13,260.78,9.745,8.603,30-09-2015,88,96,75,2380,1000
58,BARNA DAM,348.55,347.15,0.456,0.364,29-09-2015,80,88,82,546,-
*59,MINIMATA BANGO,359.66,353.32,3.046,1.888,29-09-2015,62,91,78,-,120
60,MAHANADI,348.7,345.41,0.767,0.487,30-09-2015,63,92,88,319,10
*61,SRISAILAM,269.75,256.53,8.288,1.724,30-09-2015,21,34,85,0,770
*62,NAGARJUNA SAGAR,179.83,155.72,6.841,0.043,30-09-2015,1,74,81,895,810
63,SOMASILA,100.58,84.02,1.994,0.297,30-09-2015,15,54,50,168,0
64,SRIRAMSAGAR,332.54,321.08,2.3,0.23,29-09-2015,10,38,69,411,27
65,LOWER MANAIR,280.42,269.4,0.621,0.114,29-09-2015,18,41,65,199,60
66,KRISHNARAJA SAGARA,752.5,745.82,1.163,0.588,28-09-2015,51,100,91,79,-
*67,TUNGABHADRA,497.74,495.06,3.276,1.996,30-09-2015,61,87,89,529,72
68,GHATAPRABHA(HIDKAL),662.95,648.53,1.391,0.572,29-09-2015,41,100,97,317,-
69,BHADRA,657.76,652.14,1.785,1.185,29-09-2015,66,100,97,106,39
70,LINGANAMAKKI,554.43,546.2,4.294,2.195,30-09-2015,51,98,93,-,55
71,NARAYANPUR,492.25,490.41,0.863,0.52,30-09-2015,60,76,90,425,-
72,MALAPRABHA(RENUKA),633.83,626.26,0.972,0.261,29-09-2015,27,75,79,215,-
73,KABINI,696.16,692.11,0.444,0.232,28-09-2015,52,99,55,85,-
74,HEMAVATHY,890.63,882.0,0.927,0.419,28-09-2015,45,100,94,265,-
75,HARANGI,871.42,865.52,0.22,0.105,28-09-2015,48,100,93,53,-
76,SUPA,564.0,540.3,4.12,1.782,30-09-2015,43,81,78,-,-
77,VANI VILAS SAGAR,652.28,634.3,0.802,0.045,24-09-2015,6,4,13,123,-
*79,GERUSOPPA,55.0,46.72,0.13,0.086,30-09-2015,66,61,82,83,240
80,KALLADA(PARAPPAR),115.82,98.5,0.507,0.171,28-09-2015,34,91,80,62,-
*81,IDAMALAYAR,169.0,149.9,1.018,0.513,28-09-2015,50,90,83,33,75
*82,IDUKKI,732.43,719.14,1.46,0.786,28-09-2015,54,73,72,-,780
*83,KAKKI,981.46,963.92,0.447,0.216,30-09-2015,48,75,83,23,300
*84,PERIYAR,867.41,860.71,0.173,0.05,28-09-2015,29,77,54,84,140
85,MALAMPUZHA,867.41,860.71,0.224,0.136,28-09-2015,29,77,54,84,140
86,LOWER BHAWANI,278.89,268.72,0.792,0.272,28-09-2015,34,39,64,105,8
*87,METTUR(STANLEY),240.79,225.3,2.647,0.906,28-09-2015,34,58,65,122,360
88,VAIGAI,279.2,271.09,0.172,0.038,28-09-2015,22,17,47,61,6
89,PARAMBIKULAM,556.26,550.77,0.38,0.268,28-09-2015,71,100,90,101,-
*91,SHOLAYAR,1002.79,992.86,0.143,0.096,28-09-2015,67,100,99,-,95
