S. NO,NAME OF RESERVOIR,FRL (m),RESERVOIR LEVEL (m),LIVE CAPACITY AT FRL (BCM),CURRENT LIVE STORAGE (BCM),DATE,CURRENT YEAR,LAST YEAR,LAST 10 YEARS AVERAGE,IRR. (CCA) IN TH. HA,HYDEL IN MW
*1,GOBIND SAGAR(BHAKRA),512.06,509.38,6.229,5.235,14-08-2019,84,48,67,676,1200
*2,PONG DAM(BEAS),423.67,414.18,6.157,3.679,14-08-2019,60,52,61,-,360
*3,THEIN DAM,527.91,518.18,2.344,1.599,14-08-2019,68,60,61,348,600
*4,MAHI BAJAJ SAGAR,280.75,281.05,1.711,1.711,13-08-2019,100,57,67,63,140
5,JHAKAM,359.5,355.1,0.132,0.092,13-08-2019,70,42,67,28,-
*6,RANA PRATAP SAGAR,352.81,349.18,1.436,0.772,14-08-2019,54,44,61,229,172
7,TENUGHAT,269.14,259.37,0.821,0.391,13-08-2019,48,46,43,-,-
8,MAITHON,146.3,142.72,0.471,0.263,13-08-2019,56,67,65,0,-
*12,HIRAKUD,192.02,188.53,5.378,2.8,14-08-2019,52,42,39,153,307
*13,BALIMELA,462.08,454.15,2.676,1.455,13-08-2019,54,47,35,-,360
14,SALANADI,82.3,73.22,0.558,0.291,14-08-2019,52,67,34,42,-
*15,RENGALI,123.5,113.45,3.432,0.647,13-08-2019,19,55,45,3,200
*16,MACHKUND(JALAPUT),838.16,835.58,0.893,0.757,13-08-2019,85,67,51,-,115
*17,UPPER KOLAB,858.0,853.07,0.935,0.509,13-08-2019,54,42,35,89,320
*18,UPPER INDRAVATI,642.0,640.17,1.456,1.252,13-08-2019,86,67,51,128,600
19,SAPUA,168.5,165.78,0.006,0.003,14-08-2019,50,50,67,0,0
20,MAYURAKSHI,121.31,112.88,0.48,0.143,13-08-2019,30,39,49,227,-
21,KANGSABATI,134.14,125.58,0.914,0.298,13-08-2019,33,53,49,341,-
22,GUMTI,93.55,90.15,0.312,0.164,13-08-2019,53,93,55,-,15
*23,DOYANG HEP,333.0,314.42,0.535,0.257,14-08-2019,48,72,69,0,75
*24,UKAI,105.16,102.41,6.615,5.192,14-08-2019,78,21,56,348,300
25,SABARMATI(DHAROI),189.59,180.48,0.735,0.111,13-08-2019,15,22,46,95,1
*26,KADANA,127.7,126.85,1.472,1.103,13-08-2019,75,33,53,200,120
27,SHETRUNJI,55.53,51.87,0.3,0.098,13-08-2019,33,44,47,36,-
28,BHADAR,107.89,104.91,0.188,0.082,13-08-2019,44,50,45,27,-
29,DAMANGANGA,79.86,76.0,0.502,0.313,14-08-2019,62,62,53,51,1
30,DANTIWADA,184.1,168.54,0.399,0.033,13-08-2019,8,20,27,45,-
31,PANAM,127.41,126.4,0.697,0.485,13-08-2019,70,48,55,36,2
*32,SARDAR SAROVAR,138.68,132.0,5.76,3.681,14-08-2019,64,1,24,2120,1450
33,KARJAN,115.25,109.72,0.523,0.382,14-08-2019,73,65,57,51,3
34,SUKHI(GUJ),147.82,147.82,0.167,0.151,14-08-2019,90,22,40,20.7,0
35,WATRAK,136.25,128.0,0.154,0.009,14-08-2019,6,29,53,22.98,0
36,HATHMATI,180.74,174.83,0.153,0.021,14-08-2019,14,35,18,5.166,0
37,MACHCHHU-I,135.33,135.33,0.071,0.069,14-08-2019,97,17,39,-,0
38,MACHCHHU-II,57.3,57.3,0.091,0.084,13-08-2019,92,10,46,10.13,0
39,UND-I,98.0,97.65,0.066,0.061,14-08-2019,92,42,47,9.9,0
40,BRAHMANI(GUJ),64.62,63.7,0.071,0.044,12-08-2019,62,11,35,6.413,0
41,JAYAKWADI(PAITHAN),463.91,463.44,2.171,1.989,14-08-2019,92,28,24,227,-
*42,KOYANA,657.9,658.47,2.652,2.652,14-08-2019,100,100,91,-,1920
43,BHIMA(UJJANI),496.83,496.83,1.517,1.517,14-08-2019,100,35,44,125,12
44,ISAPUR,441.0,429.21,0.965,0.141,14-08-2019,15,34,45,104,-
45,MULA,552.3,552.05,0.609,0.596,14-08-2019,98,56,59,139,-
