S. NO,NAME OF RESERVOIR,FRL (m),RESERVOIR LEVEL (m),LIVE CAPACITY AT FRL (BCM),CURRENT LIVE STORAGE (BCM),DATE,CURRENT YEAR,LAST YEAR,LAST 10 YEARS AVERAGE,IRR. (CCA) IN TH. HA,HYDEL IN MW
*1,GOBIND SAGAR(BHAKRA),512.06,508.41,6.229,5.085,24-10-2019,82,87,84,676.0,1379.0
*2,PONG DAM(BEAS),423.67,421.45,6.157,5.156,24-10-2019,84,92,77,0.0,396.0
*3,KOL DAM,642.0,641.18,0.089,0.076,24-10-2019,85,80,90,0.0,800.0
*4,THEIN DAM,527.91,522.82,2.344,1.919,24-10-2019,82,92,64,348.0,600.0
*5,MAHI BAJAJ SAGAR,280.75,281.5,1.711,1.711,24-10-2019,100,100,91,63.0,140.0
6,JHAKAM,359.5,359.6,0.132,0.132,24-10-2019,100,100,88,28.0,0.0
*7,RANA PRATAP SAGAR,352.81,352.72,1.436,1.425,24-10-2019,99,61,62,229.0,172.0
8,BISALPUR,315.5,315.5,1.076,1.076,24-10-2019,100,28,63,81.8,0.0
9,TENUGHAT,269.14,260.77,0.821,0.449,24-10-2019,55,50,48,0.0,0.0
10,MAITHON,146.3,149.19,0.471,0.471,24-10-2019,100,70,88,342.0,0.0
*11,PANCHET HILL,124.97,127.53,0.184,0.184,24-10-2019,100,73,83,0.0,80.0
12,KONAR,425.81,424.5,0.176,0.153,24-10-2019,87,81,88,0.0,0.0
13,TILAIYA,368.81,368.39,0.142,0.127,24-10-2019,89,91,86,0.0,4.0
*14,HIRAKUD,192.02,192.02,5.378,4.823,24-10-2019,90,83,90,153.0,307.0
*15,BALIMELA,462.08,461.59,2.676,2.581,23-10-2019,96,93,61,0.0,360.0
16,SALANADI,82.3,74.44,0.558,0.321,24-10-2019,58,75,46,42.0,0.0
*17,RENGALI,123.5,123.57,3.432,3.432,23-10-2019,100,61,82,3.0,200.0
*18,MACHKUND(JALAPUT),838.16,837.71,0.893,0.848,23-10-2019,95,92,89,0.0,115.0
*19,UPPER KOLAB,858.0,856.75,0.935,0.817,23-10-2019,87,83,64,89.0,320.0
*20,UPPER INDRAVATI,642.0,640.52,1.456,1.291,23-10-2019,89,81,73,128.0,600.0
21,SAPUA,168.5,168.6,0.006,0.006,24-10-2019,100,100,67,0.0,0.0
22,MAYURAKSHI,121.31,117.27,0.48,0.297,24-10-2019,62,30,48,227.0,0.0
23,KANGSABATI,134.14,129.45,0.914,0.539,24-10-2019,59,36,48,341.0,0.0
24,GUMTI,93.55,90.2,0.312,0.166,24-10-2019,53,85,68,0.0,15.0
*25,DOYANG HEP,333.0,320.45,0.535,0.334,24-10-2019,62,51,63,0.0,75.0
*26,UKAI,105.16,105.16,6.615,6.615,24-10-2019,100,38,72,348.0,300.0
27,SABARMATI(DHAROI),189.59,189.58,0.735,0.735,24-10-2019,100,26,74,95.0,1.0
*28,KADANA,127.7,127.69,1.472,1.189,24-10-2019,81,71,69,200.0,120.0
29,SHETRUNJI,55.53,55.24,0.3,0.276,24-10-2019,92,39,63,36.0,0.0
30,BHADAR,107.89,107.9,0.188,0.188,24-10-2019,100,32,55,27.0,0.0
31,DAMANGANGA,79.86,79.9,0.502,0.48,24-10-2019,96,79,96,51.0,1.0
32,DANTIWADA,184.1,175.98,0.399,0.15,24-10-2019,38,14,47,45.0,0.0
33,PANAM,127.41,127.41,0.697,0.553,24-10-2019,79,77,69,36.0,2.0
*34,SARDAR SAROVAR,138.68,138.2,5.76,5.605,24-10-2019,97,47,31,2120.0,1450.0
35,KARJAN,115.25,115.25,0.523,0.515,24-10-2019,98,83,89,51.0,3.0
36,SUKHI(GUJ),147.82,147.82,0.167,0.163,22-10-2019,98,65,72,20.7,0.0
37,WATRAK,136.25,136.25,0.154,0.135,20-10-2019,88,37,73,22.98,0.0
38,HATHMATI,180.74,180.74,0.153,0.149,20-10-2019,97,66,41,5.166,0.0
39,MACHCHHU-I,135.33,135.33,0.071,0.069,24-10-2019,97,18,51,0.0,0.0
40,MACHCHHU-II,57.3,57.3,0.091,0.084,24-10-2019,92,20,55,10.13,0.0
41,UND-I,98.0,98.0,0.066,0.066,24-10-2019,100,15,56,9.9,0.0
42,BRAHMANI(GUJ),64.62,64.48,0.071,0.054,24-10-2019,76,7,38,6.413,0.0
43,JAYAKWADI(PAITHAN),463.91,463.91,2.171,2.171,24-10-2019,100,32,44,227.0,0.0
*44,KOYANA,657.9,659.36,2.652,2.652,24-10-2019,100,92,94,0.0,1920.0
45,BHIMA(UJJANI),496.83,497.33,1.517,1.517,22-10-2019,100,95,90,125.0,12.0
46,ISAPUR,441.0,434.74,0.965,0.432,24-10-2019,45,65,60,104.0,0.0
47,MULA,552.3,552.29,0.609,0.609,24-10-2019,100,65,80,139.0,0.0
48,YELDARI,461.77,451.9,0.809,0.128,23-10-2019,16,9,41,78.0,0.0
49,GIRNA,398.07,398.07,0.524,0.524,24-10-2019,100,47,42,79.0,0.0
50,KHADAKVASLA,582.47,582.14,0.056,0.051,23-10-2019,91,68,64,78.0,8.0
*51,UPPER VAITARNA,603.5,603.5,0.331,0.331,24-10-2019,100,97,92,0.0,61.0
52,UPPER TAPI,214.0,214.0,0.255,0.255,24-10-2019,100,100,100,45.0,0.0
*53,PENCH(TOTLADOH),490.0,490.0,1.091,1.017,24-10-2019,93,14,65,127.0,160.0
54,UPPER WARDHA,342.5,342.5,0.564,0.564,24-10-2019,100,48,92,70.0,0.0
55,BHATSA,142.07,141.71,0.942,0.934,24-10-2019,99,88,92,29.38,15.0
56,DHOM,747.7,747.67,0.331,0.33,24-10-2019,100,85,87,36.2,2.0
57,DUDHGANGA,646.0,646.0,0.664,0.664,23-10-2019,100,96,97,2.441,24.0
58,MANIKDOH,711.25,709.36,0.288,0.254,23-10-2019,88,69,63,2.2,6.0
59,BHANDARDARA,744.91,744.73,0.304,0.304,24-10-2019,100,87,93,63.74,46.0
60,URMODI,696.0,696.0,0.273,0.273,24-10-2019,100,80,92,37.0,3.0
61,BHATGHAR,623.28,623.28,0.673,0.667,24-10-2019,99,99,96,60.66,14.09
62,NIRA DEOGHAR,667.1,667.1,0.332,0.332,24-10-2019,100,100,95,0.0,6.0
*63,THOKARWADI,667.14,667.3,0.353,0.353,24-10-2019,100,88,79,0.0,72.0
64,KANHER,690.78,690.68,0.272,0.27,24-10-2019,99,92,95,44.78,4.0
*65,ALWANDI,603.51,603.5,0.331,0.331,24-10-2019,100,97,92,3.93,60.0
*66,MULSHI,607.1,605.53,0.572,0.5,24-10-2019,87,87,83,0.0,300.0
67,MATATILA,308.46,308.46,0.707,0.641,23-10-2019,91,77,82,0.0,30.0
*68,RIHAND,268.22,263.19,5.649,3.503,24-10-2019,62,61,53,0.0,300.0
69,SHARDA SAGAR,190.5,188.64,0.33,0.303,23-10-2019,92,68,64,126.5,0.0
70,JIRGO,98.2,97.07,0.147,0.13,24-10-2019,88,54,48,13.14,0.0
*71,RAMGANGA,365.3,356.6,2.196,1.558,24-10-2019,71,66,71,1897.0,198.0
*72,TEHRI,830.0,826.74,2.615,2.486,24-10-2019,95,96,88,2351.0,1000.0
*73,GANDHI SAGAR,399.9,399.87,6.827,6.597,21-10-2019,97,43,57,220.0,115.0
74,TAWA,355.4,355.55,1.944,1.944,24-10-2019,100,81,96,247.0,0.0
*75,BARGI,422.76,422.85,3.18,3.18,24-10-2019,100,85,90,157.0,90.0
*76,BANSAGAR,341.64,341.64,5.166,5.166,17-10-2019,100,95,75,488.0,425.0
*77,INDIRA SAGAR,262.13,262.03,9.745,9.685,24-10-2019,99,92,80,2380.0,1000.0
78,BARNA DAM,348.55,348.18,0.456,0.429,24-10-2019,94,45,79,546.0,0.0
*79,OMKARESHWAR,196.6,193.98,0.299,0.0,24-10-2019,0,0,0,132.5,520.0
80,SANJAY SAROVAR,519.38,519.25,0.508,0.404,24-10-2019,80,48,69,12.65,3.45
81,KOLAR DAM,462.2,462.26,0.27,0.266,21-10-2019,99,42,67,25.68,0.0
