S. NO,NAME OF RESERVOIR,FRL (m),RESERVOIR LEVEL (m),LIVE CAPACITY AT FRL (BCM),CURRENT LIVE STORAGE (BCM),DATE,CURRENT YEAR,LAST YEAR,LAST 10 YEARS AVERAGE,IRR. (CCA) IN TH. HA,HYDEL IN MW
1,GOBIND SAGAR(BHAKRA),512.06,488.08,6.229,2.415,05-08-2021,39,52,59,676.0,1379.0
2,PONG DAM(BEAS),423.67,405.56,6.157,2.144,05-08-2021,35,44,50,0.0,396.0
3,KOL DAM,642.0,637.58,0.089,0.023,05-08-2021,26,61,53,0.0,800.0
4,THEIN DAM,527.91,507.67,2.344,0.988,05-08-2021,42,45,58,348.0,600.0
5,MAHI BAJAJ SAGAR,280.75,272.4,1.711,0.806,05-08-2021,47,38,62,63.0,140.0
6,JHAKAM,359.5,346.3,0.132,0.036,05-08-2021,27,28,54,28.0,0.0
7,RANA PRATAP SAGAR,352.81,350.14,1.436,0.938,05-08-2021,65,43,53,229.0,172.0
8,BISALPUR,315.5,310.34,1.076,0.332,05-08-2021,31,54,37,81.8,0.0
9,TENUGHAT,269.14,260.54,0.821,0.438,05-08-2021,53,49,44,0.0,0.0
10,MAITHON,146.3,149.53,0.471,0.471,05-08-2021,100,72,63,342.0,0.0
11,PANCHET HILL,124.97,129.17,0.184,0.184,05-08-2021,100,92,79,0.0,80.0
12,KONAR,425.81,423.18,0.176,0.13,05-08-2021,74,70,57,0.0,0.0
13,TILAIYA,368.81,369.19,0.142,0.142,05-08-2021,100,63,50,0.0,4.0
14,GETALSUD,590.06,589.18,0.218,0.189,05-08-2021,87,45,54,0.0,130.0
15,HIRAKUD,192.02,186.14,5.378,1.752,04-08-2021,33,22,33,153.0,307.0
16,BALIMELA,462.08,447.02,2.676,0.645,05-08-2021,24,17,29,0.0,360.0
17,SALANADI,82.3,68.0,0.558,0.175,05-08-2021,31,49,39,42.0,0.0
18,RENGALI,123.5,119.81,3.432,2.249,05-08-2021,66,25,33,3.0,200.0
19,MACHKUND(JALAPUT),838.16,827.07,0.893,0.222,05-08-2021,25,40,48,0.0,115.0
20,UPPER KOLAB,858.0,846.23,0.935,0.093,05-08-2021,10,17,27,89.0,320.0
21,UPPER INDRAVATI,642.0,630.4,1.456,0.367,05-08-2021,25,28,41,128.0,600.0
22,SAPUA,168.5,164.73,0.006,0.003,05-08-2021,50,83,50,0.0,0.0
23,HARIHARJHOR,147.5,143.1,0.059,0.02,05-08-2021,34,95,66,9.95,0.0
24,MANDIRA DAM,210.31,207.02,0.309,0.192,05-08-2021,62,64,60,0.0,0.0
25,MAYURAKSHI,121.31,117.87,0.48,0.322,05-08-2021,67,80,51,227.0,0.0
26,KANGSABATI,134.14,131.75,0.914,0.728,05-08-2021,80,63,53,341.0,0.0
27,GUMTI,93.55,90.0,0.312,0.158,05-08-2021,51,76,58,0.0,15.0
28,DOYANG HEP,333.0,309.4,0.535,0.197,05-08-2021,37,64,65,0.0,75.0
29,UKAI,105.16,99.29,6.615,3.726,05-08-2021,56,61,48,348.0,300.0
30,SABARMATI(DHAROI),189.59,182.82,0.735,0.211,05-08-2021,29,31,38,95.0,1.0
31,KADANA,127.7,118.92,1.472,0.463,05-08-2021,31,26,49,200.0,120.0
32,SHETRUNJI,55.53,54.27,0.3,0.209,05-08-2021,70,43,41,36.0,0.0
33,BHADAR,107.89,103.14,0.188,0.044,05-08-2021,23,39,39,27.0,0.0
34,DAMANGANGA,79.86,72.95,0.502,0.209,05-08-2021,42,44,45,51.0,1.0
35,DANTIWADA,184.1,167.96,0.399,0.028,05-08-2021,7,0,23,45.0,0.0
36,PANAM,127.41,120.85,0.697,0.214,05-08-2021,31,28,51,36.0,2.0
37,SARDAR SAROVAR,138.68,116.46,5.76,0.243,05-08-2021,4,20,22,2120.0,1450.0
