S. NO,NAME OF RESERVOIR,FRL (m),RESERVOIR LEVEL (m),LIVE CAPACITY AT FRL (BCM),CURRENT LIVE STORAGE (BCM),DATE,CURRENT YEAR,LAST YEAR,LAST 10 YEARS AVERAGE,IRR. (CCA) IN TH. HA,HYDEL IN MW
*1,GOBIND SAGAR(BHAKRA),512.06,489.59,6.229,2.583,05-03-2020,41,59,41,676.0,1379.0
*2,PONG DAM(BEAS),423.67,414.87,6.157,3.815,05-03-2020,62,48,32,0.0,396.0
*3,KOL DAM,642.0,641.55,0.089,0.082,04-03-2020,92,62,56,0.0,800.0
*4,THEIN DAM,527.91,504.41,2.344,0.866,05-03-2020,37,80,36,348.0,600.0
*5,MAHI BAJAJ SAGAR,280.75,274.15,1.711,0.965,05-03-2020,56,43,41,63.0,140.0
6,JHAKAM,359.5,347.85,0.132,0.043,05-03-2020,33,29,25,28.0,0.0
*7,RANA PRATAP SAGAR,352.81,347.17,1.436,0.483,05-03-2020,34,32,28,229.0,172.0
8,BISALPUR,315.5,314.34,1.076,0.867,05-03-2020,81,20,39,81.8,0.0
9,TENUGHAT,269.14,259.95,0.821,0.415,05-03-2020,51,43,43,0.0,0.0
10,MAITHON,146.3,148.5,0.471,0.471,05-03-2020,100,39,70,342.0,0.0
*14,HIRAKUD,192.02,190.28,5.378,3.729,04-03-2020,69,55,59,153.0,307.0
*15,BALIMELA,462.08,455.83,2.676,1.67,05-03-2020,62,65,47,0.0,360.0
16,SALANADI,82.3,74.57,0.558,0.324,05-03-2020,58,54,32,42.0,0.0
*17,RENGALI,123.5,121.36,3.432,2.745,05-03-2020,80,37,60,3.0,200.0
*18,MACHKUND(JALAPUT),838.16,834.42,0.893,0.595,05-03-2020,67,60,64,0.0,115.0
*19,UPPER KOLAB,858.0,854.4,0.935,0.607,05-03-2020,65,52,48,89.0,320.0
*20,UPPER INDRAVATI,642.0,637.46,1.456,0.986,05-03-2020,68,61,56,128.0,600.0
