S. NO,NAME OF RESERVOIR,FRL (m),RESERVOIR LEVEL (m),LIVE CAPACITY AT FRL (BCM),CURRENT LIVE STORAGE (BCM),DATE,CURRENT YEAR,LAST YEAR,LAST 10 YEARS AVERAGE,IRR. (CCA) IN TH. HA,HYDEL IN MW
1,GOBIND SAGAR(BHAKRA),512.06,510.98,6.229,5.486,17-08-2023,88.0,72.0,75.0,676.0,1379.0
*2,PONG DAM(BEAS),423.67,425.59,6.157,6.157,17-08-2023,100.0,67.0,70.0,0.0,396.0
*3,KOL DAM,642.0,639.08,0.089,0.045,17-08-2023,51.0,11.0,53.0,0.0,800.0
4,THEIN DAM,527.91,522.12,2.344,1.959,17-08-2023,84.0,85.0,70.0,348.0,600.0
5,MAHI BAJAJ SAGAR,280.75,277.6,1.711,1.317,17-08-2023,77.0,94.0,81.0,63.0,140.0
6,JHAKAM,359.5,350.0,0.132,0.055,17-08-2023,42.0,100.0,77.0,28.0,0.0
7,RANA PRATAP SAGAR,352.81,350.68,1.436,1.056,17-08-2023,74.0,90.0,76.0,229.0,172.0
8,BISALPUR,315.5,313.98,1.076,0.797,17-08-2023,74.0,45.0,66.0,81.8,0.0
9,JAWAI DAM,313.4,312.68,0.193,0.19,17-08-2023,98.0,52.0,34.0,38.67,0.0
10,JAISAMAND,295.54,293.0,0.296,0.177,17-08-2023,60.0,64.0,45.0,16.0,0.0
11,TENUGHAT,269.14,258.15,0.821,0.348,17-08-2023,42.0,47.0,47.0,0.0,0.0
$12,MAITHON,146.3,139.82,0.471,0.153,17-08-2023,32.0,31.0,69.0,342.0,0.0
*$13,PANCHET HILL,124.97,122.45,0.184,0.077,17-08-2023,42.0,53.0,82.0,0.0,80.0
$14,KONAR,425.81,417.27,0.176,0.051,17-08-2023,29.0,19.0,59.0,0.0,0.0
$15,TILAIYA,368.81,364.6,0.142,0.021,17-08-2023,15.0,11.0,59.0,0.0,4.0
*16,GETALSUD,590.06,585.49,0.218,0.089,17-08-2023,41.0,58.0,67.0,0.0,130.0
17,HIRAKUD,192.02,187.21,5.378,2.182,17-08-2023,41.0,77.0,48.0,153.0,307.0
*18,BALIMELA,462.08,448.45,2.676,0.79,17-08-2023,30.0,26.0,43.0,0.0,360.0
19,SALANADI,82.3,77.69,0.558,0.413,17-08-2023,74.0,81.0,51.0,42.0,0.0
20,RENGALI,123.5,116.46,3.432,1.306,17-08-2023,38.0,45.0,56.0,3.0,200.0
*21,MACHKUND(JALAPUT),838.16,827.03,0.893,0.221,17-08-2023,25.0,26.0,40.0,0.0,115.0
22,UPPER KOLAB,858.0,851.29,0.935,0.373,17-08-2023,40.0,36.0,37.0,89.0,320.0
23,UPPER INDRAVATI,642.0,631.08,1.456,0.423,17-08-2023,29.0,71.0,56.0,128.0,600.0
24,SAPUA,168.5,166.8,0.006,0.005,17-08-2023,83.0,100.0,67.0,0.0,0.0
25,HARIHARJHOR,147.5,146.4,0.059,0.053,17-08-2023,90.0,92.0,76.0,9.95,0.0
26,MANDIRA DAM,210.31,206.04,0.309,0.136,17-08-2023,44.0,55.0,61.0,0.0,0.0
27,MAYURAKSHI,121.31,112.08,0.48,0.124,17-08-2023,26.0,22.0,55.0,227.0,0.0
28,KANGSABATI,134.14,125.96,0.914,0.319,17-08-2023,35.0,49.0,59.0,341.0,0.0
29,GUMTI,93.55,90.8,0.312,0.191,17-08-2023,61.0,72.0,69.0,0.0,15.0
*30,DOYANG HEP,333.0,322.45,0.535,0.361,17-08-2023,67.0,44.0,59.0,0.0,75.0
31,CHANDAN DAM,152.39,135.48,0.14,0.02,17-08-2023,13.97,10.29,63.24,75.0,0.0
32,UKAI,105.16,102.08,6.615,5.017,17-08-2023,76.0,78.0,66.0,348.0,300.0
33,SABARMATI(DHAROI),189.59,188.88,0.735,0.671,17-08-2023,91.0,81.0,51.0,95.0,1.0
34,KADANA,127.7,119.15,1.472,0.477,17-08-2023,32.0,66.0,57.0,200.0,120.0
35,SHETRUNJI,55.53,55.53,0.3,0.3,17-08-2023,100.0,87.0,57.0,36.0,0.0
36,BHADAR,107.89,107.65,0.188,0.177,17-08-2023,94.0,55.0,46.0,27.0,0.0
37,DAMANGANGA,79.86,74.6,0.502,0.263,17-08-2023,52.0,49.0,56.0,51.0,1.0
38,DANTIWADA,184.1,183.34,0.399,0.361,17-08-2023,90.0,31.0,28.0,45.0,0.0
39,PANAM,127.41,122.55,0.697,0.28,17-08-2023,40.0,30.0,53.0,36.0,2.0
40,SARDAR SAROVAR,138.68,131.92,5.76,3.663,17-08-2023,64.0,82.0,32.0,2120.0,1450.0
41,KARJAN,115.25,109.48,0.523,0.357,17-08-2023,68.0,68.0,63.0,51.0,3.0
42,SUKHI(GUJ),147.82,143.57,0.167,0.083,17-08-2023,50.0,63.0,49.0,20.7,0.0
43,WATRAK,136.25,132.4,0.154,0.055,17-08-2023,36.0,28.0,43.0,22.98,0.0
44,HATHMATI,180.74,178.38,0.153,0.065,17-08-2023,42.0,71.0,27.0,5.166,0.0
