S. NO,NAME OF RESERVOIR,FRL (m),RESERVOIR LEVEL (m),LIVE CAPACITY AT FRL (BCM),CURRENT LIVE STORAGE (BCM),DATE,CURRENT YEAR,LAST YEAR,LAST 10 YEARS AVERAGE,IRR. (CCA) IN TH. HA,HYDEL IN MW
1,GOBIND SAGAR(BHAKRA),512.06,477.5,6.229,1.484,22-05-2024,24.0,21.0,24.0,676.0,1379.0
*2,PONG DAM(BEAS),423.67,401.78,6.157,1.592,22-05-2024,26.0,36.0,27.0,0.0,396.0
*3,KOL DAM,642.0,638.32,0.089,0.034,24-05-2024,38.0,78.0,39.0,0.0,800.0
4,THEIN DAM,527.91,504.99,2.344,0.866,24-05-2024,37.0,51.0,51.0,348.0,600.0
5,MAHI BAJAJ SAGAR,280.75,269.3,1.711,0.538,22-05-2024,31.0,31.0,31.0,63.0,140.0
6,JHAKAM,359.5,343.25,0.132,0.023,22-05-2024,17.0,25.0,26.0,28.0,0.0
7,RANA PRATAP SAGAR,352.81,347.79,1.436,0.571,24-05-2024,40.0,74.0,39.0,229.0,172.0
8,BISALPUR,315.5,310.47,1.076,0.342,23-05-2024,32.0,59.0,41.0,81.8,0.0
9,JAWAI DAM,313.4,301.87,0.193,0.027,24-05-2024,14.0,22.0,15.0,38.67,0.0
10,JAISAMAND,295.54,290.19,0.296,0.077,23-05-2024,26.0,57.0,39.0,16.0,0.0
11,TENUGHAT,269.14,257.72,0.821,0.333,23-05-2024,41.0,41.0,42.0,0.0,0.0
12,MAITHON,146.3,144.61,0.471,0.35,23-05-2024,74.0,43.0,40.0,342.0,0.0
*$13,PANCHET HILL,124.97,124.65,0.184,0.168,23-05-2024,91.0,45.0,47.0,0.0,80.0
$14,KONAR,425.81,419.04,0.176,0.071,23-05-2024,40.0,45.0,36.0,0.0,0.0
$15,TILAIYA,368.81,364.11,0.142,0.012,23-05-2024,8.0,13.0,18.0,0.0,4.0
*16,GETALSUD,590.06,585.4,0.218,0.087,23-05-2024,40.0,32.0,37.0,0.0,130.0
17,HIRAKUD,192.02,185.51,5.378,1.521,23-05-2024,28.0,22.0,25.0,153.0,307.0
*18,BALIMELA,462.08,445.98,2.676,0.55,24-05-2024,21.0,15.0,24.0,0.0,360.0
19,SALANADI,82.3,72.32,0.558,0.265,24-05-2024,47.0,44.0,44.0,42.0,0.0
20,RENGALI,123.5,115.3,3.432,1.041,24-05-2024,30.0,20.0,22.0,3.0,200.0
*21,MACHKUND(JALAPUT),838.16,822.06,0.893,0.068,24-05-2024,8.0,30.0,28.0,0.0,115.0
22,UPPER KOLAB,858.0,850.2,0.935,0.292,24-05-2024,31.0,26.0,25.0,89.0,320.0
23,UPPER INDRAVATI,642.0,628.05,1.456,0.204,24-05-2024,14.0,34.0,30.0,128.0,600.0
24,SAPUA,168.5,166.98,0.006,0.005,23-05-2024,83.0,100.0,67.0,0.0,0.0
25,HARIHARJHOR,147.5,142.26,0.059,0.013,24-05-2024,22.0,0.0,15.0,9.95,0.0
26,MANDIRA DAM,210.31,208.24,0.309,0.199,23-05-2024,64.0,56.0,71.0,0.0,0.0
27,MAYURAKSHI,121.31,111.28,0.48,0.105,23-05-2024,22.0,25.0,25.0,227.0,0.0
28,KANGSABATI,134.14,123.79,0.914,0.221,23-05-2024,24.0,24.0,35.0,341.0,0.0
29,GUMTI,93.55,88.3,0.312,0.101,22-05-2024,32.0,31.0,31.0,0.0,15.0
*30,DOYANG HEP,333.0,307.7,0.535,0.177,24-05-2024,33.0,31.0,33.0,0.0,75.0
31,CHANDAN DAM,152.39,134.78,0.14,0.02,23-05-2024,11.76,11.76,21.32,75.0,0.0
*32,UMRONG,609.6,608.35,0.159,0.121,24-05-2024,76.0,13.0,39.0,0.0,200.0
*33,KHANDONG,725.0,718.7,0.18,0.093,24-05-2024,52.0,36.0,39.0,0.0,75.0
34,UKAI,105.16,95.43,6.615,2.268,22-05-2024,34.0,40.0,28.0,348.0,300.0
36,KADANA,127.7,119.66,1.472,0.509,22-05-2024,35.0,28.0,43.0,200.0,120.0
37,SHETRUNJI,55.53,49.85,0.3,0.06,22-05-2024,20.0,24.0,20.0,36.0,0.0
38,BHADAR,107.89,101.5,0.188,0.021,22-05-2024,11.0,24.0,22.0,27.0,0.0
39,DAMANGANGA,79.86,68.8,0.502,0.101,22-05-2024,20.0,23.0,26.0,51.0,1.0
40,DANTIWADA,184.1,172.64,0.399,0.083,22-05-2024,21.0,21.0,7.0,45.0,0.0
41,PANAM,127.41,123.0,0.697,0.301,22-05-2024,43.0,24.0,34.0,36.0,2.0
42,SARDAR SAROVAR,138.68,121.98,5.76,1.577,24-05-2024,27.0,14.0,19.0,2120.0,1450.0
43,KARJAN,115.25,105.16,0.523,0.262,22-05-2024,50.0,49.0,36.0,51.0,3.0
44,SUKHI(GUJ),147.82,142.91,0.167,0.072,22-05-2024,43.0,16.0,23.0,20.7,0.0
45,WATRAK,136.25,128.79,0.154,0.014,24-05-2024,9.0,31.0,23.0,22.98,0.0
46,HATHMATI,180.74,175.47,0.153,0.027,24-05-2024,18.0,37.0,20.0,5.166,0.0
47,MACHCHHU-I,135.33,127.57,0.071,0.01,22-05-2024,14.0,17.0,17.0,0.0,0.0
48,MACHCHHU-II,57.3,48.89,0.091,0.003,22-05-2024,3.0,29.0,38.0,10.13,0.0
49,UND-I,98.0,93.55,0.066,0.016,22-05-2024,24.0,20.0,12.0,9.9,0.0
50,BRAHMANI(GUJ),64.62,60.5,0.071,0.015,22-05-2024,21.0,20.0,21.0,6.413,0.0
51,JAYAKWADI(PAITHAN),463.91,456.3,2.171,0.125,22-05-2024,6.0,42.0,23.0,227.0,0.0
*52,KOYANA,657.9,629.82,2.652,0.561,22-05-2024,21.0,20.0,22.0,0.0,1920.0
53,BHIMA(UJJANI),496.83,486.0,1.517,0.0,24-05-2024,0.0,0.0,0.0,125.0,12.0
54,ISAPUR,441.0,433.11,0.965,0.332,22-05-2024,34.0,51.0,28.0,104.0,0.0
55,MULA,552.3,537.12,0.609,0.059,22-05-2024,10.0,39.0,19.0,139.0,0.0
56,YELDARI,461.77,454.35,0.809,0.232,24-05-2024,29.0,58.0,28.0,78.0,0.0
57,GIRNA,398.07,386.91,0.524,0.108,22-05-2024,21.0,24.0,21.0,79.0,0.0
58,KHADAKVASLA,582.47,580.03,0.056,0.026,22-05-2024,46.0,52.0,41.0,78.0,8.0
*59,UPPER VAITARNA,603.5,595.59,0.331,0.107,22-05-2024,32.0,36.0,30.0,0.0,61.0
60,UPPER TAPI,214.0,210.71,0.255,0.089,22-05-2024,35.0,52.0,29.0,45.0,0.0
61,PENCH(TOTLADOH),490.0,482.15,1.091,0.513,21-05-2024,47.0,56.0,33.0,127.0,160.0
62,UPPER WARDHA,342.5,338.51,0.564,0.263,22-05-2024,47.0,46.0,37.0,70.0,0.0
63,BHATSA,142.07,109.0,0.942,0.278,22-05-2024,30.0,35.0,37.0,29.38,15.0
64,DHOM,747.7,734.12,0.331,0.084,22-05-2024,25.0,32.0,24.0,36.2,2.0
65,DUDHGANGA,646.0,620.22,0.664,0.087,22-05-2024,13.0,10.0,21.0,2.441,24.0
66,MANIKDOH,711.25,685.03,0.288,0.007,22-05-2024,2.0,9.0,6.0,2.2,6.0
67,BHANDARDARA,744.91,713.48,0.304,0.03,22-05-2024,10.0,53.0,28.0,63.74,46.0
68,URMODI,696.0,671.2,0.273,0.017,24-05-2024,6.0,40.0,54.0,37.0,3.0
69,BHATGHAR,623.28,599.0,0.673,0.061,24-05-2024,9.0,10.0,7.0,60.66,14.09
70,NIRA DEOGHAR,667.1,635.4,0.332,0.027,24-05-2024,8.0,22.0,11.0,0.0,6.0
*71,THOKARWADI,667.14,657.24,0.353,0.131,22-05-2024,37.0,39.0,29.0,0.0,72.0
72,KANHER,690.78,670.6,0.272,0.037,24-05-2024,14.0,23.0,24.0,44.78,4.0
*73,MULSHI,607.1,594.16,0.572,0.106,22-05-2024,19.0,17.0,12.0,0.0,300.0
