S. NO,NAME OF RESERVOIR,FRL (m),RESERVOIR LEVEL (m),LIVE CAPACITY AT FRL (BCM),CURRENT LIVE STORAGE (BCM),DATE,CURRENT YEAR,LAST YEAR,LAST 10 YEARS AVERAGE,IRR. (CCA) IN TH. HA,HYDEL IN MW
*1,GOBIND SAGAR(BHAKRA),512.06,502.88,6.229,4.261,19-12-2019,68,82,69,676.0,1379.0
*2,PONG DAM(BEAS),423.67,418.12,6.157,4.499,19-12-2019,73,72,56,0.0,396.0
*3,KOL DAM,642.0,641.57,0.089,0.082,19-12-2019,92,97,94,0.0,800.0
*4,THEIN DAM,527.91,518.57,2.344,1.66,19-12-2019,71,68,50,348.0,600.0
*5,MAHI BAJAJ SAGAR,280.75,279.85,1.711,1.599,19-12-2019,93,79,73,63.0,140.0
6,JHAKAM,359.5,357.05,0.132,0.108,19-12-2019,82,76,64,28.0,0.0
*7,RANA PRATAP SAGAR,352.81,349.04,1.436,0.749,19-12-2019,52,37,42,229.0,172.0
8,BISALPUR,315.5,315.24,1.076,1.044,17-12-2019,97,21,51,81.8,0.0
9,TENUGHAT,269.14,260.33,0.821,0.43,19-12-2019,52,46,46,0.0,0.0
10,MAITHON,146.3,149.62,0.471,0.471,19-12-2019,100,54,80,342.0,0.0
*11,PANCHET HILL,124.97,128.94,0.184,0.184,19-12-2019,100,78,83,0.0,80.0
12,KONAR,425.81,425.35,0.176,0.168,18-12-2019,95,71,81,0.0,0.0
13,TILAIYA,368.81,368.35,0.142,0.125,18-12-2019,88,45,70,0.0,4.0
*14,HIRAKUD,192.02,191.8,5.378,4.681,19-12-2019,87,72,84,153.0,307.0
*15,BALIMELA,462.08,459.91,2.676,2.267,19-12-2019,85,86,66,0.0,360.0
16,SALANADI,82.3,75.18,0.558,0.341,19-12-2019,61,57,37,42.0,0.0
*17,RENGALI,123.5,123.17,3.432,3.334,19-12-2019,97,48,73,3.0,200.0
*18,MACHKUND(JALAPUT),838.16,837.1,0.893,0.792,19-12-2019,89,82,83,0.0,115.0
*19,UPPER KOLAB,858.0,856.75,0.935,0.817,19-12-2019,87,75,67,89.0,320.0
*20,UPPER INDRAVATI,642.0,640.32,1.456,1.269,19-12-2019,87,76,70,128.0,600.0
21,SAPUA,168.5,168.53,0.006,0.006,19-12-2019,100,100,67,0.0,0.0
22,MAYURAKSHI,121.31,118.75,0.48,0.369,18-12-2019,77,24,40,227.0,0.0
23,KANGSABATI,134.14,131.55,0.914,0.709,18-12-2019,78,37,47,341.0,0.0
24,GUMTI,93.55,89.35,0.312,0.135,18-12-2019,43,65,47,0.0,15.0
*25,DOYANG HEP,333.0,319.6,0.535,0.323,17-12-2019,60,45,56,0.0,75.0
*26,UKAI,105.16,104.43,6.615,6.308,19-12-2019,95,28,62,348.0,300.0
27,SABARMATI(DHAROI),189.59,188.73,0.735,0.657,19-12-2019,89,21,56,95.0,1.0
*28,KADANA,127.7,127.05,1.472,1.124,19-12-2019,76,62,65,200.0,120.0
29,SHETRUNJI,55.53,55.02,0.3,0.26,19-12-2019,87,21,53,36.0,0.0
30,BHADAR,107.89,107.59,0.188,0.175,19-12-2019,93,21,39,27.0,0.0
31,DAMANGANGA,79.86,78.7,0.502,0.424,19-12-2019,84,60,83,51.0,1.0
32,DANTIWADA,184.1,173.67,0.399,0.101,19-12-2019,25,8,31,45.0,0.0
33,PANAM,127.41,126.9,0.697,0.518,19-12-2019,74,70,63,36.0,2.0
*34,SARDAR SAROVAR,138.68,135.0,5.76,4.611,19-12-2019,80,33,23,2120.0,1450.0
35,KARJAN,115.25,115.08,0.523,0.51,19-12-2019,98,75,77,51.0,3.0
36,SUKHI(GUJ),147.82,147.41,0.167,0.153,19-12-2019,92,56,49,20.7,0.0
37,WATRAK,136.25,135.94,0.154,0.127,19-12-2019,82,25,58,22.98,0.0
38,HATHMATI,180.74,180.11,0.153,0.129,19-12-2019,84,39,31,5.166,0.0
39,MACHCHHU-I,135.33,135.16,0.071,0.065,19-12-2019,92,14,25,0.0,0.0
40,MACHCHHU-II,57.3,57.09,0.091,0.08,19-12-2019,88,25,31,10.13,0.0
