S. NO,NAME OF RESERVOIR,FRL (m),RESERVOIR LEVEL (m),LIVE CAPACITY AT FRL (BCM),CURRENT LIVE STORAGE (BCM),DATE,CURRENT YEAR,LAST YEAR,LAST 10 YEARS AVERAGE,IRR. (CCA) IN TH. HA,HYDEL IN MW
*1,GOBIND SAGAR(BHAKRA),512.06,476.33,6.229,1.596,28-04-2016,26,37,27,676,1200
*2,PONG DAM(BEAS),423.67,394.53,6.157,0.809,28-04-2016,13,35,31,-,360
*3,THEIN DAM,527.91,498.51,2.344,0.567,28-04-2016,24,73,44,348,600
*4,MAHI BAJAJ SAGAR,280.75,266.7,1.711,0.368,25-04-2016,22,30,25,63,140
5,JHAKAM,359.5,337.9,0.132,0.009,25-04-2016,7,19,17,28,-
*6,RANA PRATAP SAGAR,352.81,347.16,1.436,0.462,27-04-2016,32,24,36,229,172
7,TENUGHAT,269.14,256.06,0.821,0.283,28-04-2016,34,41,32,-,-
8,MAITHON,146.3,136.58,0.471,0.065,28-04-2016,14,22,33,342,-
*12,HIRAKUD,192.02,186.07,5.378,1.723,27-04-2016,32,29,34,153,307
*13,BALIMELA,462.08,450.28,2.676,0.978,27-04-2016,37,54,26,-,360
14,SALANADI,82.3,53.5,0.558,0.02,27-04-2016,4,39,26,42,-
*15,RENGALI,123.5,114.58,3.432,0.877,27-04-2016,26,63,30,3,200
*16,MACHKUND(JALAPUT),838.16,830.7,0.893,0.377,27-04-2016,42,39,44,-,115
*17,UPPER KOLAB,858.0,849.87,0.935,0.27,27-04-2016,29,52,30,89,320
*18,UPPER INDRAVATI,642.0,631.93,1.456,0.493,28-04-2016,34,50,29,128,600
19,MAYURAKSHI,121.31,109.61,0.48,0.073,28-04-2016,15,15,18,227,-
20,KANGSABATI,134.14,122.7,0.914,0.18,28-04-2016,20,21,12,341,-
21,GUMTI,93.55,89.5,0.312,0.141,27-04-2016,45,3,6,-,15
*22,UKAI,105.16,91.06,6.615,1.261,28-04-2016,19,27,36,348,300
23,SABARMATI(DHAROI),189.59,182.3,0.735,0.182,27-04-2016,25,15,25,95,1
*24,KADANA,127.7,117.65,1.472,0.389,27-04-2016,26,62,54,200,120
25,SHETRUNJI,55.53,49.42,0.3,0.042,27-04-2016,14,16,14,36,-
26,BHADAR,107.89,101.56,0.188,0.022,25-04-2016,12,18,23,27,-
27,DAMANGANGA,79.86,69.3,0.502,0.112,28-04-2016,22,24,42,51,1
28,DANTIWADA,184.1,166.97,0.399,0.028,27-04-2016,7,6,4,45,-
29,PANAM,127.41,117.95,0.697,0.129,27-04-2016,19,47,45,36,2
*30,SARDAR SAROVAR,121.92,116.74,1.566,0.752,28-04-2016,48,77,47,2120,1450
31,KARJAN,115.25,96.07,0.523,0.118,28-04-2016,23,41,56,51,3
32,JAYAKWADI(PAITHAN),463.91,454.46,2.171,0.0,28-04-2016,0,9,23,227,-
*33,KOYANA,657.9,632.31,2.652,0.53,27-04-2016,20,50,43,-,1920
34,BHIMA(UJJANI),496.83,486.89,1.517,0.0,27-04-2016,0,3,20,125,12
35,ISAPUR,441.0,428.06,0.965,0.093,27-04-2016,10,25,32,104,-
36,MULA,552.3,537.04,0.609,0.058,27-04-2016,10,15,27,139,-
37,YELDARI,461.77,447.69,0.809,0.0,27-04-2016,0,11,17,78,-
38,GIRNA,398.07,379.98,0.524,0.0,27-04-2016,0,15,19,79,-
39,KHADAKVASLA,582.47,580.22,0.056,0.028,27-04-2016,50,73,34,78,8
*40,UPPER VAITARNA,603.5,595.62,0.331,0.107,27-04-2016,32,36,44,-,61
41,UPPER TAPI,214.0,209.03,0.255,0.035,27-04-2016,14,81,44,45,-
*42,PENCH(TOTLADOH),490.0,471.79,1.091,0.136,27-04-2016,12,18,26,127,160
43,UPPER WARDHA,342.5,336.29,0.564,0.144,28-04-2016,26,35,37,70,-
44,BHATSA,142.07,115.16,0.942,0.368,27-04-2016,39,43,43,29.378,15
45,DHOM,747.7,731.57,0.331,0.105,27-04-2016,32,59,37,36.2,2
46,DUDHGANGA,646.0,617.82,0.664,0.062,28-04-2016,9,53,41,2.441,24
47,MANIKDOH,711.25,683.21,0.288,0.021,27-04-2016,7,25,11,2.2,6
48,BHANDARDARA,342.5,336.29,0.304,0.036,28-04-2016,26,35,37,70,-
49,MATATILA,308.46,302.67,0.707,0.141,27-04-2016,20,87,46,-,30
*50,RIHAND,268.22,256.86,5.649,1.106,27-04-2016,20,17,16,-,300
*51,RAMGANGA,365.3,329.44,2.196,0.27,28-04-2016,12,60,36,1897,198
