S. NO,NAME OF RESERVOIR,FRL (m),RESERVOIR LEVEL (m),LIVE CAPACITY AT FRL (BCM),CURRENT LIVE STORAGE (BCM),DATE,CURRENT YEAR,LAST YEAR,LAST 10 YEARS AVERAGE,IRR. (CCA) IN TH. HA,HYDEL IN MW
*1,GOBIND SAGAR(BHAKRA),512.06,496.7,6.229,3.72,17-08-2016,60,88,76,676,1200
*2,PONG DAM(BEAS),423.67,414.61,6.157,3.887,17-08-2016,63,88,66,-,360
*3,THEIN DAM,527.91,517.46,2.344,1.568,15-08-2016,67,89,60,348,600
*4,MAHI BAJAJ SAGAR,280.75,281.3,1.711,1.711,17-08-2016,100,100,73,63,140
5,JHAKAM,359.5,359.8,0.132,0.132,17-08-2016,100,100,71,28,-
*6,RANA PRATAP SAGAR,352.81,352.56,1.436,1.393,16-08-2016,97,98,67,229,172
7,TENUGHAT,269.14,259.49,0.821,0.396,18-08-2016,48,49,40,-,-
8,MAITHON,146.3,144.88,0.471,0.364,18-08-2016,77,65,73,342,-
*12,HIRAKUD,192.02,187.85,5.378,2.467,18-08-2016,46,43,51,153,307
*13,BALIMELA,462.08,456.1,2.676,1.707,17-08-2016,64,44,32,-,360
14,SALANADI,82.3,69.2,0.558,0.201,17-08-2016,36,46,40,42,-
*15,RENGALI,123.5,118.56,3.432,1.847,17-08-2016,54,53,56,3,200
*16,MACHKUND(JALAPUT),838.16,834.21,0.893,0.579,17-08-2016,65,44,61,-,115
*17,UPPER KOLAB,858.0,853.81,0.935,0.562,17-08-2016,60,37,41,89,320
*18,UPPER INDRAVATI,642.0,636.36,1.456,0.878,18-08-2016,60,24,61,128,600
19,MAYURAKSHI,121.31,118.66,0.48,0.363,18-08-2016,76,72,54,227,-
20,KANGSABATI,134.14,127.98,0.914,0.429,18-08-2016,47,55,54,341,-
21,GUMTI,93.55,91.9,0.312,0.252,17-08-2016,81,82,46,-,15
*22,UKAI,105.16,102.08,6.615,5.016,18-08-2016,76,74,64,348,300
23,SABARMATI(DHAROI),189.59,187.05,0.735,0.501,17-08-2016,68,84,52,95,1
*24,KADANA,127.7,127.0,1.472,1.119,17-08-2016,76,7,56,200,120
25,SHETRUNJI,55.53,50.62,0.3,0.064,17-08-2016,21,90,60,36,-
26,BHADAR,107.89,99.94,0.188,0.009,17-08-2016,5,79,59,27,-
27,DAMANGANGA,79.86,75.75,0.502,0.304,18-08-2016,61,54,48,51,1
28,DANTIWADA,184.1,169.25,0.399,0.039,17-08-2016,10,87,30,45,-
29,PANAM,127.41,123.55,0.697,0.326,17-08-2016,47,56,62,36,2
*30,SARDAR SAROVAR,121.92,122.34,1.566,1.566,18-08-2016,100,100,94,2120,1450
31,KARJAN,115.25,99.86,0.523,0.169,18-08-2016,32,68,65,51,3
32,JAYAKWADI(PAITHAN),463.91,461.83,2.171,1.428,18-08-2016,66,5,32,227,-
*33,KOYANA,657.9,657.56,2.652,2.465,17-08-2016,93,73,92,-,1920
34,BHIMA(UJJANI),496.83,494.97,1.517,0.94,17-08-2016,62,0,58,125,12
35,ISAPUR,441.0,432.8,0.965,0.315,16-08-2016,33,25,56,104,-
36,MULA,552.3,551.79,0.609,0.582,16-08-2016,96,40,64,139,-
37,YELDARI,461.77,450.38,0.809,0.074,18-08-2016,9,3,33,78,-
38,GIRNA,398.07,394.36,0.524,0.335,17-08-2016,64,4,31,79,-
39,KHADAKVASLA,582.47,582.47,0.056,0.056,17-08-2016,100,27,70,78,8
*40,UPPER VAITARNA,603.5,602.74,0.331,0.307,17-08-2016,93,61,81,-,61
41,UPPER TAPI,214.0,210.72,0.255,0.09,17-08-2016,35,36,44,45,-
*42,PENCH(TOTLADOH),490.0,487.3,1.091,0.818,17-08-2016,75,87,63,127,160
43,UPPER WARDHA,342.5,341.94,0.564,0.514,15-08-2016,91,91,70,70,-
44,BHATSA,142.07,137.46,0.942,0.853,17-08-2016,91,65,80,29.378,15
45,DHOM,747.7,747.13,0.331,0.331,17-08-2016,100,49,77,36.2,2
46,DUDHGANGA,646.0,642.96,0.664,0.579,18-08-2016,87,72,90,2.441,24
47,MANIKDOH,711.25,704.6,0.288,0.181,18-08-2016,63,30,48,2.2,6
48,BHANDARDARA,342.5,341.94,0.304,0.289,15-08-2016,91,91,70,70,-
49,MATATILA,308.46,307.85,0.707,0.576,17-08-2016,81,86,74,-,30
*50,RIHAND,268.22,264.33,5.649,3.969,18-08-2016,70,35,33,-,300
*51,RAMGANGA,365.3,343.0,2.196,0.838,17-08-2016,38,78,50,1897,198
*52,TEHRI,830.0,810.95,2.615,1.861,18-08-2016,71,75,60,2351,1000
*53,GANDHI SAGAR,399.9,396.39,6.827,4.602,18-08-2016,67,91,46,220,115
54,TAWA,355.4,354.39,1.944,1.852,18-08-2016,95,97,85,247,-
*55,BARGI,422.76,420.85,3.18,2.688,18-08-2016,85,68,72,157,90
*56,BANSAGAR,341.64,340.31,5.166,4.574,18-08-2016,89,66,52,488,425
*57,INDIRA SAGAR,262.13,260.19,9.745,8.153,17-08-2016,84,84,58,2380,1000
58,BARNA DAM,348.55,348.0,0.456,0.416,18-08-2016,91,84,72,546,-
*59,MINIMATA BANGO,359.66,351.49,3.046,1.639,18-08-2016,54,72,70,-,120
60,MAHANADI,348.7,348.44,0.767,0.742,17-08-2016,97,28,68,319,10
*61,SRISAILAM,269.75,266.49,8.288,4.438,18-08-2016,54,9,60,0,770
*62,NAGARJUNA SAGAR,179.83,156.82,6.841,0.22,18-08-2016,3,0,47,895,810
63,SOMASILA,100.58,83.27,1.994,0.26,18-08-2016,13,12,24,168,0
64,SRIRAMSAGAR,332.54,327.72,2.3,1.138,18-08-2016,49,10,37,411,27
65,LOWER MANAIR,280.42,271.06,0.621,0.163,17-08-2016,26,19,39,199,60
66,KRISHNARAJA SAGARA,752.5,744.06,1.163,0.459,17-08-2016,39,62,83,79,-
*67,TUNGABHADRA,497.74,493.09,3.276,1.482,18-08-2016,45,66,85,529,72
68,GHATAPRABHA(HIDKAL),662.95,659.47,1.391,1.139,17-08-2016,82,39,86,317,-
69,BHADRA,657.76,648.47,1.785,0.861,17-08-2016,48,69,87,106,39
70,LINGANAMAKKI,554.43,545.77,4.294,2.109,18-08-2016,49,45,77,-,55
71,NARAYANPUR,492.25,492.02,0.863,0.71,18-08-2016,82,64,81,425,-
72,MALAPRABHA(RENUKA),633.83,627.64,0.972,0.362,17-08-2016,37,28,64,215,-
73,KABINI,696.16,693.72,0.444,0.31,17-08-2016,70,88,61,85,-
74,HEMAVATHY,890.63,884.69,0.927,0.567,17-08-2016,61,81,91,265,-
75,HARANGI,871.42,871.02,0.22,0.216,17-08-2016,98,100,97,53,-
76,SUPA,564.0,542.66,4.12,1.959,18-08-2016,48,45,62,-,-
77,VANI VILAS SAGAR,652.28,634.2,0.802,0.044,18-08-2016,5,5,11,123,-
*79,GERUSOPPA,55.0,48.68,0.13,0.095,18-08-2016,73,68,82,83,240
80,KALLADA(PARAPPAR),115.82,103.75,0.507,0.244,18-08-2016,48,23,59,62,-
*81,IDAMALAYAR,169.0,149.8,1.018,0.511,18-08-2016,50,50,63,33,75
*82,IDUKKI,732.43,715.88,1.46,0.654,18-08-2016,45,57,55,-,780
*83,KAKKI,981.46,969.43,0.447,0.273,18-08-2016,61,46,62,23,300
*84,PERIYAR,867.41,861.66,0.173,0.052,18-08-2016,30,40,54,84,140
85,MALAMPUZHA,867.41,861.66,0.224,0.08,18-08-2016,30,40,54,84,140
86,LOWER BHAWANI,278.89,266.48,0.792,0.199,18-08-2016,25,66,66,105,8
*87,METTUR(STANLEY),240.79,223.76,2.647,0.788,18-08-2016,30,58,69,122,360
88,VAIGAI,279.2,265.62,0.172,0.007,18-08-2016,4,31,33,61,6
89,PARAMBIKULAM,556.26,543.9,0.38,0.143,18-08-2016,38,49,78,101,-
*91,SHOLAYAR,1002.79,992.95,0.143,0.083,18-08-2016,58,83,88,-,95
