S. NO,NAME OF RESERVOIR,FRL (m),RESERVOIR LEVEL (m),LIVE CAPACITY AT FRL (BCM),CURRENT LIVE STORAGE (BCM),DATE,CURRENT YEAR,LAST YEAR,LAST 10 YEARS AVERAGE,IRR. (CCA) IN TH. HA,HYDEL IN MW
*1,GOBIND SAGAR(BHAKRA),512.06,488.76,6.229,2.491,12-03-2020,40,57,35,676.0,1379.0
*2,PONG DAM(BEAS),423.67,414.04,6.157,3.651,12-03-2020,59,46,30,0.0,396.0
*3,KOL DAM,642.0,641.53,0.089,0.082,12-03-2020,92,51,54,0.0,800.0
*4,THEIN DAM,527.91,503.91,2.344,0.817,12-03-2020,35,77,36,348.0,600.0
*5,MAHI BAJAJ SAGAR,280.75,273.5,1.711,0.897,12-03-2020,52,40,38,63.0,140.0
6,JHAKAM,359.5,347.15,0.132,0.04,12-03-2020,30,26,23,28.0,0.0
*7,RANA PRATAP SAGAR,352.81,347.75,1.436,0.545,12-03-2020,38,30,27,229.0,172.0
8,BISALPUR,315.5,314.23,1.076,0.846,12-03-2020,79,20,38,81.8,0.0
9,TENUGHAT,269.14,260.15,0.821,0.422,11-03-2020,51,43,43,0.0,0.0
10,MAITHON,146.3,148.72,0.471,0.471,11-03-2020,100,37,65,342.0,0.0
*14,HIRAKUD,192.02,190.2,5.378,3.687,12-03-2020,69,53,57,153.0,307.0
*15,BALIMELA,462.08,455.03,2.676,1.568,12-03-2020,59,65,49,0.0,360.0
16,SALANADI,82.3,74.5,0.558,0.322,12-03-2020,58,54,36,42.0,0.0
*17,RENGALI,123.5,121.1,3.432,2.668,12-03-2020,78,37,61,3.0,200.0
*18,MACHKUND(JALAPUT),838.16,834.05,0.893,0.568,12-03-2020,64,60,62,0.0,115.0
*19,UPPER KOLAB,858.0,854.07,0.935,0.582,12-03-2020,62,52,50,89.0,320.0
*20,UPPER INDRAVATI,642.0,637.12,1.456,0.953,12-03-2020,65,61,54,128.0,600.0
21,SAPUA,168.5,168.51,0.006,0.006,12-03-2020,100,67,67,0.0,0.0
22,HARIHARJHOR,147.5,145.87,0.059,0.049,12-03-2020,83,22,32,9.95,0.0
23,MAYURAKSHI,121.31,116.45,0.48,0.262,11-03-2020,55,20,32,227.0,0.0
24,KANGSABATI,134.14,129.3,0.914,0.528,11-03-2020,58,36,34,341.0,0.0
25,GUMTI,93.55,87.55,0.312,0.078,12-03-2020,25,43,23,0.0,15.0
*26,DOYANG HEP,333.0,309.55,0.535,0.199,12-03-2020,37,33,40,0.0,75.0
*27,UKAI,105.16,102.09,6.615,5.02,12-03-2020,76,19,45,348.0,300.0
28,SABARMATI(DHAROI),189.59,185.61,0.735,0.386,12-03-2020,53,15,26,95.0,1.0
*29,KADANA,127.7,123.45,1.472,0.79,12-03-2020,54,43,53,200.0,120.0
30,SHETRUNJI,55.53,53.52,0.3,0.166,12-03-2020,55,17,31,36.0,0.0
31,BHADAR,107.89,105.8,0.188,0.11,12-03-2020,59,11,22,27.0,0.0
32,DAMANGANGA,79.86,75.0,0.502,0.276,12-03-2020,55,29,52,51.0,1.0
33,DANTIWADA,184.1,165.64,0.399,0.013,12-03-2020,3,7,11,45.0,0.0
34,PANAM,127.41,124.95,0.697,0.395,12-03-2020,57,52,48,36.0,2.0
*35,SARDAR SAROVAR,138.68,123.29,5.76,1.841,12-03-2020,32,11,14,2120.0,1450.0
36,KARJAN,115.25,107.36,0.523,0.313,12-03-2020,60,56,58,51.0,3.0
37,SUKHI(GUJ),147.82,145.19,0.167,0.105,10-03-2020,63,30,28,20.701,0.0
38,WATRAK,136.25,134.47,0.154,0.093,12-03-2020,60,6,26,22.977,0.0
39,HATHMATI,180.74,178.28,0.153,0.063,12-03-2020,41,13,12,5.166,0.0
40,MACHCHHU-I,135.33,132.18,0.071,0.032,12-03-2020,45,11,18,0.0,0.0
41,MACHCHHU-II,57.3,56.55,0.091,0.071,12-03-2020,78,32,21,10.13,0.0
42,UND-I,98.0,96.73,0.066,0.039,12-03-2020,59,0,18,9.9,0.0
43,BRAHMANI(GUJ),64.62,62.85,0.071,0.034,12-03-2020,48,11,13,6.413,0.0
44,JAYAKWADI(PAITHAN),463.91,462.36,2.171,1.613,12-03-2020,74,2,22,227.0,0.0
*45,KOYANA,657.9,650.39,2.652,1.936,12-03-2020,73,69,60,0.0,1920.0
46,BHIMA(UJJANI),496.83,495.03,1.517,0.956,12-03-2020,63,4,38,125.0,12.0
47,ISAPUR,441.0,436.57,0.965,0.561,12-03-2020,58,28,35,104.0,0.0
48,MULA,552.3,549.12,0.609,0.45,12-03-2020,74,18,39,139.0,0.0
49,YELDARI,461.77,460.48,0.809,0.679,12-03-2020,84,0,22,78.0,0.0
50,GIRNA,398.07,393.55,0.524,0.311,12-03-2020,59,28,22,79.0,0.0
51,KHADAKVASLA,582.47,580.77,0.056,0.034,12-03-2020,61,64,59,78.0,8.0
*52,UPPER VAITARNA,603.5,598.58,0.331,0.18,12-03-2020,54,57,62,0.0,61.0
53,UPPER TAPI,214.0,212.68,0.255,0.179,12-03-2020,70,40,59,45.0,0.0
*54,PENCH(TOTLADOH),490.0,488.23,1.091,0.883,12-03-2020,81,7,31,127.0,160.0
55,UPPER WARDHA,342.5,339.9,0.564,0.354,12-03-2020,63,22,41,70.0,0.0
56,BHATSA,142.07,126.79,0.942,0.577,11-03-2020,61,51,55,29.378,15.0
57,DHOM,747.7,742.84,0.331,0.228,12-03-2020,69,31,44,36.2,2.0
58,DUDHGANGA,646.0,633.64,0.664,0.425,12-03-2020,64,48,55,2.441,24.0
59,MANIKDOH,711.25,700.43,0.288,0.126,12-03-2020,44,11,20,2.2,6.0
60,BHANDARDARA,744.91,743.0,0.304,0.269,12-03-2020,88,26,54,63.74,46.0
61,URMODI,696.0,693.69,0.273,0.237,12-03-2020,87,41,70,37.0,3.0
62,BHATGHAR,623.28,617.03,0.673,0.473,12-03-2020,70,41,51,60.656,14.09
63,NIRA DEOGHAR,667.1,660.4,0.332,0.242,12-03-2020,73,35,41,0.0,6.0
*64,THOKARWADI,667.14,662.67,0.353,0.236,12-03-2020,67,53,48,0.0,72.0
65,KANHER,690.78,684.04,0.272,0.163,12-03-2020,60,46,48,44.78,4.0
*66,MULSHI,607.1,598.22,0.572,0.234,12-03-2020,41,38,41,0.0,300.0
67,SURYA,118.6,112.3,0.276,0.189,12-03-2020,68,57,63,18.324,6.0
68,TILLARI,113.2,105.95,0.447,0.338,12-03-2020,76,50,65,21.26,10.0
69,MATATILA,308.46,301.66,0.707,0.088,12-03-2020,12,23,36,0.0,30.0
*70,RIHAND,268.22,258.87,5.649,1.812,12-03-2020,32,23,29,0.0,300.0
71,SHARDA SAGAR,190.5,187.74,0.33,0.271,12-03-2020,82,55,45,126.5,0.0
72,JIRGO,98.2,95.3,0.147,0.085,12-03-2020,58,31,32,13.14,0.0
*73,RAMGANGA,365.3,351.38,2.196,1.253,12-03-2020,57,49,44,1897.0,198.0
*74,TEHRI,830.0,780.97,2.615,0.916,12-03-2020,35,38,36,2351.0,1000.0
*75,GANDHI SAGAR,399.9,396.5,6.827,4.65,12-03-2020,68,8,30,220.0,115.0
76,TAWA,355.4,347.62,1.944,0.876,12-03-2020,45,8,25,247.0,0.0
*77,BARGI,422.76,419.25,3.18,2.24,12-03-2020,70,50,50,157.0,90.0
*78,BANSAGAR,341.64,338.65,5.166,3.826,12-03-2020,74,73,55,488.0,425.0
*79,INDIRA SAGAR,262.13,257.15,9.745,5.88,12-03-2020,60,49,35,2380.0,1000.0
80,BARNA DAM,348.55,345.41,0.456,0.257,12-03-2020,56,7,24,546.0,0.0
*81,OMKARESHWAR,196.6,195.42,0.299,0.168,11-03-2020,56,0,100,132.5,520.0
82,SANJAY SAROVAR,519.38,514.15,0.508,0.196,05-03-2020,39,2,10,12.646,3.45
83,KOLAR DAM,462.2,453.21,0.27,0.128,05-03-2020,47,14,22,25.677,0.0
*84,MINIMATA BANGO,359.66,356.37,3.046,2.344,12-03-2020,77,60,61,0.0,120.0
85,MAHANADI,348.7,346.69,0.767,0.588,12-03-2020,77,55,58,319.0,10.0
86,DUDHAWA,425.1,421.86,0.284,0.154,12-03-2020,54,19,26,324.54,0.0
87,TANDULA,332.2,328.94,0.312,0.172,12-03-2020,55,43,54,246.36,0.0
*88,SRISAILAM,269.75,255.39,8.288,1.566,11-03-2020,19,15,22,0.0,770.0
*89,NAGARJUNA SAGAR,179.83,168.86,5.108,2.464,11-03-2020,48,14,20,895.0,810.0
90,SOMASILA,100.58,96.18,1.994,1.395,12-03-2020,70,13,40,168.0,0.0
91,YELERU,86.56,81.91,0.508,0.272,12-03-2020,54,80,32,66.6,0.0
92,SRIRAMSAGAR,332.54,328.3,2.3,1.273,12-03-2020,55,22,28,411.0,27.0
93,LOWER MANAIR,280.42,274.43,0.621,0.296,12-03-2020,48,28,39,199.0,60.0
94,NIZAM SAGAR,428.24,421.35,0.482,0.051,12-03-2020,11,0,23,93.619,10.0
95,SINGUR,523.6,511.54,0.822,0.01,12-03-2020,1,1,40,16.187,15.0
96,KRISHNARAJA SAGARA,752.5,748.16,1.163,0.79,12-03-2020,68,49,37,79.0,0.0
