S. NO,NAME OF RESERVOIR,FRL (m),RESERVOIR LEVEL (m),LIVE CAPACITY AT FRL (BCM),CURRENT LIVE STORAGE (BCM),DATE,CURRENT YEAR,LAST YEAR,LAST 10 YEARS AVERAGE,IRR. (CCA) IN TH. HA,HYDEL IN MW
*1,GOBIND SAGAR(BHAKRA),512.06,507.51,6.229,4.944,31-10-2019,79,87,83,676.0,1379.0
*2,PONG DAM(BEAS),423.67,421.16,6.157,5.176,31-10-2019,84,90,74,0.0,396.0
*3,KOL DAM,642.0,641.48,0.089,0.081,29-10-2019,91,83,90,0.0,800.0
*4,THEIN DAM,527.91,522.41,2.344,1.919,31-10-2019,82,90,62,348.0,600.0
*5,MAHI BAJAJ SAGAR,280.75,281.5,1.711,1.711,31-10-2019,100,100,92,63.0,140.0
6,JHAKAM,359.5,359.6,0.132,0.132,31-10-2019,100,100,89,28.0,0.0
*7,RANA PRATAP SAGAR,352.81,352.74,1.436,1.429,31-10-2019,100,53,61,229.0,172.0
8,BISALPUR,315.5,315.5,1.076,1.076,31-10-2019,100,27,68,81.8,0.0
9,TENUGHAT,269.14,260.19,0.821,0.424,31-10-2019,52,50,47,0.0,0.0
10,MAITHON,146.3,149.9,0.471,0.471,31-10-2019,100,58,85,342.0,0.0
*11,PANCHET HILL,124.97,128.68,0.184,0.184,31-10-2019,100,71,77,0.0,80.0
12,KONAR,425.81,425.41,0.176,0.169,31-10-2019,96,81,88,0.0,0.0
13,TILAIYA,368.81,368.51,0.142,0.131,31-10-2019,92,91,85,0.0,4.0
*14,HIRAKUD,192.02,191.4,5.378,4.818,31-10-2019,90,80,89,153.0,307.0
*15,BALIMELA,462.08,461.89,2.676,2.638,30-10-2019,99,91,69,0.0,360.0
16,SALANADI,82.3,75.23,0.558,0.342,31-10-2019,61,68,39,42.0,0.0
*17,RENGALI,123.5,124.05,3.432,3.432,30-10-2019,100,56,80,3.0,200.0
*18,MACHKUND(JALAPUT),838.16,837.71,0.893,0.848,30-10-2019,95,90,89,0.0,115.0
*19,UPPER KOLAB,858.0,857.22,0.935,0.86,30-10-2019,92,80,68,89.0,320.0
