S. NO,NAME OF RESERVOIR,FRL (m),RESERVOIR LEVEL (m),LIVE CAPACITY AT FRL (BCM),CURRENT LIVE STORAGE (BCM),DATE,CURRENT YEAR,LAST YEAR,LAST 10 YEARS AVERAGE,IRR. (CCA) IN TH. HA,HYDEL IN MW
1,GOBIND SAGAR(BHAKRA),512.06,493.82,6.229,3.057,02-02-2023,49.0,41.0,48.0,676.0,1379.0
*2,PONG DAM(BEAS),423.67,411.68,6.157,3.241,02-02-2023,53.0,43.0,42.0,0.0,396.0
*3,KOL DAM,642.0,641.46,0.089,0.081,02-02-2023,91.0,85.0,74.0,0.0,800.0
4,THEIN DAM,527.91,514.14,2.344,1.36,02-02-2023,58.0,33.0,37.0,348.0,600.0
5,MAHI BAJAJ SAGAR,280.75,274.35,1.711,0.986,02-02-2023,58.0,65.0,60.0,63.0,140.0
6,JHAKAM,359.5,351.35,0.132,0.063,02-02-2023,48.0,70.0,52.0,28.0,0.0
7,RANA PRATAP SAGAR,352.81,348.63,1.436,0.527,02-02-2023,37.0,77.0,41.0,229.0,172.0
8,BISALPUR,315.5,314.41,1.076,0.881,02-02-2023,82.0,43.0,54.0,81.8,0.0
9,JAWAI DAM,313.4,308.5,0.193,0.09,02-02-2023,47.0,10.0,28.0,38.67,0.0
10,JAISAMAND,295.54,294.26,0.296,0.231,02-02-2023,78.0,76.0,54.0,16.0,0.0
11,TENUGHAT,269.14,260.16,0.821,0.423,02-02-2023,52.0,51.0,49.0,0.0,0.0
$12,MAITHON,146.3,146.09,0.471,0.429,02-02-2023,91.0,100.0,84.0,342.0,0.0
*$13,PANCHET HILL,124.97,126.95,0.184,0.184,02-02-2023,100.0,100.0,84.0,0.0,80.0
$14,KONAR,425.81,424.13,0.176,0.146,02-02-2023,83.0,90.0,77.0,0.0,0.0
$15,TILAIYA,368.81,366.18,0.142,0.057,02-02-2023,40.0,41.0,45.0,0.0,4.0
*16,GETALSUD,590.06,586.65,0.218,0.116,02-02-2023,53.0,55.0,50.0,0.0,130.0
17,HIRAKUD,192.02,189.88,5.378,3.505,02-02-2023,65.0,77.0,69.0,153.0,307.0
*18,BALIMELA,462.08,449.21,2.676,0.861,02-02-2023,32.0,43.0,65.0,0.0,360.0
19,SALANADI,82.3,72.57,0.558,0.275,02-02-2023,49.0,64.0,43.0,42.0,0.0
20,RENGALI,123.5,120.01,3.432,2.317,02-02-2023,68.0,83.0,70.0,3.0,200.0
*21,MACHKUND(JALAPUT),838.16,833.73,0.893,0.558,02-02-2023,62.0,36.0,67.0,0.0,115.0
22,UPPER KOLAB,858.0,854.3,0.935,0.599,02-02-2023,64.0,40.0,68.0,89.0,320.0
23,UPPER INDRAVATI,642.0,636.99,1.456,0.94,02-02-2023,65.0,34.0,67.0,128.0,600.0
24,SAPUA,168.5,168.5,0.006,0.006,02-02-2023,100.0,100.0,83.0,0.0,0.0
25,HARIHARJHOR,147.5,143.87,0.059,0.028,02-02-2023,47.0,46.0,56.0,9.95,0.0
26,MANDIRA DAM,210.31,209.33,0.309,0.247,02-02-2023,80.0,100.0,95.0,0.0,0.0
27,MAYURAKSHI,121.31,113.26,0.48,0.154,02-02-2023,32.0,58.0,50.0,227.0,0.0
28,KANGSABATI,134.14,126.07,0.914,0.324,02-02-2023,35.0,91.0,54.0,341.0,0.0
