S. NO,NAME OF RESERVOIR,FRL (m),RESERVOIR LEVEL (m),LIVE CAPACITY AT FRL (BCM),CURRENT LIVE STORAGE (BCM),DATE,CURRENT YEAR,LAST YEAR,LAST 10 YEARS AVERAGE,IRR. (CCA) IN TH. HA,HYDEL IN MW
1,GOBIND SAGAR(BHAKRA),512.06,495.15,6.229,3.23,16-12-2021,52.0,50.0,69.0,676.0,1379.0
2,PONG DAM(BEAS),423.67,409.3,6.157,2.78,16-12-2021,45.0,51.0,59.0,0.0,396.0
3,KOL DAM,642.0,641.27,0.089,0.078,16-12-2021,88.0,92.0,94.0,0.0,800.0
4,THEIN DAM,527.91,506.05,2.344,0.939,16-12-2021,40.0,26.0,51.0,348.0,600.0
5,MAHI BAJAJ SAGAR,280.75,279.1,1.711,1.495,16-12-2021,87.0,88.0,86.0,63.0,140.0
6,JHAKAM,359.5,358.75,0.132,0.125,16-12-2021,95.0,78.0,77.0,28.0,0.0
7,RANA PRATAP SAGAR,352.81,352.25,1.436,1.365,16-12-2021,95.0,59.0,46.0,229.0,172.0
8,BISALPUR,315.5,312.01,1.076,0.501,16-12-2021,47.0,53.0,64.0,81.8,0.0
9,JAWAI DAM,313.4,298.43,0.193,0.024,16-12-2021,12.0,69.0,48.0,38.67,0.0
10,TENUGHAT,269.14,259.78,0.821,0.408,15-12-2021,50.0,51.0,48.0,0.0,0.0
11,MAITHON,146.3,148.3,0.471,0.471,15-12-2021,100.0,100.0,83.0,342.0,0.0
12,PANCHET HILL,124.97,127.83,0.184,0.184,15-12-2021,100.0,100.0,86.0,0.0,80.0
13,KONAR,425.81,425.46,0.176,0.17,15-12-2021,97.0,92.0,87.0,0.0,0.0
14,TILAIYA,368.81,368.7,0.142,0.137,15-12-2021,96.0,63.0,76.0,0.0,4.0
15,GETALSUD,590.06,586.65,0.218,0.116,16-12-2021,53.0,50.0,54.0,0.0,130.0
16,HIRAKUD,192.02,191.56,5.378,4.526,16-12-2021,84.0,79.0,83.0,153.0,307.0
17,BALIMELA,462.08,451.71,2.676,1.143,16-12-2021,43.0,66.0,65.0,0.0,360.0
18,SALANADI,82.3,75.8,0.558,0.359,16-12-2021,64.0,39.0,43.0,42.0,0.0
19,RENGALI,123.5,121.95,3.432,2.91,16-12-2021,85.0,62.0,79.0,3.0,200.0
