S. NO,NAME OF RESERVOIR,FRL (m),RESERVOIR LEVEL (m),LIVE CAPACITY AT FRL (BCM),CURRENT LIVE STORAGE (BCM),DATE,CURRENT YEAR,LAST YEAR,LAST 10 YEARS AVERAGE,IRR. (CCA) IN TH. HA,HYDEL IN MW
1,GOBIND SAGAR(BHAKRA),512.06,490.53,6.229,2.689,31-12-2020,43,64,66,676.0,1379.0
2,PONG DAM(BEAS),423.67,409.86,6.157,2.878,31-12-2020,47,70,56,0.0,396.0
3,KOL DAM,642.0,641.26,0.089,0.078,30-12-2020,88,90,91,0.0,800.0
4,THEIN DAM,527.91,497.33,2.344,0.526,31-12-2020,22,66,49,348.0,600.0
5,MAHI BAJAJ SAGAR,280.75,278.1,1.711,1.365,31-12-2020,80,87,74,63.0,140.0
6,JHAKAM,359.5,355.15,0.132,0.092,31-12-2020,70,73,64,28.0,0.0
7,RANA PRATAP SAGAR,352.81,347.98,1.436,0.577,31-12-2020,40,37,40,229.0,172.0
8,BISALPUR,315.5,312.32,1.076,0.543,31-12-2020,50,95,57,81.8,0.0
9,TENUGHAT,269.14,259.95,0.821,0.415,31-12-2020,51,52,46,0.0,0.0
10,MAITHON,146.3,149.1,0.471,0.471,31-12-2020,100,100,80,342.0,0.0
11,PANCHET HILL,124.97,127.81,0.184,0.184,31-12-2020,100,100,82,0.0,80.0
12,KONAR,425.81,424.74,0.176,0.157,31-12-2020,89,95,80,0.0,0.0
13,TILAIYA,368.81,366.21,0.142,0.058,31-12-2020,41,88,63,0.0,4.0
14,GETALSUD,590.06,586.07,0.218,0.102,31-12-2020,47,56,50,0.0,130.0
15,HIRAKUD,192.02,191.05,5.378,4.204,31-12-2020,78,85,82,153.0,307.0
16,BALIMELA,462.08,456.07,2.676,1.703,30-12-2020,64,83,70,0.0,360.0
17,SALANADI,82.3,70.1,0.558,0.22,31-12-2020,39,60,40,42.0,0.0
18,RENGALI,123.5,119.05,3.432,1.997,30-12-2020,58,95,77,3.0,200.0
19,MACHKUND(JALAPUT),838.16,836.74,0.893,0.769,30-12-2020,86,86,86,0.0,115.0
20,UPPER KOLAB,858.0,852.25,0.935,0.446,30-12-2020,48,86,70,89.0,320.0
21,UPPER INDRAVATI,642.0,637.84,1.456,1.023,30-12-2020,70,79,71,128.0,600.0
22,SAPUA,168.5,0.17,0.006,0.006,31-12-2020,100,100,67,0.0,0.0
23,HARIHARJHOR,147.5,145.73,0.059,0.048,31-12-2020,81,88,61,9.95,0.0
24,MAYURAKSHI,121.31,117.1,0.48,0.29,31-12-2020,60,76,45,227.0,0.0
25,KANGSABATI,134.14,128.26,0.914,0.449,31-12-2020,49,78,49,341.0,0.0
26,GUMTI,93.55,92.8,0.312,0.278,30-12-2020,89,41,44,0.0,15.0
27,DOYANG HEP,333.0,323.25,0.535,0.373,31-12-2020,70,57,54,0.0,75.0
28,UKAI,105.16,103.55,6.615,5.798,31-12-2020,88,93,65,348.0,300.0
29,SABARMATI(DHAROI),189.59,187.62,0.735,0.551,31-12-2020,75,83,58,95.0,1.0
30,KADANA,127.7,126.37,1.472,1.055,31-12-2020,72,74,65,200.0,120.0
31,SHETRUNJI,55.53,55.32,0.3,0.283,31-12-2020,94,84,60,36.0,0.0
32,BHADAR,107.89,107.28,0.188,0.161,31-12-2020,86,91,47,27.0,0.0
33,DAMANGANGA,79.86,78.1,0.502,0.398,30-12-2020,79,83,77,51.0,1.0
34,DANTIWADA,184.1,176.25,0.399,0.156,31-12-2020,39,22,28,45.0,0.0
35,PANAM,127.41,124.55,0.697,0.377,31-12-2020,54,72,66,36.0,2.0
36,SARDAR SAROVAR,138.68,133.97,5.76,4.292,31-12-2020,75,72,26,2120.0,1450.0
37,KARJAN,115.25,112.98,0.523,0.45,31-12-2020,86,89,75,51.0,3.0
