S. NO,NAME OF RESERVOIR,FRL (m),RESERVOIR LEVEL (m),LIVE CAPACITY AT FRL (BCM),CURRENT LIVE STORAGE (BCM),DATE,CURRENT YEAR,LAST YEAR,LAST 10 YEARS AVERAGE,IRR. (CCA) IN TH. HA,HYDEL IN MW
1,GOBIND SAGAR(BHAKRA),506.55,6.22,4.7,4.0,08-08-2019,77,34,60,676,1200
2,PONG DAM(BEAS),423.67,411.77,6.157,4.238,08-08-2019,6,34,52,-,360
3,THEIN DAM,1.0,516.84,2.344,1.538,08-08-2019,66,50,55,348,600
4,MAHI BAJAJ SAGAR,280.75,275.7,1.711,1.117,08-08-2019,65,56,56,63,140
5,JHAKAM,0.5,350.4,0.132,0.057,08-08-2019,43,3,48,28,-
6,RANA PRATAP SAGAR,352.81,348.48,1.436,0.654,08-08-2019,46,42,55,22,172
7,TENUGHAT,0.14,257.77,0.821,0.335,08-08-2019,41,41,42,-,-
8,MAITHON,141.0,0.471,0.1,5.0,08-08-2019,41,64,5,0,-
12,HIRAKUD,2.02,183.41,5.378,0.854,08-08-2019,16,41,42,153,307
13,BALIMELA,462.08,452.02,2.676,1.17,08-08-2019,44,38,25,-,360
14,SALANADI,82.3,71.24,0.558,0.243,07-08-2019,44,5,31,42,-
16,MACHKUND(JALAPUT),3.0,0.8,3.0,0.637,08-08-2019,71,60,48,-,115
17,UPPER KOLAB,851.8,0.0,35.0,0.418,08-08-2019,45,38,28,8,320
18,UPPER INDRAVATI,0.6,1.456,1.1,4.0,08-08-2019,82,57,47,128,600
1,SAPUA,168.5,165.01,0.006,0.003,08-08-2019,50,50,67,0,0
20,MAYURAKSHI,121.31,112.87,0.48,0.143,08-08-2019,30,41,45,227,-
21,KANGSABATI,7.0,0.0,14.0,0.32,08-08-2019,35,50,45,341,-
22,GUMTI,3.55,0.1,0.312,0.162,07-08-2019,52,5,53,-,15
23,UKAI,8.0,6.615,3.1,6.0,08-08-2019,48,20,48,348,300
24,SABARMATI(DHAROI),180.04,0.735,0.0,6.0,08-08-2019,13,23,3,5,1
25,KADANA,6.0,1.472,0.5,5.0,08-08-2019,40,38,51,200,120
26,SHETRUNJI,55.53,50.72,0.3,0.066,08-08-2019,22,44,45,36,-
27,BHADAR,107.8,102.12,0.188,0.028,08-08-2019,15,51,45,27,-
28,DAMANGANGA,0.86,72.25,0.502,0.188,08-08-2019,37,50,46,51,1
2,DANTIWADA,184.1,166.78,0.3,0.02,08-08-2019,5,20,27,45,-
30,PANAM,122.6,0.6,7.0,0.283,08-08-2019,41,4,47,36,2
31,SARDAR SAROVAR,138.68,128.45,5.76,2.867,08-08-2019,50,1,22,2120,1450
32,KARJAN,10.0,0.56,0.523,0.361,08-08-2019,6,64,52,51,3
33,SUKHI(GUJ),147.82,143.2,0.167,0.077,08-08-2019,46,20,33,20.7,0
34,WATRAK,136.25,127.22,0.154,0.004,08-08-2019,3,2,43,22.,8
35,HATHMATI,180.74,173.8,0.153,0.013,08-08-2019,8,35,15,5.166,0
36,MACHCHHU-I,135.33,131.2,0.071,0.026,08-08-2019,37,17,38,-,0
37,MACHCHHU-II,52.71,0.0,1.0,0.022,08-08-2019,24,11,47,10.13,0
38,UND-I,8.0,1.45,0.066,0.004,08-08-2019,6,44,45,.,0
3,BRAHMANI(GUJ),64.62,57.38,0.071,0.002,08-08-2019,3,11,34,6.413,0
40,JAYAKWADI(PAITHAN),1.0,461.81,2.171,1.42,08-08-2019,65,31,21,227,-
41,KOYANA,0.0,658.88,2.652,2.652,08-08-2019,100,4,87,-,1
