NAME OF RESERVOIR,Latitude,Longitude,MEAN,STD
ALIYAR,10.4625785,76.9905585,306.365,4.056751574022394
ALMATTI,16.3450459,75.9012249,512.395,0.1484924240492007
ATAL SAGAR(MADIKHEDA),25.5579443,77.8534397,333.3,3.606244584051408
BALIMELA,18.2296614,82.0630683,451.0866666666667,3.809038592611004
BANSAGAR,24.18925565,81.2871821733634,336.665,1.7117326226454186
BARGI,22.59238445,79.189308180866,417.65777777777777,1.1703821787964968
BARNA DAM,23.0524678,78.0640063,342.9,2.6909690235516304
BARVI DAM,19.1881163,73.3362814,66.19,0.6502307282803611
BHADAR,23.5779856,77.9285465333822,103.5,2.082816602584108
BHADRA,29.1012943,75.1675355,647.202,4.0013325558146535
BHAMA ASKHED,18.8382955,73.725155,664.18,
BHANDARDARA,19.5551306,73.7558419,693.411111111111,133.84616210826184
BHATGHAR,22.3578313,91.7843113,614.9979999999999,2.759197347055846
BHATSA,19.3256654,73.1931999,124.00111111111111,2.277506555668088
BHIMA(UJJANI),18.0713009,75.1195389,493.0966666666666,2.73067299397053
BISALPUR,28.3176982,79.842240707502,312.492,1.4934758116554887
BRAHMANI(GUJ),21.2778977,85.0278819,61.422,1.481948042274088
CHANDAN DAM,18.2454718,75.5261242,139.77,7.188956808884027
CHASKAMAN,18.9607567,73.7854046,641.735,1.7276863141207055
DAMANGANGA,20.3161771,72.8311695,74.24444444444444,1.6462921301451268
DANTIWADA,24.3239388,72.3255763,170.5922222222222,4.826494011644939
DARNA DAM,19.7394692,73.6697073,564.58,
DHOM,,,739.6925,2.5948396592358
DIMBHE DAM,19.096012,73.7440799,707.3075,1.2648418873519436
DONKARAYI,17.9273073,81.80064565,309.995,6.27203714912468
DOYANG HEP,26.2323405,94.2608939305724,310.47,2.9201027379186315
DUDHAWA,20.30560355,81.784390153548,420.186,3.2618522345440306
DUDHGANGA,33.8893255,74.6836692,633.64,3.616676651291892
GANDHI SAGAR,21.1457864,79.0987312544945,393.2625,4.442485629850531
GERUSOPPA,14.2433775,74.6532531,49.44111111111111,2.364098371707722
GETALSUD,23.4454661,85.5456769,585.755,0.7389406832306052
GHATAPRABHA(HIDKAL),16.1363007,74.6547609,645.457,4.700792013645733
GIRNA,,,389.4133333333333,3.699266819249447
GOBIND SAGAR(BHAKRA),,,481.5955555555555,7.860591757480979
GUMTI,22.93108075,80.0367816265992,89.8,1.161587583562132
HARANGI,12.4948912,75.8392181,859.9233333333334,4.880307367369411
HARIHARJHOR,,,143.87,1.382081763138489
HATHMATI,23.5378487,72.899316,176.778,2.207718279128936
HEMAVATHY,13.1463734,76.4483751,878.5388888888889,5.081051673729679
HIRAKUD,21.54901785,83.8937312620797,188.8033333333333,0.7677076266391951
IDAMALAYAR,10.1925052,76.7211181,147.84666666666666,2.5225780463644614
IDUKKI,9.8154785,76.9991599480914,717.12,3.579392406540515
INDIRA SAGAR,22.28453935,76.4718831695605,254.78727272727272,1.8498004806415729
ISAPUR,20.5899347,77.2098188093994,434.2022222222222,4.137725153323306
JAISAMAND,24.2408582,73.9493619,291.93,1.796051224213805
JAWAI DAM,25.09880775,73.1498723820145,301.97,5.298669644354146
JAYAKWADI(PAITHAN),19.47248495,75.3639212430826,459.9822222222222,2.7675791667889973
JHAKAM,24.0984575,74.7282574,345.80555555555554,3.5359267212115384
JIRGO,25.0699961,82.9374163,91.694,3.354598336611998
KABINI,12.0140065,76.4152088,690.4755555555556,2.2368902024412924
KADANA,,,122.2388888888889,1.6021660685182122
KADDAM (K.N.R.),19.0991812,78.7800368,206.24,
KAKKI,,,967.8488888888888,3.5099374796584626
KALLADA(PARAPPAR),80.95,77.0722222222222,106.55,5.184445486259841
KANDALERU,14.34397655,79.5958785963203,73.862,8.593260149675443
KANGSABATI,22.792957,86.9767406,127.03125,2.44493901472292
KANHER,22.6329916,78.8144437915916,681.83,2.208528922156069
KARJAN,21.7118499,73.5043874,107.2911111111111,3.543015821459327
KHADAKVASLA,18.4372365,73.7651846,580.6544444444444,0.7631040412537559
KHANDONG,25.523157,92.6523398,710.05,
KOL DAM,31.3826712,76.8815127,640.314,1.9408580576642065
KOLAR DAM,,,452.245,1.0842662649614123
KONAR,23.8836171,85.7962407,422.695,0.5349454800880757
KOYANA,,,646.7244444444444,3.7115768586650097
KRISHNARAJA SAGARA,12.4726381,76.4773086532637,743.9988888888888,3.6428644102012697
LINGANAMAKKI,14.1731954,74.8292508,543.68,2.7129793848935004
LOWER BHAWANI,27.709805,85.6071765,270.4155555555556,6.311458054822002
LOWER MANAIR,18.3996537,79.1310126,273.4133333333333,2.906290591114383
MACHCHHU-I,,,130.364,1.20259303174432
MACHCHHU-II,,,55.194,1.3875986451420312
MACHKUND(JALAPUT),18.459192,82.548478,831.4044444444445,3.796469119824059
MAHANADI,20.860055,84.149394,345.0544444444444,2.100452993470177
MAHI BAJAJ SAGAR,23.6284854,74.5472827,271.4888888888889,1.3706243508383784
MAITHON,23.838125,86.8075539772727,146.2025,2.6813735819005697
MALAMPUZHA,10.8190998,76.6652482,187.7188888888889,251.9884599760693
MALAPRABHA(RENUKA),31.258165,77.6557982,624.543,2.694834771269756
MANDIRA DAM,22.3073212,84.6193753164174,209.335,0.6667583270321179
MANI DAM,13.6759636,75.0477553,579.332,1.6053410852525978
MANIKDOH,19.8500056,77.5023636,671.6433333333333,70.48905996677783
MATATILA,25.1002237,78.3719184832803,303.40333333333336,1.086209003829363
MAUDAHA,25.70656655,80.0434571115807,144.64999999999998,1.7330127908741386
MAYURAKSHI,24.157345,87.283314,114.3,2.253321358097228
MEJA,25.1648519,82.1401075344574,165.6125,2.5853352458304686
METTUR(STANLEY),11.908625,77.8007315102992,226.98777777777772,9.013943057532837
MINIMATA BANGO,,,352.865,2.6474820322546315
MULA,,,545.298,3.99729019322949
MULSHI,18.5134117,73.5668845512146,598.1700000000001,1.3655584938038754
MUSI PROJECT,,,190.99,
NAGARJUNA SAGAR,16.495012,79.2208086604122,161.54875,6.326758225415063
NANAK SAGAR,28.962642,79.840101245,210.5833333333333,0.988753423930026
NARAYANPUR,24.04358345,86.5806128001105,489.2011111111112,1.67516748748032
NIRA DEOGHAR,18.0938071,73.7113388394077,657.67,1.6783920876839429
