NAME OF RESERVOIR,Latitude,Longitude,MEAN,STD
ALIYAR,10.4625785,76.9905585,308.1033333333333,4.6412749685117
ALMATTI,16.3450459,75.9012249,513.2,
ATAL SAGAR(MADIKHEDA),25.5579443,77.8534397,334.57500000000005,4.6315494167719145
BALIMELA,18.2296614,82.0630683,414.155,109.79845861525432
BANSAGAR,24.18925565,81.2871821733634,337.23375,1.7822212264474937
BARGI,22.59238445,79.189308180866,418.11875,1.2369136417482445
BARNA DAM,23.0524678,78.0640063,343.21500000000003,2.793916861427973
BARVI DAM,19.1881163,73.3362814,66.715,0.1626345596729137
BHADAR,23.5779856,77.9285465333822,103.42625,2.0345089790203192
BHADRA,29.1012943,75.1675355,648.01,4.46629280596015
BHAMA ASKHED,18.8382955,73.725155,666.26,
BHANDARDARA,19.5551306,73.7558419,688.83875,142.23916764555398
BHATGHAR,22.3578313,91.7843113,615.1949999999999,3.052785613173671
BHATSA,19.3256654,73.1931999,125.7825,2.331429665615988
BHIMA(UJJANI),18.0713009,75.1195389,493.56875,2.937420819601528
BISALPUR,28.3176982,79.842240707502,313.03000000000003,1.4639216736788585
BRAHMANI(GUJ),21.2778977,85.0278819,62.085,0.92265920035515
CHANDAN DAM,18.2454718,75.5261242,136.39499999999998,2.1142492757477536
CHASKAMAN,18.9607567,73.7854046,642.45,1.0040916292849087
DAMANGANGA,20.3161771,72.8311695,74.88125,1.4078700985125443
DANTIWADA,24.3239388,72.3255763,171.49625,5.446356416383875
DARNA DAM,19.7394692,73.6697073,566.01,
DHOM,,,739.7425,3.5750834156102065
DIMBHE DAM,19.096012,73.7440799,710.6600000000001,0.5798275605730445
DONKARAYI,17.9273073,81.80064565,311.75,4.610336213336277
DOYANG HEP,26.2323405,94.2608939305724,312.8625,4.909068988447113
DUDHAWA,20.30560355,81.784390153548,421.2475,2.99769216787404
DUDHGANGA,33.8893255,74.6836692,635.45,3.766339640249447
GANDHI SAGAR,21.1457864,79.0987312544945,393.90625,4.497605513730932
GERUSOPPA,14.2433775,74.6532531,51.21,1.4952973903923874
