NAME OF RESERVOIR,Latitude,Longitude,MEAN,STD
ALIYAR,10.4625785,76.9905585,308.02,3.724880311276239
ALMATTI,16.3450459,75.9012249,508.75,0.404474968323134
ATAL SAGAR(MADIKHEDA),25.5579443,77.8534397,332.475,3.9951533137039976
BALIMELA,18.2296614,82.0630683,446.81,3.0389377843488026
BANSAGAR,24.18925565,81.2871821733634,335.38111111111107,1.7166715210287444
BARGI,22.59238445,79.189308180866,414.52777777777777,1.4958758118388125
BARNA DAM,23.0524678,78.0640063,342.2711111111111,2.608703914036848
BARVI DAM,19.1881163,73.3362814,61.72666666666667,0.9079831129119836
BHADAR,23.5779856,77.9285465333822,102.0,2.131076186879694
BHADRA,29.1012943,75.1675355,639.3666666666667,4.956949666881804
BHAMA ASKHED,18.8382955,73.725155,657.755,3.768879143724247
BHANDARDARA,19.5551306,73.7558419,682.9966666666667,130.42925735815564
BHATGHAR,22.3578313,91.7843113,603.638,3.9113002952982265
BHATSA,19.3256654,73.1931999,114.15111111111112,2.372864537033477
BHIMA(UJJANI),18.0713009,75.1195389,489.2722222222222,2.1983390194518377
BISALPUR,28.3176982,79.842240707502,311.398,1.8240942958081967
BRAHMANI(GUJ),21.2778977,85.0278819,60.1175,2.0609443628265818
CHANDAN DAM,18.2454718,75.5261242,136.96666666666667,8.462655217680402
CHASKAMAN,18.9607567,73.7854046,634.1333333333333,3.202082655606048
DAMANGANGA,20.3161771,72.8311695,69.1125,1.9336771040836025
DANTIWADA,24.3239388,72.3255763,167.99125,3.928872748184724
DARNA DAM,19.7394692,73.6697073,566.105,2.892066735052962
DHOM,73.8181253712423,17.981520187933,734.03125,2.7907061958272883
DIMBHE DAM,19.096012,73.7440799,693.0566666666667,2.792871879147541
DONKARAYI,17.9273073,81.80064565,304.3,6.533666658163706
DOYANG HEP,26.2323405,94.2608939305724,307.1375,1.125000000000001
DUDHAWA,20.30560355,81.784390153548,418.89,3.0802678454965284
DUDHGANGA,33.8893255,74.6836692,622.9566666666667,6.405509347428996
GANDHI SAGAR,21.1457864,79.0987312544945,392.1333333333333,4.8685932259739975
GERUSOPPA,14.2433775,74.6532531,50.62555555555556,1.8806788077121968
GETALSUD,23.4454661,85.5456769,585.02,0.5197114584074405
GHATAPRABHA(HIDKAL),16.1363007,74.6547609,637.9566666666666,4.026673565115506
GIRNA,74.7157151595633,20.4787568156919,387.2422222222222,3.4405696395283907
GOBIND SAGAR(BHAKRA),76.4333723933508,31.4114628637911,475.7125,9.817447660743028
GUMTI,22.93108075,80.0367816265992,88.6625,1.6108449424359368
HARANGI,12.4948912,75.8392181,858.8611111111111,4.914166878638833
HARIHARJHOR,84.0151588306839,21.0375606778149,142.43,2.2834622834634244
HATHMATI,23.5378487,72.899316,175.9825,2.47808225583145
HEMAVATHY,13.1463734,76.4483751,877.0544444444445,5.37106393350312
HIRAKUD,21.54901785,83.8937312620797,185.46125,0.9303676308704064
