NAME OF RESERVOIR,Latitude,Longitude,MEAN,STD
ALIYAR,10.4625785,76.9905585,311.825,3.3985241895073783
ALMATTI,16.3450459,75.9012249,513.55,
ATAL SAGAR(MADIKHEDA),25.5579443,77.8534397,336.2,5.303300858899107
BALIMELA,18.2296614,82.0630683,453.34333333333336,3.977964303510024
BANSAGAR,24.18925565,81.2871821733634,337.86555555555555,1.6822166262933471
BARGI,22.59238445,79.189308180866,419.0722222222223,1.252774698197767
BARNA DAM,23.0524678,78.0640063,344.4188888888889,2.289505647756977
BARVI DAM,19.1881163,73.3362814,68.34333333333333,0.431315816233683
BHADAR,23.5779856,77.9285465333822,104.33666666666666,2.240641649171057
BHADRA,29.1012943,75.1675355,650.7111111111111,4.270586740848486
BHAMA ASKHED,18.8382955,73.725155,667.17,
BHANDARDARA,19.5551306,73.7558419,696.2766666666666,134.4839786926309
BHATGHAR,22.3578313,91.7843113,618.562,3.001994337103236
BHATSA,19.3256654,73.1931999,128.73222222222222,2.2707530566850367
BHIMA(UJJANI),18.0713009,75.1195389,494.72875,2.5086959475278823
BISALPUR,28.3176982,79.842240707502,312.93,1.5078793055148667
BRAHMANI(GUJ),21.2778977,85.0278819,61.596,1.659150384986245
CHANDAN DAM,18.2454718,75.5261242,142.53333333333333,6.309804540026049
CHASKAMAN,18.9607567,73.7854046,645.6266666666667,1.6698602735957402
DAMANGANGA,20.3161771,72.8311695,76.2,1.4623855266554846
DANTIWADA,24.3239388,72.3255763,172.51222222222225,5.512988703456994
DARNA DAM,19.7394692,73.6697073,567.54,
DHOM,,,740.9933333333333,3.5437656525227546
DIMBHE DAM,19.096012,73.7440799,711.6833333333334,1.0031118249394615
DONKARAYI,17.9273073,81.80064565,313.435,1.477853172679907
DOYANG HEP,26.2323405,94.2608939305724,314.23999999999995,4.20972089336099
DUDHAWA,20.30560355,81.784390153548,420.818,3.4638013799870264
DUDHGANGA,33.8893255,74.6836692,637.9366666666667,3.5561917833548065
GANDHI SAGAR,21.1457864,79.0987312544945,395.1544444444445,4.018868345414884
GERUSOPPA,14.2433775,74.6532531,50.31777777777778,2.637175467132298
GETALSUD,23.4454661,85.5456769,586.31,0.6053649037288543
GHATAPRABHA(HIDKAL),16.1363007,74.6547609,651.3055555555555,4.328452700189478
GIRNA,,,391.5866666666666,4.343650538429644
GOBIND SAGAR(BHAKRA),,,490.2922222222222,5.7303659956799
GUMTI,22.93108075,80.0367816265992,90.61090909090908,0.9577103376851976
HARANGI,12.4948912,75.8392181,860.8477777777778,5.288174963486385
HARIHARJHOR,,,144.70999999999998,1.1177432621134311
HATHMATI,23.5378487,72.899316,177.892,1.6100217389836653
