NAME OF RESERVOIR,Latitude,Longitude,MEAN,STD
ALIYAR,10.4625785,76.9905585,307.515,3.767337698339957
ALMATTI,16.3450459,75.9012249,509.315,1.0394469683442442
ATAL SAGAR(MADIKHEDA),25.5579443,77.8534397,332.55,3.9597979746446814
BALIMELA,18.2296614,82.0630683,446.77625,3.0781206580825096
BANSAGAR,24.18925565,81.2871821733634,335.15222222222224,1.885263759913819
BARGI,22.59238445,79.189308180866,415.0288888888889,1.438944443371989
BARNA DAM,23.0524678,78.0640063,342.3533333333333,2.637967967963231
BARVI DAM,19.1881163,73.3362814,62.23333333333333,0.88596463435813
BHADAR,23.5779856,77.9285465333822,102.39777777777778,2.1008080455968487
BHADRA,29.1012943,75.1675355,640.2266666666667,4.806227730767639
BHAMA ASKHED,18.8382955,73.725155,659.125,3.005203820042827
BHANDARDARA,19.5551306,73.7558419,684.6333333333333,130.9658923155185
BHATGHAR,22.3578313,91.7843113,605.332,4.1861820313980695
BHATSA,19.3256654,73.1931999,115.30333333333334,2.3315391911782184
BHIMA(UJJANI),18.0713009,75.1195389,489.8933333333333,2.21225563622292
BISALPUR,28.3176982,79.842240707502,311.63800000000003,1.703311480616507
BRAHMANI(GUJ),21.2778977,85.0278819,60.42999999999999,1.7243259552648351
CHANDAN DAM,18.2454718,75.5261242,137.11666666666667,8.513814264672067
CHASKAMAN,18.9607567,73.7854046,635.7800000000001,2.7051247660690096
DAMANGANGA,20.3161771,72.8311695,69.74444444444445,1.8308885213954929
DANTIWADA,24.3239388,72.3255763,168.29,3.819662943245124
DARNA DAM,19.7394692,73.6697073,566.52,3.266833329081813
DHOM,,,734.393,2.540494483800764
DIMBHE DAM,19.096012,73.7440799,694.5500000000001,2.871880916751245
DONKARAYI,17.9273073,81.80064565,304.865,6.682159082212846
DOYANG HEP,26.2323405,94.2608939305724,307.62,1.3604227284193695
DUDHAWA,20.30560355,81.784390153548,418.93,3.132179752185379
DUDHGANGA,33.8893255,74.6836692,624.95125,5.91960770297689
GANDHI SAGAR,21.1457864,79.0987312544945,392.2511111111111,4.928811835636563
GERUSOPPA,14.2433775,74.6532531,50.7875,1.750328540588883
GETALSUD,23.4454661,85.5456769,584.97,0.5977178821707938
GHATAPRABHA(HIDKAL),16.1363007,74.6547609,638.521111111111,4.469117486832414
GIRNA,,,387.3833333333333,3.3487796284616755
GOBIND SAGAR(BHAKRA),,,474.76,9.954976142613289
GUMTI,22.93108075,80.0367816265992,88.74444444444445,1.441016230921006
HARANGI,12.4948912,75.8392181,858.7877777777778,4.760970956059732
HARIHARJHOR,,,141.79000000000002,1.957855970187789
HATHMATI,23.5378487,72.899316,176.362,2.213406876288232
HEMAVATHY,13.1463734,76.4483751,877.0677777777778,5.269439670823105
HIRAKUD,21.54901785,83.8937312620797,185.7888888888889,0.976875688668268
IDAMALAYAR,10.1925052,76.7211181,137.48333333333332,3.1144501922490297
IDUKKI,9.8154785,76.9991599480914,710.2366666666667,3.5519114572297514
INDIRA SAGAR,22.28453935,76.4718831695605,251.78444444444443,1.814587495211452
ISAPUR,20.5899347,77.2098188093994,431.8077777777778,4.325008028252031
JAISAMAND,24.2408582,73.9493619,291.66,1.8384776310849795
JAWAI DAM,25.09880775,73.1498723820145,300.0133333333333,6.010709885972957
JAYAKWADI(PAITHAN),19.47248495,75.3639212430826,458.4011111111111,2.5827574626958456
JHAKAM,24.0984575,74.7282574,345.3722222222222,3.598273119767933
JIRGO,25.0699961,82.9374163,91.278,3.155902406602592
KABINI,12.0140065,76.4152088,687.7922222222222,1.873391161622252
KADANA,,,120.49888888888889,1.9497528333383989
KADDAM (K.N.R.),19.0991812,78.7800368,205.21,
KAKKI,,,954.3011111111113,4.574900120342631
KALLADA(PARAPPAR),80.95,77.0722222222222,99.4511111111111,5.543368660941749
KANDALERU,14.34397655,79.5958785963203,74.685,7.980716342117
KANGSABATI,22.792957,86.9767406,125.42444444444445,1.9753804134337751
KANHER,22.6329916,78.8144437915916,675.9979999999999,2.9938470234799994
KARJAN,21.7118499,73.5043874,102.98555555555556,4.278767670460475
KHADAKVASLA,18.4372365,73.7651846,580.1622222222222,1.052126154244069
KHANDONG,25.523157,92.6523398,720.35,
KOL DAM,31.3826712,76.8815127,639.808,1.1942863978124798
KOLAR DAM,,,451.292,1.01139507612009
KONAR,23.8836171,85.7962407,420.2875,0.6371485959596382
KOYANA,,,634.9277777777778,4.062993901600605
KRISHNARAJA SAGARA,12.4726381,76.4773086532637,740.0644444444445,3.0944592060290192
LINGANAMAKKI,14.1731954,74.8292508,537.3788888888889,3.469064875598508
LOWER BHAWANI,27.709805,85.6071765,267.1355555555555,6.643863919270004
LOWER MANAIR,18.3996537,79.1310126,271.43555555555554,2.241306042863808
MACHCHHU-I,,,128.878,0.7835623778615246
MACHCHHU-II,,,54.79600000000001,1.0275358874511409
MACHKUND(JALAPUT),18.459192,82.548478,827.59125,3.3789069978322743
MAHANADI,20.860055,84.149394,341.6455555555556,2.026284229267404
MAHI BAJAJ SAGAR,23.6284854,74.5472827,269.1444444444444,1.1657734676075515
MAITHON,23.838125,86.8075539772727,141.24333333333334,3.392204298092897
MALAMPUZHA,10.8190998,76.6652482,197.69375,267.28958762989095
MALAPRABHA(RENUKA),31.258165,77.6557982,623.3766666666667,2.4722206616724387
MANDIRA DAM,22.3073212,84.6193753164174,207.36,1.2050311199300987
MANI DAM,13.6759636,75.0477553,573.3879999999999,1.6328870138500031
MANIKDOH,19.8500056,77.5023636,687.1366666666667,2.369878688878419
MATATILA,25.1002237,78.3719184832803,302.80111111111114,0.8945032761880289
MAUDAHA,25.70656655,80.0434571115807,144.02499999999998,1.699754884289686
MAYURAKSHI,24.157345,87.283314,111.58444444444444,1.4439452128726271
MEJA,25.1648519,82.1401075344574,165.1875,3.360152526299952
METTUR(STANLEY),11.908625,77.8007315102992,225.12444444444444,10.129942140889938
MINIMATA BANGO,,,351.0911111111111,2.635561820772029
MULA,,,540.8399999999999,3.430134836999853
MULSHI,18.5134117,73.5668845512146,594.28,1.0601886624558583
MUSI PROJECT,,,190.84,
NAGARJUNA SAGAR,16.495012,79.2208086604122,158.43222222222224,4.611655824586692
NANAK SAGAR,28.962642,79.840101245,207.68,0.4150903516103479
NARAYANPUR,24.04358345,86.5806128001105,487.5377777777778,1.1144816931849713
NIRA DEOGHAR,18.0938071,73.7113388394077,644.8199999999999,5.730248685702917
NIZAM SAGAR,18.1735195,77.9340163606773,423.736,2.39313183924331
OMKARESHWAR,22.2429799,76.1495705,194.538,1.043273693716089
PANAM,,,121.09444444444443,1.8336174022346747
PANCHET HILL,23.6894152,86.7619917,124.045,0.9545941546018352
PANSHET(TANAJISAGAR),,,615.245,0.3464823227814147
PARAMBIKULAM,10.3865889,76.7681666,539.8933333333333,3.997299088134394
PENCH(TOTLADOH),,,477.7844444444444,8.384114609055503
PERIYAR,10.1643734,76.4425439,861.0533333333334,2.3233972970630346
PONG DAM(BEAS),,,401.3255555555555,7.14436860595658
PRIYADARSHINI JURALA,16.3389148,77.7040906894285,262.61249999999995,106.18288982537
RAJGHAT DAM,24.76354165,78.2306857680294,364.4,1.4908051515875689
RAMGANGA,21.8098071,88.376534,339.42555555555555,11.238327401254043
RANA PRATAP SAGAR,24.8132257,75.600809123949,347.925,1.2214511276112758
RANGAWAN,26.184431,78.6049569,220.775,0.658913246692364
RENGALI,21.65591265,84.0289177970114,115.6925,1.917928570098484
RIHAND,24.150983,82.8978537,256.9711111111111,1.1589806344849487
SABARMATI(DHAROI),,,182.04375,1.9550662210194831
SALANADI,,,69.62100000000001,6.2672950926039706
SANJAY SAROVAR,22.34751275,79.6170499015841,509.0200000000001,2.3933762763093034
SAPUA,20.5138363,85.598098,167.69,0.4474371464239462
SARDAR SAROVAR,21.8378767,73.7559923648656,118.19666666666666,5.4264214727571645
SATHANUR,12.2047442,78.8891979,212.68666666666664,4.237939751026838
SHARDA SAGAR,23.8728109,78.9006882,187.056,1.0080327375636342
SHETRUNJI,21.4016951,72.0033843,50.08777777777778,1.0265205523731349
SHOLAYAR,10.3108449,76.8075228,958.2128571428572,4.143198097628296
SINGUR,22.8130387,88.2283646,518.8100000000001,4.769355302344299
SIRSI,14.6192362,74.8388611,209.5625,1.3110905130208643
SOMASILA,14.4986502,79.3138784,89.34555555555556,7.171044399372924
SRIRAMSAGAR,18.8812115,78.1441131,322.6144444444445,2.5518773046088628
SRISAILAM,16.0909794,78.8656307623982,244.29,4.116400126323971
SUKHI(GUJ),,,141.46800000000002,2.8131334842129414
SUPA,,,533.1500000000001,4.621006383895161
SURYA,,,103.025,2.059732992404597
TANDULA,21.1879859,81.3977351,325.976,1.5601217901177042
TATTIHALLA,15.2735408,74.7806536,449.774,0.2497598846892721
TAWA,53.4631552,-113.427559,340.84666666666664,3.2400038580223907
TEHRI,30.40260205,78.3883578903798,750.0611111111111,8.678597877025473
TENUGHAT,23.7469287,85.7543455,257.8888888888889,1.20819539442555
THEIN DAM,32.4425,75.728611,508.1644444444444,7.075547878276134
THOKARWADI,,,657.23,1.7941571837495192
