NAME OF RESERVOIR,Latitude,Longitude,MEAN,STD
ALIYAR,10.4625785,76.9905585,316.265,6.692724905945748
ALMATTI,16.3450459,75.9012249,517.1,3.379970414071678
ATAL SAGAR(MADIKHEDA),25.5579443,77.8534397,339.575,7.247844507162112
BALIMELA,18.2296614,82.0630683,455.7675,3.94839117326829
BANSAGAR,24.18925565,81.2871821733634,339.31375,1.7503300709131506
BARGI,22.59238445,79.189308180866,421.09375,0.8997767580270581
BARNA DAM,23.0524678,78.0640063,346.35875,1.5834270022418426
BARVI DAM,19.1881163,73.3362814,70.97,0.0848528137423889
BHADAR,23.5779856,77.9285465333822,105.7575,2.4061157198154177
BHADRA,29.1012943,75.1675355,651.07625,8.683049065358782
BHAMA ASKHED,18.8382955,73.725155,669.46,
BHANDARDARA,19.5551306,73.7558419,641.28625,185.38329327850911
BHATGHAR,22.3578313,91.7843113,622.2375,1.6100388194077324
BHATSA,19.3256654,73.1931999,136.16,2.4080816312694204
BHIMA(UJJANI),18.0713009,75.1195389,495.78125,2.5342761012057897
BISALPUR,28.3176982,79.842240707502,313.855,1.640274367293476
BRAHMANI(GUJ),21.2778977,85.0278819,61.84,1.8329757226979329
CHANDAN DAM,18.2454718,75.5261242,148.67999999999998,3.4891832855268694
CHASKAMAN,18.9607567,73.7854046,649.01,0.2828427124746833
DAMANGANGA,20.3161771,72.8311695,78.83125,1.0545606735914763
DANTIWADA,24.3239388,72.3255763,176.42000000000002,5.641286580711378
DARNA DAM,19.7394692,73.6697073,569.4,0.0
DHOM,73.8181253712423,17.981520187933,743.98,3.074275756754959
DIMBHE DAM,19.096012,73.7440799,718.56,0.8343860018000505
DONKARAYI,17.9273073,81.80064565,309.615,4.659833688019371
DOYANG HEP,26.2323405,94.2608939305724,317.5975,2.4388846494521625
DUDHAWA,20.30560355,81.784390153548,420.535,3.927794122235336
DUDHGANGA,33.8893255,74.6836692,642.465,2.7227821905439
GANDHI SAGAR,21.1457864,79.0987312544945,397.5575,2.983098820258656
GERUSOPPA,14.2433775,74.6532531,50.84125,1.2808305062397154
GETALSUD,23.4454661,85.5456769,587.2966666666667,0.6123180001708993
GHATAPRABHA(HIDKAL),16.1363007,74.6547609,657.215,4.7376546337372085
GIRNA,74.7157151595633,20.4787568156919,393.9525,5.221857222975641
GOBIND SAGAR(BHAKRA),76.4333723933508,31.4114628637911,502.32375,4.895224896336664
GUMTI,22.93108075,80.0367816265992,91.675,1.016647150476226
HARANGI,12.4948912,75.8392181,861.30375,6.500920676554781
HARIHARJHOR,84.0151588306839,21.0375606778149,144.58333333333334,1.0375130521267275
HATHMATI,23.5378487,72.899316,179.0625,1.434395923957778
HEMAVATHY,13.1463734,76.4483751,881.71625,5.854529229579413
HIRAKUD,21.54901785,83.8937312620797,191.335,0.5008564094200405
IDAMALAYAR,10.1925052,76.7211181,158.6325,4.1979510308176335
IDUKKI,9.8154785,76.9991599480914,723.77,5.2605567331659335
INDIRA SAGAR,22.28453935,76.4718831695605,259.08875,2.729764183954361
ISAPUR,20.5899347,77.2098188093994,436.3325,4.295525080160257
JAISAMAND,24.2408582,73.9493619,295.885,4.2779960261786005
JAWAI DAM,25.09880775,73.1498723820145,307.4566666666667,7.610422677705454
JAYAKWADI(PAITHAN),19.47248495,75.3639212430826,462.3888888888889,2.3033966465008007
JHAKAM,24.0984575,74.7282574,356.9375,1.3468879474021462
JIRGO,25.0699961,82.9374163,92.855,3.758638938055457
KABINI,12.0140065,76.4152088,693.18375,2.047102045750118
KADANA,73.8243772355057,23.305111026678,126.14375,1.6586391797408535
KADDAM (K.N.R.),19.0991812,78.7800368,208.29,
KAKKI,77.1421299966909,9.32523000371765,975.14875,3.812526112322718
KALLADA(PARAPPAR),80.95,77.0722222222222,112.3175,4.774335406255892
KANDALERU,14.34397655,79.5958785963203,77.26,8.489564181982498
KANGSABATI,22.792957,86.9767406,129.48874999999998,3.150557490349922
KANHER,22.6329916,78.8144437915916,688.0775,2.960623526669046
KARJAN,21.7118499,73.5043874,111.90125,3.3543040048783426
KHADAKVASLA,18.4372365,73.7651846,581.0437499999999,0.8177659025837173
KHANDONG,25.523157,92.6523398,719.65,
KOL DAM,31.3826712,76.8815127,641.365,0.2395133955892233
