NAME OF RESERVOIR,Latitude,Longitude,MEAN,STD
ALIYAR,10.4625785,76.9905585,310.935,8.963096563130383
ALMATTI,16.3450459,75.9012249,518.1433333333333,1.2788406207707732
ATAL SAGAR(MADIKHEDA),25.5579443,77.8534397,340.2,0.9899494936611504
BALIMELA,18.2296614,82.0630683,449.39375,3.708615211330808
BANSAGAR,24.18925565,81.2871821733634,295.97,117.18645265436734
BARGI,22.59238445,79.189308180866,366.04625,147.67929189753428
BARNA DAM,23.0524678,78.0640063,345.56125,1.826029553038903
BARVI DAM,19.1881163,73.3362814,72.55000000000001,0.098994949366122
BHADAR,23.5779856,77.9285465333822,104.43875,2.5546285024860835
BHADRA,29.1012943,75.1675355,651.14125,4.17918801922095
BHAMA ASKHED,18.8382955,73.725155,668.96,
BHANDARDARA,19.5551306,73.7558419,642.03125,185.48728038312643
BHATGHAR,22.3578313,91.7843113,618.79,3.754508401020492
BHATSA,19.3256654,73.1931999,115.9,51.31978176103247
BHIMA(UJJANI),18.0713009,75.1195389,432.54,172.072223540831
BISALPUR,28.3176982,79.842240707502,312.095,1.5084318568190835
BRAHMANI(GUJ),21.2778977,85.0278819,60.302,1.7296155642222908
CHANDAN DAM,18.2454718,75.5261242,140.56,2.3051681066681384
CHASKAMAN,18.9607567,73.7854046,649.42,0.1555634918610597
DAMANGANGA,20.3161771,72.8311695,73.43125,0.8035357134920286
DANTIWADA,24.3239388,72.3255763,173.04125,8.659477776237022
DARNA DAM,19.7394692,73.6697073,570.98,
DHOM,73.8181253712423,17.981520187933,744.1928571428572,2.3164391803348967
DIMBHE DAM,19.096012,73.7440799,716.395,1.209152595829022
DONKARAYI,17.9273073,81.80064565,310.03,0.3252691193458175
DOYANG HEP,26.2323405,94.2608939305724,315.5125,6.86493202199895
DUDHAWA,20.30560355,81.784390153548,422.2025,2.943041227483357
DUDHGANGA,33.8893255,74.6836692,642.5671428571429,0.9356764805158184
GANDHI SAGAR,21.1457864,79.0987312544945,395.3625,2.93619165392375
GERUSOPPA,14.2433775,74.6532531,48.65777777777778,1.8248066868697204
GETALSUD,23.4454661,85.5456769,586.7166666666667,2.4459422179056003
GHATAPRABHA(HIDKAL),16.1363007,74.6547609,575.04375,231.88342329328825
GIRNA,74.7157151595633,20.4787568156919,336.4405714285714,148.14447050864138
GOBIND SAGAR(BHAKRA),76.4333723933508,31.4114628637911,449.48625,183.3571769554479
GUMTI,22.93108075,80.0367816265992,79.95625,32.28343712339193
HARANGI,12.4948912,75.8392181,870.6928571428572,0.4760502174390669
HARIHARJHOR,84.0151588306839,21.0375606778149,145.075,1.88390551780072
HATHMATI,23.5378487,72.899316,176.53,1.7203197377231916
HEMAVATHY,13.1463734,76.4483751,776.26875,313.6717301546543
HIRAKUD,21.54901785,83.8937312620797,185.7775,1.2959580019650134
IDAMALAYAR,10.1925052,76.7211181,148.5575,8.318692805964165
IDUKKI,9.8154785,76.9991599480914,716.0350000000001,6.824012225746867
INDIRA SAGAR,22.28453935,76.4718831695605,224.019375,90.32284991856
ISAPUR,20.5899347,77.2098188093994,373.0957142857143,164.57509561059987
JAISAMAND,24.2408582,73.9493619,291.845,1.6051323932935102
JAWAI DAM,25.09880775,73.1498723820145,308.325,5.678067452927958
JAYAKWADI(PAITHAN),19.47248495,75.3639212430826,460.485,2.09781519000806
JHAKAM,24.0984575,74.7282574,353.7375,5.5020613020420495
JIRGO,25.0699961,82.9374163,93.4225,3.070291788522166
KABINI,12.0140065,76.4152088,608.48375,243.681873347638
KADANA,73.8243772355057,23.305111026678,107.22275,42.89239417009567
KAKKI,77.1421299966909,9.32523000371765,849.82125,323.93359294934424
KALLADA(PARAPPAR),80.95,77.0722222222222,102.2075,4.619352923145343
KANDALERU,14.34397655,79.5958785963203,74.15333333333332,4.289222928845429
KANGSABATI,22.792957,86.9767406,112.625,45.59044260744632
KANHER,22.6329916,78.8144437915916,686.9425,2.064580264040762
KARJAN,21.7118499,73.5043874,92.135,37.34377362521668
KHADAKVASLA,18.4372365,73.7651846,581.4975,1.298622896984106
KOL DAM,31.3826712,76.8815127,638.6975,1.2660272508914854
KOLAR DAM,7.3458828410971,22.9591081723033,456.02,3.4160893821249454
KONAR,23.8836171,85.7962407,419.095,4.247301103838351
KOYANA,,,653.43125,3.845956828745133
KRISHNARAJA SAGARA,12.4726381,76.4773086532637,746.9612500000001,3.646142531106393
LINGANAMAKKI,14.1731954,74.8292508,478.69125,191.755365537708
LOWER BHAWANI,27.709805,85.6071765,239.48,96.62802166777796
LOWER MANAIR,18.3996537,79.1310126,273.34857142857146,4.623953678298226
MACHCHHU-I,70.9687616491141,22.4683032331794,131.388,2.491359066854887
MACHCHHU-II,70.8654774481862,22.7633457042978,43.912,24.568438493319025
MACHKUND(JALAPUT),18.459192,82.548478,725.745,292.93418514842443
MAHANADI,20.860055,84.149394,344.50125,3.071102349785346
MAHI BAJAJ SAGAR,23.6284854,74.5472827,276.95,3.463070479048484
MAITHON,23.838125,86.8075539772727,126.217625,50.9421549489152
MALAMPUZHA,10.8190998,76.6652482,283.48,359.05046036137355
MALAPRABHA(RENUKA),31.258165,77.6557982,550.1225,222.3068655677809
MANDIRA DAM,22.3073212,84.6193753164174,206.36,0.6527633568147013
MANI DAM,13.6759636,75.0477553,583.07,3.614507804206098
MANIKDOH,19.8500056,77.5023636,701.6257142857143,4.986608256597018
MATATILA,25.1002237,78.3719184832803,305.70625,2.511225867408745
MAUDAHA,25.70656655,80.0434571115807,145.03333333333333,1.4977761292440568
MAYURAKSHI,24.157345,87.283314,115.82125,3.2996209197854403
MEJA,25.1648519,82.1401075344574,165.4,9.103296106356211
METTUR(STANLEY),11.908625,77.8007315102992,226.55857142857144,8.13711338778773
MINIMATA BANGO,82.5980006249313,22.605059906809,354.15625,3.5602766244853985
MULA,74.601434290761,19.3454409908784,547.81,3.159529802269409
MULSHI,18.5134117,73.5668845512146,603.83,3.261768436497781
NAGARJUNA SAGAR,16.495012,79.2208086604122,163.025,11.27732744428901
NANAK SAGAR,28.962642,79.840101245,212.23,0.7353910524340138
NARAYANPUR,24.04358345,86.5806128001105,490.98,1.168613341895915
