NAME OF RESERVOIR,Latitude,Longitude,MEAN,STD
ALIYAR,10.4625785,76.9905585,314.2075,9.393513276014826
ALMATTI,16.3450459,75.9012249,519.34,0.3535533905932738
ATAL SAGAR(MADIKHEDA),25.5579443,77.8534397,346.25,
BALIMELA,18.2296614,82.0630683,454.43375,4.642920686378343
BANSAGAR,24.18925565,81.2871821733634,340.43125,1.159956126017576
BARGI,22.59238445,79.189308180866,422.145,0.9859295831128824
BARNA DAM,23.0524678,78.0640063,347.4,1.244002756083302
BARVI DAM,19.1881163,73.3362814,72.37,0.0141421356237231
BHADAR,23.5779856,77.9285465333822,106.21125,2.593648491989615
BHADRA,29.1012943,75.1675355,654.76125,3.80468296970981
BHAMA ASKHED,18.8382955,73.725155,671.22,
BHANDARDARA,19.5551306,73.7558419,687.2585714285715,152.04628850326813
BHATGHAR,22.3578313,91.7843113,623.1659999999999,0.2549117494349264
BHATSA,19.3256654,73.1931999,141.38125,0.3448576310802568
BHIMA(UJJANI),18.0713009,75.1195389,496.10875,1.6357386928933848
BISALPUR,28.3176982,79.842240707502,313.816,1.912715347353084
BRAHMANI(GUJ),21.2778977,85.0278819,62.45799999999999,1.786720459389212
CHANDAN DAM,18.2454718,75.5261242,138.16500000000002,4.702260094890535
CHASKAMAN,18.9607567,73.7854046,649.53,
DAMANGANGA,20.3161771,72.8311695,78.1625,0.4688511795563966
DANTIWADA,24.3239388,72.3255763,177.32625,6.054511747449174
DARNA DAM,19.7394692,73.6697073,571.29,
DHOM,,,746.63875,1.2507076568315958
DIMBHE DAM,19.096012,73.7440799,719.15,
DONKARAYI,17.9273073,81.80064565,313.0,3.196122650963182
DOYANG HEP,26.2323405,94.2608939305724,319.27,1.487279395406232
DUDHAWA,20.30560355,81.784390153548,423.21,2.074913652821892
DUDHGANGA,33.8893255,74.6836692,645.3025,0.7718761928851355
GANDHI SAGAR,21.1457864,79.0987312544945,397.2225,2.6096291471613995
GERUSOPPA,14.2433775,74.6532531,49.24625,1.9476648105579424
GETALSUD,23.4454661,85.5456769,588.5366666666667,1.4693649421887465
GHATAPRABHA(HIDKAL),16.1363007,74.6547609,661.3,2.2813717677873773
GIRNA,,,394.865,2.2329288901735005
GOBIND SAGAR(BHAKRA),,,506.435,4.040456127009145
GUMTI,22.93108075,80.0367816265992,92.11428571428571,0.9182021771348834
HARANGI,12.4948912,75.8392181,870.495,1.4456041742369965
HARIHARJHOR,,,146.34,0.6103004724450709
HATHMATI,23.5378487,72.899316,178.984,1.8102983179575736
HEMAVATHY,13.1463734,76.4483751,886.40375,5.230271605894722
HIRAKUD,21.54901785,83.8937312620797,190.82857142857145,0.7606012659168276
IDAMALAYAR,10.1925052,76.7211181,157.67625,5.855900412648524
IDUKKI,9.8154785,76.9991599480914,721.765,6.162884296913455
INDIRA SAGAR,22.28453935,76.4718831695605,259.44625,3.890923274567548
ISAPUR,20.5899347,77.2098188093994,436.08375,5.167005038842952
JAISAMAND,24.2408582,73.9493619,295.92,4.044650788387052
JAWAI DAM,25.09880775,73.1498723820145,312.73,0.9616652224137144
JAYAKWADI(PAITHAN),19.47248495,75.3639212430826,462.20625,1.651258719021012
JHAKAM,24.0984575,74.7282574,358.25625,4.562928062111014
JIRGO,25.0699961,82.9374163,93.5725,3.1134479814722003
KABINI,12.0140065,76.4152088,695.0575,1.4538004382602625
KADANA,,,125.29625,3.700177360613946
KADDAM (K.N.R.),19.0991812,78.7800368,212.58,
KAKKI,,,971.8025,4.906112077224215
KALLADA(PARAPPAR),80.95,77.0722222222222,107.28666666666668,3.704427981033866
KANDALERU,14.34397655,79.5958785963203,76.98333333333333,8.27390073262505
KANGSABATI,22.792957,86.9767406,130.26375000000002,1.9680297435324967
KANHER,22.6329916,78.8144437915916,690.138,1.3075626180034312
KARJAN,21.7118499,73.5043874,111.2525,3.4755544264805507
KHADAKVASLA,18.4372365,73.7651846,581.9725000000001,0.668083613244398
KHANDONG,25.523157,92.6523398,720.9,
KOL DAM,31.3826712,76.8815127,639.928,0.9220466365645656
KOLAR DAM,,,460.2720000000001,2.3159166651673777
KONAR,23.8836171,85.7962407,422.5375,2.905711330007401
KOYANA,,,658.83,0.4475488800119838
KRISHNARAJA SAGARA,12.4726381,76.4773086532637,748.825,4.472078455739104
LINGANAMAKKI,14.1731954,74.8292508,550.6575,3.850253238424732
LOWER BHAWANI,27.709805,85.6071765,275.04,5.700333323587302
LOWER MANAIR,18.3996537,79.1310126,275.67571428571426,4.3248809507424895
MACHCHHU-I,,,134.48600000000002,1.1604869667514666
MACHCHHU-II,,,55.542,1.6048738268163016
MACHKUND(JALAPUT),18.459192,82.548478,834.21875,2.916178700677551
MAHANADI,20.860055,84.149394,346.445,2.1372011069219896
MAHI BAJAJ SAGAR,23.6284854,74.5472827,280.325,1.402294038862242
MAITHON,23.838125,86.8075539772727,146.995,1.0429491153181176
MALAMPUZHA,10.8190998,76.6652482,205.245,264.789574244477
MALAPRABHA(RENUKA),31.258165,77.6557982,631.235,3.010239667724661
MANDIRA DAM,22.3073212,84.6193753164174,207.3133333333333,0.2500666577801611
MANI DAM,13.6759636,75.0477553,585.985,4.347853876722764
MANIKDOH,19.8500056,77.5023636,705.63375,2.492198899996263
MATATILA,25.1002237,78.3719184832803,307.6925,1.810980397464311
MAUDAHA,25.70656655,80.0434571115807,146.73333333333332,1.2662279942148218
MAYURAKSHI,24.157345,87.283314,116.135,2.62857375776294
MEJA,25.1648519,82.1401075344574,169.81666666666666,7.440822087197975
METTUR(STANLEY),11.908625,77.8007315102992,231.9775,8.23568498322132
MINIMATA BANGO,,,356.59625,1.6939804139532253
MULA,,,551.03125,1.315885769032716
MULSHI,18.5134117,73.5668845512146,606.405,0.3933192087859387
MUSI PROJECT,,,196.35,
NAGARJUNA SAGAR,16.495012,79.2208086604122,170.65125,11.953914406706163
NANAK SAGAR,28.962642,79.840101245,213.51,0.1272792206135833
NARAYANPUR,24.04358345,86.5806128001105,491.37375,0.8445106359814173
NIRA DEOGHAR,18.0938071,73.7113388394077,667.108,0.0178885438199852
NIZAM SAGAR,18.1735195,77.9340163606773,425.556,3.612302589761824
OMKARESHWAR,22.2429799,76.1495705,194.686,1.4255630466591127
PANAM,,,124.6,2.655452611407061
PANCHET HILL,23.6894152,86.7619917,125.80333333333334,0.4382160806421127
PANSHET(TANAJISAGAR),,,636.25,
PARAMBIKULAM,10.3865889,76.7681666,551.6075,5.468010215268973
PENCH(TOTLADOH),,,519.085,92.16553291303023
PERIYAR,10.1643734,76.4425439,864.2275,2.269095162645888
PONG DAM(BEAS),,,420.0471428571428,3.9585086176728863
PRIYADARSHINI JURALA,16.3389148,77.7040906894285,198.352,109.20503431618891
RAJGHAT DAM,24.76354165,78.2306857680294,370.8,
RAMGANGA,21.8098071,88.376534,354.15000000000003,4.772825857567684
RANA PRATAP SAGAR,24.8132257,75.600809123949,351.3225,1.669428901493817
