NAME OF RESERVOIR,Latitude,Longitude,MEAN,STD
ALIYAR,10.4625785,76.9905585,316.42600000000004,6.434852756668181
ALMATTI,16.3450459,75.9012249,519.4533333333334,0.2540341184434586
ATAL SAGAR(MADIKHEDA),25.5579443,77.8534397,342.32500000000005,5.267945519839791
BALIMELA,18.2296614,82.0630683,456.07625,4.036529405672319
BANSAGAR,24.18925565,81.2871821733634,340.5622222222222,1.5705236211036064
BARGI,22.59238445,79.189308180866,422.3644444444444,0.7380228843184807
BARNA DAM,23.0524678,78.0640063,347.23555555555555,1.5304746903421116
BARVI DAM,19.1881163,73.3362814,72.24,
BHADAR,23.5779856,77.9285465333822,106.75,2.072034024817162
BHADRA,29.1012943,75.1675355,654.5222222222222,3.901832190707895
BHAMA ASKHED,18.8382955,73.725155,671.7,
BHANDARDARA,19.5551306,73.7558419,655.3011111111111,177.3416090095923
BHATGHAR,22.3578313,91.7843113,623.286,0.0134164078649976
BHATSA,19.3256654,73.1931999,140.8711111111111,2.23334079600744
BHIMA(UJJANI),18.0713009,75.1195389,496.24555555555554,1.8768997782987
BISALPUR,28.3176982,79.842240707502,313.7733333333333,1.4494642688478476
BRAHMANI(GUJ),21.2778977,85.0278819,62.734,1.7549729342642286
CHANDAN DAM,18.2454718,75.5261242,149.70499999999998,2.001112190757949
CHASKAMAN,18.9607567,73.7854046,649.53,
DAMANGANGA,20.3161771,72.8311695,79.71444444444445,0.5960727957034867
DANTIWADA,24.3239388,72.3255763,178.77444444444444,5.34087331602031
DARNA DAM,19.7394692,73.6697073,571.5,
DHOM,73.8181253712423,17.981520187933,745.75,3.4731469879635464
DIMBHE DAM,19.096012,73.7440799,719.02,0.1838477631084959
DONKARAYI,17.9273073,81.80064565,312.115,1.1667261889577871
DOYANG HEP,26.2323405,94.2608939305724,319.38750000000005,0.2322893310794458
DUDHAWA,20.30560355,81.784390153548,423.14,2.09268965687702
DUDHGANGA,33.8893255,74.6836692,644.996,1.74264294806606
GANDHI SAGAR,21.1457864,79.0987312544945,398.5866666666666,2.4560690136883427
GERUSOPPA,14.2433775,74.6532531,48.77111111111111,1.6648982284545537
GETALSUD,23.4454661,85.5456769,589.0066666666667,0.484183160935335
GHATAPRABHA(HIDKAL),16.1363007,74.6547609,660.3611111111111,4.584352310971679
GIRNA,74.7157151595633,20.4787568156919,394.8488888888889,4.469746761407305
GOBIND SAGAR(BHAKRA),76.4333723933508,31.4114628637911,507.0222222222222,3.427877542218268
GUMTI,22.93108075,80.0367816265992,92.40555555555557,0.949488166212604
HARANGI,12.4948912,75.8392181,869.4133333333334,2.581506343203496
HARIHARJHOR,84.0151588306839,21.0375606778149,146.545,0.6361603571427683
HATHMATI,23.5378487,72.899316,179.798,1.2801445230910509
HEMAVATHY,13.1463734,76.4483751,885.0433333333334,5.47267302147683
HIRAKUD,21.54901785,83.8937312620797,191.97625,0.137834009902178
IDAMALAYAR,10.1925052,76.7211181,158.482,4.480326872995863
IDUKKI,9.8154785,76.9991599480914,723.1922222222223,5.100185726465664
INDIRA SAGAR,22.28453935,76.4718831695605,260.6144444444444,2.6305803119801974
ISAPUR,20.5899347,77.2098188093994,436.82666666666665,4.233240484546098
JAISAMAND,24.2408582,73.9493619,296.265,3.9951533137039776
JAWAI DAM,25.09880775,73.1498723820145,313.295,0.1626345596729188
JAYAKWADI(PAITHAN),19.47248495,75.3639212430826,462.1222222222223,2.676596615936809
JHAKAM,24.0984575,74.7282574,359.0833333333333,1.0497023387608475
JIRGO,25.0699961,82.9374163,93.6975,2.75838569940222
KABINI,12.0140065,76.4152088,694.49,1.7869597085553124
KADANA,73.8243772355057,23.305111026678,127.1522222222222,1.1539473317463145
KADDAM (K.N.R.),19.0991812,78.7800368,211.89,
KAKKI,77.1421299966909,9.32523000371765,973.0888888888888,4.037726601828165
KALLADA(PARAPPAR),80.95,77.0722222222222,110.51333333333334,4.242357834978092
KANDALERU,14.34397655,79.5958785963203,77.00666666666666,9.064790859878308
KANGSABATI,22.792957,86.9767406,129.94444444444446,2.414337958484228
KANHER,22.6329916,78.8144437915916,690.75,0.035590260840072
KARJAN,21.7118499,73.5043874,113.33111111111111,2.637396654110093
KHADAKVASLA,18.4372365,73.7651846,581.49,0.9387491677759308
KHANDONG,25.523157,92.6523398,721.65,
KOL DAM,31.3826712,76.8815127,640.9739999999999,0.3282986445296287
KOLAR DAM,7.3458828410971,22.9591081723033,461.304,1.3564770547266796
KONAR,23.8836171,85.7962407,425.708,0.8615799440562562
KOYANA,,,657.8322222222222,2.280755235540292
KRISHNARAJA SAGARA,12.4726381,76.4773086532637,748.8766666666667,4.4841303504693215
LINGANAMAKKI,14.1731954,74.8292508,550.4988888888888,3.617369363378732
LOWER BHAWANI,27.709805,85.6071765,274.4344444444444,5.83497667328481
LOWER MANAIR,18.3996537,79.1310126,277.0466666666667,4.498877637811455
MACHCHHU-I,70.9687616491141,22.4683032331794,135.25,0.120208152801715
MACHCHHU-II,70.8654774481862,22.7633457042978,56.98199999999999,0.4828250200642049
MACHKUND(JALAPUT),18.459192,82.548478,836.2625,1.976380168750106
MAHANADI,20.860055,84.149394,345.471,2.064689645766003
MAHI BAJAJ SAGAR,23.6284854,74.5472827,281.21666666666664,0.2904737509655505
MAITHON,23.838125,86.8075539772727,147.89999999999998,2.7298397388857856
MALAMPUZHA,10.8190998,76.6652482,278.93888888888887,329.5138081493871
MALAPRABHA(RENUKA),31.258165,77.6557982,630.8255555555556,3.106211966009105
MANDIRA DAM,22.3073212,84.6193753164174,208.4333333333333,1.0385727385856691
MANI DAM,13.6759636,75.0477553,587.634,3.759412188095373
MANIKDOH,19.8500056,77.5023636,705.4444444444445,5.180434612827191
MATATILA,25.1002237,78.3719184832803,308.21888888888884,0.4879663012044034
MAUDAHA,25.70656655,80.0434571115807,146.96666666666667,1.0214368964029614
MAYURAKSHI,24.157345,87.283314,117.26777777777778,2.108659395076509
MEJA,25.1648519,82.1401075344574,172.45000000000002,3.198827910344673
METTUR(STANLEY),11.908625,77.8007315102992,231.01666666666668,8.338854837446208
MINIMATA BANGO,82.5980006249313,22.605059906809,356.1777777777777,1.7793873789718802
MULA,74.601434290761,19.3454409908784,550.9944444444444,2.340203576139844
MULSHI,18.5134117,73.5668845512146,606.106,0.3705806255054285
MUSI PROJECT,,,196.41,
NAGARJUNA SAGAR,16.495012,79.2208086604122,170.8766666666667,10.206810226510546
NANAK SAGAR,28.962642,79.840101245,214.14,0.3252691193458275
NARAYANPUR,24.04358345,86.5806128001105,491.6233333333333,0.6806247130394264
NIRA DEOGHAR,18.0938071,73.7113388394077,667.1,0.0
NIZAM SAGAR,18.1735195,77.9340163606773,426.778,2.2322791044132524
OMKARESHWAR,22.2429799,76.1495705,194.122,0.9364400674896368
PANAM,75.9599443500744,11.6716293709237,125.83666666666666,1.6671157728244312
PANCHET HILL,23.6894152,86.7619917,127.32,1.145221958108268
