NAME OF RESERVOIR,Latitude,Longitude,MEAN,STD
ALIYAR,10.4625785,76.9905585,316.3025,6.815621150465049
ALMATTI,16.3450459,75.9012249,518.3833333333333,2.0043037028687283
ATAL SAGAR(MADIKHEDA),25.5579443,77.8534397,340.775,7.247844507162112
BALIMELA,18.2296614,82.0630683,455.98625,3.978912046204172
BANSAGAR,24.18925565,81.2871821733634,339.6625,1.788708632345844
BARGI,22.59238445,79.189308180866,421.4325,0.8195076919363451
BARNA DAM,23.0524678,78.0640063,346.66625,1.4947903579718889
BARVI DAM,19.1881163,73.3362814,71.41499999999999,0.1202081528017193
BHADAR,23.5779856,77.9285465333822,106.01625,2.376798191445192
BHADRA,29.1012943,75.1675355,652.4385714285714,5.129172865649444
BHAMA ASKHED,18.8382955,73.725155,669.61,
BHANDARDARA,19.5551306,73.7558419,641.9775,185.42021378094523
BHATGHAR,22.3578313,91.7843113,622.7225000000001,0.6856323115684068
BHATSA,19.3256654,73.1931999,137.48624999999998,2.4593201005852894
BHIMA(UJJANI),18.0713009,75.1195389,495.6375,2.333077366912625
BISALPUR,28.3176982,79.842240707502,314.025,1.6540959262791544
BRAHMANI(GUJ),21.2778977,85.0278819,61.9125,1.7845891217121486
CHANDAN DAM,18.2454718,75.5261242,148.71,3.4891832855268667
CHASKAMAN,18.9607567,73.7854046,649.175,0.3606244584051328
DAMANGANGA,20.3161771,72.8311695,79.175,0.9528153771099348
DANTIWADA,24.3239388,72.3255763,177.08625,5.733502887166173
DARNA DAM,19.7394692,73.6697073,571.2,
DHOM,,,744.695,3.1197390000721903
DIMBHE DAM,19.096012,73.7440799,718.645,0.7141778489984065
DONKARAYI,17.9273073,81.80064565,310.025,1.873832970144355
DOYANG HEP,26.2323405,94.2608939305724,318.435,2.150263549738337
DUDHAWA,20.30560355,81.784390153548,420.57,4.077311205520965
DUDHGANGA,33.8893255,74.6836692,642.4922222222223,2.9438952842185664
GANDHI SAGAR,21.1457864,79.0987312544945,397.98,2.7488491098224137
GERUSOPPA,14.2433775,74.6532531,50.685,1.2114100402895325
GETALSUD,23.4454661,85.5456769,587.5600000000001,0.6005830500438654
GHATAPRABHA(HIDKAL),16.1363007,74.6547609,658.3785714285714,4.901184987909985
GIRNA,,,394.18125,4.893781586287391
GOBIND SAGAR(BHAKRA),,,504.08375,4.5606545191295735
GUMTI,22.93108075,80.0367816265992,91.94375,0.9733731849310728
HARANGI,12.4948912,75.8392181,863.6025,5.968533560024859
HARIHARJHOR,,,144.70333333333335,0.8729452063751372
HATHMATI,23.5378487,72.899316,179.405,1.438181722407379
HEMAVATHY,13.1463734,76.4483751,882.2525,6.146908049696916
HIRAKUD,21.54901785,83.8937312620797,191.44875,0.4984959521257059
IDAMALAYAR,10.1925052,76.7211181,158.7875,4.28340902286284
IDUKKI,9.8154785,76.9991599480914,723.7875,5.332873120025049
INDIRA SAGAR,22.28453935,76.4718831695605,259.78375,2.852757750969112
ISAPUR,20.5899347,77.2098188093994,436.64875,4.187165551676093
JAISAMAND,24.2408582,73.9493619,296.115,4.179001076812473
JAWAI DAM,25.09880775,73.1498723820145,307.87000000000006,7.543361319730087
JAYAKWADI(PAITHAN),19.47248495,75.3639212430826,461.8211111111111,2.616655520146112
JHAKAM,24.0984575,74.7282574,358.11875,1.2256011644436793
JIRGO,25.0699961,82.9374163,92.875,3.8537989914714927
KABINI,12.0140065,76.4152088,693.5055555555556,2.0490980400600307
KADANA,,,126.58,1.5705231157620223
KADDAM (K.N.R.),19.0991812,78.7800368,208.09,
KAKKI,,,974.5725,3.862851463436218
KALLADA(PARAPPAR),80.95,77.0722222222222,111.895,4.573919856877997
KANDALERU,14.34397655,79.5958785963203,82.185,0.8838834764831844
KANGSABATI,22.792957,86.9767406,128.8722222222222,3.4557046234370903
KANHER,22.6329916,78.8144437915916,688.515,2.311831885468038
KARJAN,21.7118499,73.5043874,112.35875,2.911516234836117
KHADAKVASLA,18.4372365,73.7651846,581.11375,0.8149485084522536
KOL DAM,31.3826712,76.8815127,641.265,0.1300000000000523
KOLAR DAM,,,460.095,1.854840514258106
KONAR,23.8836171,85.7962407,425.51,0.3443835071544229
KOYANA,,,655.8225,3.053956450246151
KRISHNARAJA SAGARA,12.4726381,76.4773086532637,748.3433333333334,4.576049060051676
LINGANAMAKKI,14.1731954,74.8292508,548.6955555555555,3.7667064894650046
LOWER BHAWANI,27.709805,85.6071765,274.14375,6.679178601124114
LOWER MANAIR,18.3996537,79.1310126,277.1744444444444,3.811200962659634
MACHCHHU-I,,,134.87,0.4302712322864983
MACHCHHU-II,,,56.52,0.7894723976597692
MACHKUND(JALAPUT),18.459192,82.548478,835.785,2.4127340745067265
MAHANADI,20.860055,84.149394,346.50666666666666,2.705828277379532
MAHI BAJAJ SAGAR,23.6284854,74.5472827,280.2857142857143,0.6908414469050862
MAITHON,23.838125,86.8075539772727,146.06888888888886,3.727359804353624
MALAMPUZHA,10.8190998,76.6652482,206.3825,266.348591229614
MALAPRABHA(RENUKA),31.258165,77.6557982,629.7585714285715,3.476360302440048
MANDIRA DAM,22.3073212,84.6193753164174,209.91,0.3702701716314726
MANI DAM,13.6759636,75.0477553,586.41,3.889352988180241
MANIKDOH,19.8500056,77.5023636,704.8125,5.916793895345658
MATATILA,25.1002237,78.3719184832803,306.2257142857143,1.4988201709217337
MAUDAHA,25.70656655,80.0434571115807,146.79999999999998,0.953939201416924
MAYURAKSHI,24.157345,87.283314,114.98555555555556,3.301447073296464
MEJA,25.1648519,82.1401075344574,168.0666666666667,4.987567877566515
METTUR(STANLEY),11.908625,77.8007315102992,232.11,8.920646997675831
MINIMATA BANGO,,,354.7957142857143,2.628293851803599
MULA,,,549.5244444444445,3.592478639849903
MULSHI,18.5134117,73.5668845512146,604.4225,0.6905251624669352
MUSI PROJECT,,,196.47,
NAGARJUNA SAGAR,16.495012,79.2208086604122,169.56,10.67800543172741
NANAK SAGAR,28.962642,79.840101245,214.29666666666665,0.2844878439113676
NARAYANPUR,24.04358345,86.5806128001105,490.74285714285713,1.1344560265565629
NIRA DEOGHAR,18.0938071,73.7113388394077,666.7025,0.6961980082323362
NIZAM SAGAR,18.1735195,77.9340163606773,427.05,2.2357399968094103
OMKARESHWAR,22.2429799,76.1495705,194.73,1.2558396925297854
PANAM,,,125.48125,1.9088024480585464
PANCHET HILL,23.6894152,86.7619917,127.6175,1.1166131827987782
PANSHET(TANAJISAGAR),,,635.53,
PARAMBIKULAM,10.3865889,76.7681666,550.2875,5.093375950332822
PENCH(TOTLADOH),,,483.34,6.2660263097345785
PERIYAR,10.1643734,76.4425439,865.09875,2.905302725805266
PONG DAM(BEAS),,,416.0142857142857,3.540601912777268
PRIYADARSHINI JURALA,16.3389148,77.7040906894285,251.5233333333333,115.20248449288466
RAJGHAT DAM,24.76354165,78.2306857680294,370.875,0.1767766952966369
RAMGANGA,21.8098071,88.376534,357.6685714285714,4.826090303656526
RANA PRATAP SAGAR,24.8132257,75.600809123949,349.4866666666667,2.0981122467589755
RANGAWAN,26.184431,78.6049569,226.79,3.9878941811437145
RENGALI,21.65591265,84.0289177970114,121.82,2.0056135505838872
RIHAND,24.150983,82.8978537,261.8775,1.9213146540845567
SABARMATI(DHAROI),,,186.95428571428573,2.7643133996398728
SALANADI,,,71.36,6.33410271016007
SANJAY SAROVAR,22.34751275,79.6170499015841,518.8375,0.6019066926581277
SAPUA,20.5138363,85.598098,168.1225,0.6169481339626649
SARDAR SAROVAR,21.8378767,73.7559923648656,129.18375,7.376226169254838
SATHANUR,12.2047442,78.8891979,221.6,0.0
SHARDA SAGAR,23.8728109,78.9006882,189.545,0.3291909273759944
SHETRUNJI,21.4016951,72.0033843,54.31625,1.4777293150544937
SHOLAYAR,10.3108449,76.8075228,989.52625,14.240481470090783
SINGUR,22.8130387,88.2283646,520.6225,5.487412110154205
SIRSI,14.6192362,74.8388611,212.75,2.575364051935183
SOMASILA,14.4986502,79.3138784,96.16,3.2246240090900526
SRIRAMSAGAR,18.8812115,78.1441131,330.0155555555555,4.021542338180444
SRISAILAM,16.0909794,78.8656307623982,263.2542857142857,5.402875336777806
SUKHI(GUJ),,,147.245,0.719003940647522
SUPA,,,550.2055555555556,7.38623569741565
SURYA,,,118.175,0.1060660171779861
TANDULA,21.1879859,81.3977351,329.1433333333334,2.0357144527986546
TATTIHALLA,15.2735408,74.7806536,457.63,5.79510569360043
TAWA,53.4631552,-113.427559,361.91125,24.54926966472584
TEHRI,30.40260205,78.3883578903798,820.5375,3.526300165491145
TENUGHAT,23.7469287,85.7543455,259.93333333333334,0.660832807902254
THEIN DAM,32.4425,75.728611,514.1575,6.002932021699294
THOKARWADI,,,665.9175,0.7969682135024471
TILAIYA,23.7452169,85.8300721,368.3175,0.969480101222628
TILLARI,15.8084943,74.1968244,111.36666666666667,1.0070915218257632
TUNGABHADRA,15.3444252,76.4933824,492.8625,4.942011591591892
UKAI,22.8939198,77.8148905291473,101.92,3.594312968327286
UND-I,,,97.775,0.2176388445720726
UPPER INDRAVATI,,,636.8375,2.82030266866114
UPPER KOLAB,18.7889976,82.6012044563014,855.21125,1.5983244574955775
UPPER TAPI,,,213.9125,0.1692631087980989
UPPER VAITARNA,19.8418518,73.4785663976234,602.7385714285714,1.3629310152685383
UPPER WARDHA,20.9411536,77.773286825,341.43375000000003,1.577692143607233
URMODI,17.5957614,74.0240805,693.7025,4.21737971573186
VAIGAI,12.99616705,80.2469844265133,275.255,4.706897674082771
VANI VILAS SAGAR,12.2833622,76.6416921,639.83,7.70155271914138
VEER DAM,18.1321668,74.0973392,577.685,3.06177236253782
WATRAK,22.8808558,72.8443966219031,134.495,1.9571152239967928
YELDARI,19.7177676,76.7376029,456.40625,5.060030879352413
YELERU,17.7392653,81.9868603,83.8625,3.64737691133414
