NAME OF RESERVOIR,Latitude,Longitude,MEAN,STD
ALIYAR,10.4625785,76.9905585,310.82,3.067278924388832
ALMATTI,16.3450459,75.9012249,513.47,
ATAL SAGAR(MADIKHEDA),25.5579443,77.8534397,335.85,5.020458146424444
BALIMELA,18.2296614,82.0630683,452.42625,3.9600791388196055
BANSAGAR,24.18925565,81.2871821733634,337.46875,1.639149932129449
BARGI,22.59238445,79.189308180866,418.57125,1.1496140656759657
BARNA DAM,23.0524678,78.0640063,343.8125,2.3608336905181675
BARVI DAM,19.1881163,73.3362814,68.0,0.4712748667179262
BHADAR,23.5779856,77.9285465333822,103.8375,2.1215745500520526
BHADRA,29.1012943,75.1675355,649.8922222222222,4.015889620550398
BHAMA ASKHED,18.8382955,73.725155,666.84,
BHANDARDARA,19.5551306,73.7558419,689.82125,142.4103144777191
BHATGHAR,22.3578313,91.7843113,617.335,3.626398580777768
BHATSA,19.3256654,73.1931999,127.465,2.2140202605860964
BHIMA(UJJANI),18.0713009,75.1195389,493.82875,2.88568604123375
BISALPUR,28.3176982,79.842240707502,312.415,1.3186988536685489
BRAHMANI(GUJ),21.2778977,85.0278819,61.165,1.4999222202056584
CHANDAN DAM,18.2454718,75.5261242,140.46333333333334,7.69114642516532
CHASKAMAN,18.9607567,73.7854046,644.9266666666666,1.7514660525779864
DAMANGANGA,20.3161771,72.8311695,75.775,1.4945137766415617
DANTIWADA,24.3239388,72.3255763,172.68875,5.456295021087369
DARNA DAM,19.7394692,73.6697073,567.08,
DHOM,73.8181253712423,17.981520187933,740.1775,3.5988758165373245
DIMBHE DAM,19.096012,73.7440799,711.1633333333333,1.1292622960735468
DONKARAYI,17.9273073,81.80064565,313.5,2.0081832585698174
DOYANG HEP,26.2323405,94.2608939305724,313.775,5.052144759076754
DUDHAWA,20.30560355,81.784390153548,420.225,3.749679986345478
DUDHGANGA,33.8893255,74.6836692,637.2677777777777,3.5974740366601967
GANDHI SAGAR,21.1457864,79.0987312544945,394.5,4.105369306512789
GERUSOPPA,14.2433775,74.6532531,50.6025,2.8706681651291075
GETALSUD,23.4454661,85.5456769,586.24,0.6758204889860778
GHATAPRABHA(HIDKAL),16.1363007,74.6547609,649.3777777777777,4.131503291108957
GIRNA,74.7157151595633,20.4787568156919,390.62,4.094128199542098
GOBIND SAGAR(BHAKRA),76.4333723933508,31.4114628637911,488.1975,5.853677110525129
GUMTI,22.93108075,80.0367816265992,90.83333333333331,0.7521081482517427
HARANGI,12.4948912,75.8392181,860.49875,5.462214196511469
HARIHARJHOR,84.0151588306839,21.0375606778149,144.1525,0.9096656895072222
HATHMATI,23.5378487,72.899316,177.39249999999998,1.6626359593529043
HEMAVATHY,13.1463734,76.4483751,878.87625,4.935877219762581
HIRAKUD,21.54901785,83.8937312620797,189.6675,0.5364899146968459
IDAMALAYAR,10.1925052,76.7211181,152.38,3.007894375045198
IDUKKI,9.8154785,76.9991599480914,719.98625,4.289009001422805
INDIRA SAGAR,22.28453935,76.4718831695605,255.61,1.698778973262858
ISAPUR,20.5899347,77.2098188093994,434.61875,4.487791176387022
JAISAMAND,24.2408582,73.9493619,292.65,1.8243354954613007
JAWAI DAM,25.09880775,73.1498723820145,304.02666666666664,6.613594584893565
JAYAKWADI(PAITHAN),19.47248495,75.3639212430826,460.1350000000001,2.666971857535991
JHAKAM,24.0984575,74.7282574,349.7375,2.684978052583879
JIRGO,25.0699961,82.9374163,91.14,3.114621432319932
KABINI,12.0140065,76.4152088,691.79,2.217501811885223
KADANA,73.8243772355057,23.305111026678,123.315,1.6614107602533783
KADDAM (K.N.R.),19.0991812,78.7800368,206.81,
KAKKI,77.1421299966909,9.32523000371765,971.60375,3.89053407093972
KALLADA(PARAPPAR),80.95,77.0722222222222,108.78857142857144,4.502175135685072
KANDALERU,14.34397655,79.5958785963203,77.3575,7.5660177768757615
KANGSABATI,22.792957,86.9767406,127.3877777777778,2.482109877592937
KANHER,22.6329916,78.8144437915916,683.4625000000001,2.948201429120248
KARJAN,21.7118499,73.5043874,108.865,3.514854193277436
KHADAKVASLA,18.4372365,73.7651846,580.88875,0.5778145401918902
KHANDONG,25.523157,92.6523398,709.75,
KOL DAM,31.3826712,76.8815127,640.5525,1.1690843995766125
KOLAR DAM,7.3458828410971,22.9591081723033,452.7975,1.0903019459458625
KONAR,23.8836171,85.7962407,423.7325,0.6335284787074115
KOYANA,,,649.825,3.7877773354379305
KRISHNARAJA SAGARA,12.4726381,76.4773086532637,745.1675,4.10427912584626
LINGANAMAKKI,14.1731954,74.8292508,544.875,2.8872527723475603
LOWER BHAWANI,27.709805,85.6071765,271.2975,6.540091196393444
LOWER MANAIR,18.3996537,79.1310126,275.30333333333334,3.248965219881529
MACHCHHU-I,70.9687616491141,22.4683032331794,131.24,0.8949115412523551
MACHCHHU-II,70.8654774481862,22.7633457042978,55.2675,1.187528947015606
