NAME OF RESERVOIR,Latitude,Longitude,MEAN,STD
ALIYAR,10.4625785,76.9905585,304.4066666666667,6.224149205580909
ALMATTI,16.3450459,75.9012249,510.7,0.9899494936611504
ATAL SAGAR(MADIKHEDA),25.5579443,77.8534397,332.85,3.818376618407401
BALIMELA,18.2296614,82.0630683,449.80875,3.627169055495332
BANSAGAR,24.18925565,81.2871821733634,336.28125,1.7042504636517477
BARGI,22.59238445,79.189308180866,416.5942857142857,1.2809092752527689
BARNA DAM,23.0524678,78.0640063,342.1028571428572,2.7304011566417232
BARVI DAM,19.1881163,73.3362814,64.44,0.2121320343559572
BHADAR,23.5779856,77.9285465333822,102.81375,1.9770825367553224
BHADRA,29.1012943,75.1675355,643.9375,4.612940648715498
BHAMA ASKHED,18.8382955,73.725155,662.4200000000001,2.743574311003841
BHANDARDARA,19.5551306,73.7558419,684.24125,140.7193644342729
BHATGHAR,22.3578313,91.7843113,610.415,4.349839077483238
BHATSA,19.3256654,73.1931999,120.25571428571428,2.0271150036678307
BHIMA(UJJANI),18.0713009,75.1195389,491.3475,2.600394200885708
BISALPUR,28.3176982,79.842240707502,312.1766666666667,1.5866421566734443
BRAHMANI(GUJ),21.2778977,85.0278819,61.8075,0.7196469041597191
CHANDAN DAM,18.2454718,75.5261242,134.79500000000002,2.948635277547905
CHASKAMAN,18.9607567,73.7854046,638.995,1.0818733752153984
DAMANGANGA,20.3161771,72.8311695,72.4875,1.731793042732635
DANTIWADA,24.3239388,72.3255763,170.1675,4.601135729360742
DARNA DAM,19.7394692,73.6697073,566.53,3.493107499061584
DHOM,73.8181253712423,17.981520187933,736.6855555555555,3.3027227824595933
DIMBHE DAM,19.096012,73.7440799,702.405,0.4737615433949981
DONKARAYI,17.9273073,81.80064565,307.515,5.692209588551735
DOYANG HEP,26.2323405,94.2608939305724,308.525,1.4390390312056875
DUDHAWA,20.30560355,81.784390153548,420.6475,3.003413335967369
DUDHGANGA,33.8893255,74.6836692,629.9300000000001,3.768567367050778
GANDHI SAGAR,21.1457864,79.0987312544945,392.18125,5.1740766947212045
GERUSOPPA,14.2433775,74.6532531,49.37625,2.769223395518265
GETALSUD,23.4454661,85.5456769,585.7333333333332,1.010659850460713
GHATAPRABHA(HIDKAL),16.1363007,74.6547609,644.06375,4.588018363084419
GIRNA,74.7157151595633,20.4787568156919,388.37125,3.679007775784895
GOBIND SAGAR(BHAKRA),76.4333723933508,31.4114628637911,477.9325,9.791290225793237
GUMTI,22.93108075,80.0367816265992,89.81428571428572,0.6256425268702348
HARANGI,12.4948912,75.8392181,857.9575,3.7887116166694215
HARIHARJHOR,84.0151588306839,21.0375606778149,143.45,1.481508240499069
HATHMATI,23.5378487,72.899316,177.515,1.150434700450223
