NAME OF RESERVOIR,Latitude,Longitude,MEAN,STD
ALIYAR,10.4625785,76.9905585,314.35,8.40433618239221
ALMATTI,16.3450459,75.9012249,518.79,1.1313708498984518
ATAL SAGAR(MADIKHEDA),25.5579443,77.8534397,342.325,4.065863991822648
BALIMELA,18.2296614,82.0630683,451.9333333333333,3.7520461084586745
BANSAGAR,24.18925565,81.2871821733634,338.9155555555556,1.4031403271867502
BARGI,22.59238445,79.189308180866,420.9611111111111,1.5181769037602617
BARNA DAM,23.0524678,78.0640063,346.2377777777777,1.417301818401587
BARVI DAM,19.1881163,73.3362814,72.425,0.0212132034355972
BHADAR,23.5779856,77.9285465333822,105.45666666666666,2.451576023703937
BHADRA,29.1012943,75.1675355,654.1044444444445,3.876206622172953
BHAMA ASKHED,18.8382955,73.725155,669.4,
BHANDARDARA,19.5551306,73.7558419,654.9677777777778,177.39732070819008
BHATGHAR,22.3578313,91.7843113,622.322,1.036252864893473
BHATSA,19.3256654,73.1931999,138.04777777777778,3.633864257845147
BHIMA(UJJANI),18.0713009,75.1195389,494.7166666666666,2.165230934565648
BISALPUR,28.3176982,79.842240707502,313.22,1.944685064477048
BRAHMANI(GUJ),21.2778977,85.0278819,61.674,1.343681509882458
CHANDAN DAM,18.2454718,75.5261242,133.595,0.3889087296526091
CHASKAMAN,18.9607567,73.7854046,649.53,0.0
DAMANGANGA,20.3161771,72.8311695,75.675,0.468004036069967
DANTIWADA,24.3239388,72.3255763,175.8022222222222,7.345996831230222
DARNA DAM,19.7394692,73.6697073,571.04,
DHOM,,,745.2866666666666,2.601715780019008
DIMBHE DAM,19.096012,73.7440799,717.695,1.053589103967962
DONKARAYI,17.9273073,81.80064565,310.905,0.0919238815543082
DOYANG HEP,26.2323405,94.2608939305724,317.142,5.218267911865012
DUDHAWA,20.30560355,81.784390153548,422.7175,2.780436116870876
DUDHGANGA,33.8893255,74.6836692,644.04,1.8482905014574005
GANDHI SAGAR,21.1457864,79.0987312544945,396.5455555555556,2.802851722403058
GERUSOPPA,14.2433775,74.6532531,48.31222222222223,1.2814423297380366
GETALSUD,23.4454661,85.5456769,587.98,1.7896647730790307
GHATAPRABHA(HIDKAL),16.1363007,74.6547609,659.5744444444445,4.979254741201546
GIRNA,,,392.0944444444444,4.158671996897308
GOBIND SAGAR(BHAKRA),,,503.8977777777778,6.333474121242197
GUMTI,22.93108075,80.0367816265992,91.62222222222222,1.2477757989496554
HARANGI,12.4948912,75.8392181,870.8933333333333,0.4638695937437611
HARIHARJHOR,,,145.3825,2.310474338023836
HATHMATI,23.5378487,72.899316,177.954,2.02440855560335
HEMAVATHY,13.1463734,76.4483751,888.0588888888889,2.949205165991539
HIRAKUD,21.54901785,83.8937312620797,188.6655555555556,0.7342702348439416
IDAMALAYAR,10.1925052,76.7211181,154.12,7.386369202795104
IDUKKI,9.8154785,76.9991599480914,720.1644444444444,6.903560876661987
