NAME OF RESERVOIR,Latitude,Longitude,MEAN,STD
ALIYAR,10.4625785,76.9905585,315.52200000000005,4.181682675670155
ALMATTI,16.3450459,75.9012249,516.9425,1.9299287551617144
ATAL SAGAR(MADIKHEDA),25.5579443,77.8534397,337.6,6.646803743153551
BALIMELA,18.2296614,82.0630683,453.7914285714286,3.444088793722881
BANSAGAR,24.18925565,81.2871821733634,338.45714285714286,1.8988919074529933
BARGI,22.59238445,79.189308180866,420.88000000000005,0.8952094726934066
BARNA DAM,23.0524678,78.0640063,346.0414285714286,1.616296472097341
BARVI DAM,19.1881163,73.3362814,69.43333333333332,0.7300228306932138
BHADAR,23.5779856,77.9285465333822,106.25285714285714,1.302801011739889
BHADRA,29.1012943,75.1675355,653.8214285714286,3.84080906655285
BHAMA ASKHED,18.8382955,73.725155,668.3,
BHANDARDARA,19.5551306,73.7558419,685.6,152.71488292457505
BHATGHAR,22.3578313,91.7843113,621.7,2.3005325470421454
BHATSA,19.3256654,73.1931999,133.41142857142856,2.422040658696908
BHIMA(UJJANI),18.0713009,75.1195389,495.3371428571429,2.8813174896547604
BISALPUR,28.3176982,79.842240707502,313.05333333333334,1.7952808508234337
BRAHMANI(GUJ),21.2778977,85.0278819,61.832,1.8040288246034173
CHANDAN DAM,18.2454718,75.5261242,147.04666666666665,3.477388867143468
CHASKAMAN,18.9607567,73.7854046,647.8050000000001,0.7424621202458829
DAMANGANGA,20.3161771,72.8311695,78.21428571428571,0.6536527401930634
DANTIWADA,24.3239388,72.3255763,176.71714285714285,4.210735146763627
DARNA DAM,19.7394692,73.6697073,568.07,
DHOM,73.8181253712423,17.981520187933,742.405,3.789142383178522
DIMBHE DAM,19.096012,73.7440799,716.56,0.6026607669328201
DONKARAYI,17.9273073,81.80064565,313.565,1.6192745289171682
DOYANG HEP,26.2323405,94.2608939305724,317.58000000000004,3.849103791793592
DUDHAWA,20.30560355,81.784390153548,421.302,3.806057014812064
DUDHGANGA,33.8893255,74.6836692,640.49,3.190848521273634
GANDHI SAGAR,21.1457864,79.0987312544945,397.5128571428572,1.9447511776207125
GERUSOPPA,14.2433775,74.6532531,49.66571428571428,1.9076936960883528
GETALSUD,23.4454661,85.5456769,586.625,0.5456189146281212
GHATAPRABHA(HIDKAL),16.1363007,74.6547609,655.7057142857144,5.221231837867573
GIRNA,74.7157151595633,20.4787568156919,394.07666666666665,5.811886670149958
GOBIND SAGAR(BHAKRA),76.4333723933508,31.4114628637911,496.3471428571429,4.324799472367535
GUMTI,22.93108075,80.0367816265992,91.14444444444445,1.0829486496495493
HARANGI,12.4948912,75.8392181,861.0114285714286,6.164334050464362
HARIHARJHOR,84.0151588306839,21.0375606778149,144.655,1.506137443927343
HATHMATI,23.5378487,72.899316,178.90333333333334,1.258676553633496
HEMAVATHY,13.1463734,76.4483751,881.5728571428572,4.580348292017819
HIRAKUD,21.54901785,83.8937312620797,191.0428571428572,0.4326936670715346
IDAMALAYAR,10.1925052,76.7211181,158.56428571428572,3.6534087148983496
