NAME OF RESERVOIR,Latitude,Longitude,MEAN,STD
ALIYAR,10.4625785,76.9905585,304.35,6.257579404210553
ALMATTI,16.3450459,75.9012249,510.22,0.8768124086712651
ATAL SAGAR(MADIKHEDA),25.5579443,77.8534397,332.82500000000005,3.853731957466696
BALIMELA,18.2296614,82.0630683,449.29875,3.3701777719114023
BANSAGAR,24.18925565,81.2871821733634,336.1425,1.7102610494140758
BARGI,22.59238445,79.189308180866,416.615,1.4348419524712055
BARNA DAM,23.0524678,78.0640063,342.4425,2.728451942035995
BARVI DAM,19.1881163,73.3362814,63.91,0.2969848480983512
BHADAR,23.5779856,77.9285465333822,102.6875,1.967215218090213
BHADRA,29.1012943,75.1675355,643.13,4.445006829498177
BHAMA ASKHED,18.8382955,73.725155,660.7,2.8991378028649013
BHANDARDARA,19.5551306,73.7558419,683.24,140.32750957263204
BHATGHAR,22.3578313,91.7843113,608.9125,5.156015095659354
BHATSA,19.3256654,73.1931999,119.51875,2.1993209179198927
BHIMA(UJJANI),18.0713009,75.1195389,490.75,2.5180448764865413
BISALPUR,28.3176982,79.842240707502,312.4725,1.5532197741036544
BRAHMANI(GUJ),21.2778977,85.0278819,61.6625,0.770427370576444
CHANDAN DAM,18.2454718,75.5261242,134.42,3.181980515339464
CHASKAMAN,18.9607567,73.7854046,638.15,1.400071426749377
DAMANGANGA,20.3161771,72.8311695,71.83125,1.6324690983730346
DANTIWADA,24.3239388,72.3255763,169.91,4.451025564005288
DARNA DAM,19.7394692,73.6697073,566.4749999999999,3.457752160002168
DHOM,,,737.0642857142857,2.783276589099363
DIMBHE DAM,19.096012,73.7440799,702.21,2.177888886054636
DONKARAYI,17.9273073,81.80064565,304.785,4.292138161802359
DOYANG HEP,26.2323405,94.2608939305724,308.325,1.5223337347638426
DUDHAWA,20.30560355,81.784390153548,420.4275,3.053111800551462
DUDHGANGA,33.8893255,74.6836692,629.075,3.76262066726295
GANDHI SAGAR,21.1457864,79.0987312544945,392.085,5.125995373722923
GERUSOPPA,14.2433775,74.6532531,50.965,1.957863266785648
GETALSUD,23.4454661,85.5456769,585.54,1.0026464980240908
GHATAPRABHA(HIDKAL),16.1363007,74.6547609,643.09625,4.794836322247399
GIRNA,,,387.78,3.5126384060174214
GOBIND SAGAR(BHAKRA),,,477.55,9.84848066599977
GUMTI,22.93108075,80.0367816265992,89.18125,1.392053339495292
HARANGI,12.4948912,75.8392181,857.8175,3.735167810343804
HARIHARJHOR,,,143.15,1.5538554201297738
HATHMATI,23.5378487,72.899316,177.4775,1.1652574822759223
HEMAVATHY,13.1463734,76.4483751,876.84625,4.74690256152066
HIRAKUD,21.54901785,83.8937312620797,187.5275,1.0482332074223124
IDAMALAYAR,10.1925052,76.7211181,142.23875,2.2554723135394186
IDUKKI,9.8154785,76.9991599480914,713.3425,3.514450780095591
INDIRA SAGAR,22.28453935,76.4718831695605,253.44125,1.71599565017764
ISAPUR,20.5899347,77.2098188093994,432.4125,4.180928639155921
JAISAMAND,24.2408582,73.9493619,291.68,2.1496046148070787
JAWAI DAM,25.09880775,73.1498723820145,304.29,1.1313708498984318
JAYAKWADI(PAITHAN),19.47248495,75.3639212430826,458.9775,2.7580932854833824
JHAKAM,24.0984575,74.7282574,344.8875,3.0354747804679816
JIRGO,25.0699961,82.9374163,92.32666666666668,3.015664658633872
KABINI,12.0140065,76.4152088,688.8675000000001,1.978518565565093
KADANA,,,121.62625,1.7874398091764006
KADDAM (K.N.R.),19.0991812,78.7800368,205.76,
KAKKI,,,962.455,4.228427603731633
KALLADA(PARAPPAR),80.95,77.0722222222222,103.06875,5.627101353526266
KANDALERU,14.34397655,79.5958785963203,74.12,9.27956356732363
KANGSABATI,22.792957,86.9767406,125.22,1.9226989958314915
KANHER,22.6329916,78.8144437915916,678.675,1.997840500807456
KARJAN,21.7118499,73.5043874,104.7225,3.724700371458471
KHADAKVASLA,18.4372365,73.7651846,580.33,1.1481289126226015
KHANDONG,25.523157,92.6523398,709.3,
KOL DAM,31.3826712,76.8815127,640.1175000000001,1.8015063141715588
KOLAR DAM,,,452.2375,0.573141925413457
KONAR,23.8836171,85.7962407,421.57666666666665,0.6379916404886091
KOYANA,,,642.2175,4.051855835822114
KRISHNARAJA SAGARA,12.4726381,76.4773086532637,741.33375,3.217789558510205
LINGANAMAKKI,14.1731954,74.8292508,540.16875,3.5155387211635274
LOWER BHAWANI,27.709805,85.6071765,267.94375,6.543688207512863
LOWER MANAIR,18.3996537,79.1310126,271.2314285714286,2.3585477775630523
MACHCHHU-I,,,129.2425,0.9866905965566644
MACHCHHU-II,,,54.5625,1.435719912332022
MACHKUND(JALAPUT),18.459192,82.548478,830.595,2.975970429960644
MAHANADI,20.860055,84.149394,343.2444444444444,1.701632386203848
MAHI BAJAJ SAGAR,23.6284854,74.5472827,269.56875,1.227348332207033
MAITHON,23.838125,86.8075539772727,143.2975,3.602585381163287
MALAMPUZHA,10.8190998,76.6652482,197.5025,267.41200778413605
MALAPRABHA(RENUKA),31.258165,77.6557982,623.705,2.4104593515996937
MANDIRA DAM,22.3073212,84.6193753164174,208.7033333333333,0.663802179367718
MANI DAM,13.6759636,75.0477553,576.015,1.54784796841728
MANIKDOH,19.8500056,77.5023636,688.67125,3.269034097187028
MATATILA,25.1002237,78.3719184832803,303.315,1.1026461678292656
MAUDAHA,25.70656655,80.0434571115807,144.36666666666667,2.003330560175565
MAYURAKSHI,24.157345,87.283314,112.62,2.015227743244632
MEJA,25.1648519,82.1401075344574,166.86666666666667,2.725038226031585
METTUR(STANLEY),11.908625,77.8007315102992,224.5825,9.213350173990532
MINIMATA BANGO,,,352.6075,2.411601424068965
MULA,,,542.8362500000001,3.4204383073351754
MULSHI,18.5134117,73.5668845512146,596.91,0.9613532129244324
MUSI PROJECT,,,188.43,
NAGARJUNA SAGAR,16.495012,79.2208086604122,158.64,4.685561408655925
NANAK SAGAR,28.962642,79.840101245,211.055,0.8838834764831844
NARAYANPUR,24.04358345,86.5806128001105,487.3975,0.866911595426947
NIRA DEOGHAR,18.0938071,73.7113388394077,651.4625,3.9109621578328113
NIZAM SAGAR,18.1735195,77.9340163606773,423.405,2.4342076054984987
OMKARESHWAR,22.2429799,76.1495705,194.86,0.683764091871848
PANAM,,,122.13125,2.1315550158779124
PANCHET HILL,23.6894152,86.7619917,124.27666666666669,0.8931591870060618
PANSHET(TANAJISAGAR),,,620.69,0.6081118318204807
PARAMBIKULAM,10.3865889,76.7681666,541.015,4.349108282986604
PENCH(TOTLADOH),,,478.00375,8.289654374149562
PERIYAR,10.1643734,76.4425439,860.5175,1.5737285117107824
PONG DAM(BEAS),,,402.04125,7.395194264810465
PRIYADARSHINI JURALA,16.3389148,77.7040906894285,245.08,120.4040061625858
RAJGHAT DAM,24.76354165,78.2306857680294,363.875,1.4495689014323905
RAMGANGA,21.8098071,88.376534,340.33,8.215550296034145
RANA PRATAP SAGAR,24.8132257,75.600809123949,347.765,0.9116546965349726
RANGAWAN,26.184431,78.6049569,222.25,1.9573195957737688
RENGALI,21.65591265,84.0289177970114,117.65375,2.2454139771034267
RIHAND,24.150983,82.8978537,257.5975,1.5508776317206463
SABARMATI(DHAROI),,,182.8942857142857,1.82448035654773
SALANADI,,,69.26,6.515851002418204
SANJAY SAROVAR,22.34751275,79.6170499015841,509.6375000000001,2.5843680723405416
SAPUA,20.5138363,85.598098,167.98250000000002,0.4296025294773476
SARDAR SAROVAR,21.8378767,73.7559923648656,118.345,6.0158742388071005
SATHANUR,12.2047442,78.8891979,214.71,4.327493500861674
SHARDA SAGAR,23.8728109,78.9006882,187.84,1.6135055004554448
SHETRUNJI,21.4016951,72.0033843,50.79,1.2350592813996528
SHOLAYAR,10.3108449,76.8075228,958.0275,3.4619389695041303
SINGUR,22.8130387,88.2283646,521.0433333333334,0.3043572462309596
SIRSI,14.6192362,74.8388611,209.65,0.2121320343559723
SOMASILA,14.4986502,79.3138784,89.23125,6.83369893040574
SRIRAMSAGAR,18.8812115,78.1441131,323.0785714285715,2.650147345409489
SRISAILAM,16.0909794,78.8656307623982,246.30875,2.9868207536251146
SUKHI(GUJ),,,142.97,1.5519879724619892
SUPA,,,538.04375,4.798240562956408
