NAME OF RESERVOIR,Latitude,Longitude,MEAN,STD
ALIYAR,10.4625785,76.9905585,308.7,3.718772198813298
ALMATTI,16.3450459,75.9012249,508.5566666666667,0.2685764943797961
ATAL SAGAR(MADIKHEDA),25.5579443,77.8534397,332.425,3.9951533137039776
BALIMELA,18.2296614,82.0630683,446.5388888888889,3.004082407510012
BANSAGAR,24.18925565,81.2871821733634,334.9055555555556,1.9081673872534763
BARGI,22.59238445,79.189308180866,414.3025,1.3666094645404012
BARNA DAM,23.0524678,78.0640063,341.88222222222225,2.841367530687361
BARVI DAM,19.1881163,73.3362814,61.26666666666667,0.888950692295886
BHADAR,23.5779856,77.9285465333822,102.495,1.788846396024946
BHADRA,29.1012943,75.1675355,640.1112499999999,4.303090044209074
BHAMA ASKHED,18.8382955,73.725155,656.34,3.1678383797157457
BHANDARDARA,19.5551306,73.7558419,676.60875,138.0186073829488
BHATGHAR,22.3578313,91.7843113,601.8100000000001,3.759501296714765
BHATSA,19.3256654,73.1931999,112.6775,2.4051596323618214
BHIMA(UJJANI),18.0713009,75.1195389,489.00875,2.269999606670838
BISALPUR,28.3176982,79.842240707502,311.825,1.6592468170829653
BRAHMANI(GUJ),21.2778977,85.0278819,60.242,1.8988601844264363
CHANDAN DAM,18.2454718,75.5261242,138.66333333333333,6.613866745961366
CHASKAMAN,18.9607567,73.7854046,633.1899999999999,2.95614613982466
DAMANGANGA,20.3161771,72.8311695,68.76875,1.877676660891629
DANTIWADA,24.3239388,72.3255763,168.39499999999998,3.736744190181765
DARNA DAM,19.7394692,73.6697073,565.385,2.0293964620054346
DHOM,73.8181253712423,17.981520187933,732.8744444444444,3.1479045058225354
DIMBHE DAM,19.096012,73.7440799,691.5133333333333,2.8471447685942413
DONKARAYI,17.9273073,81.80064565,302.695,6.031620843521231
DOYANG HEP,26.2323405,94.2608939305724,306.53000000000003,0.6657702306351485
DUDHAWA,20.30560355,81.784390153548,418.804,3.11465567920437
DUDHGANGA,33.8893255,74.6836692,621.5074999999999,7.466123013796643
GANDHI SAGAR,21.1457864,79.0987312544945,391.7955555555556,4.743532731812627
GERUSOPPA,14.2433775,74.6532531,50.6375,1.2621268897041562
GETALSUD,23.4454661,85.5456769,584.835,0.4031955687586916
GHATAPRABHA(HIDKAL),16.1363007,74.6547609,637.95375,3.4066445053328493
GIRNA,74.7157151595633,20.4787568156919,386.75375,3.57119402801282
GOBIND SAGAR(BHAKRA),76.4333723933508,31.4114628637911,473.815,11.336445651084816
GUMTI,22.93108075,80.0367816265992,89.30000000000001,2.5088593025516595
HARANGI,12.4948912,75.8392181,858.6475,6.055523452659939
HARIHARJHOR,84.0151588306839,21.0375606778149,140.8525,1.0838011810290622
HATHMATI,23.5378487,72.899316,176.21599999999998,2.2682548357713115
HEMAVATHY,13.1463734,76.4483751,878.0875,4.973020783616878
HIRAKUD,21.54901785,83.8937312620797,184.925,0.954732572878012
IDAMALAYAR,10.1925052,76.7211181,135.385,4.2722058537882805
IDUKKI,9.8154785,76.9991599480914,710.045,3.3273026398484977
INDIRA SAGAR,22.28453935,76.4718831695605,250.785,1.9576370596060093
ISAPUR,20.5899347,77.2098188093994,431.3425,4.734411262237365
JAISAMAND,24.2408582,73.9493619,291.525,1.887975105768113
JAWAI DAM,25.09880775,73.1498723820145,299.4266666666667,6.131674594540521
JAYAKWADI(PAITHAN),19.47248495,75.3639212430826,457.93875,2.600084820045027
JHAKAM,24.0984575,74.7282574,345.075,3.704630307370171
JIRGO,25.0699961,82.9374163,91.104,3.1843413761718384
KABINI,12.0140065,76.4152088,688.0550000000001,2.1685742518332694
KADANA,73.8243772355057,23.305111026678,119.13888888888889,2.0887522857225327
KADDAM (K.N.R.),19.0991812,78.7800368,205.02,
KAKKI,77.1421299966909,9.32523000371765,951.74625,5.414662468045171
KALLADA(PARAPPAR),80.95,77.0722222222222,100.175,3.889755776395228
KANDALERU,14.34397655,79.5958785963203,74.2375,7.760182021061106
KANGSABATI,22.792957,86.9767406,125.13,2.180802604547236
KANHER,22.6329916,78.8144437915916,674.552,2.311551427072303
KARJAN,21.7118499,73.5043874,102.23375,4.6182771602158565
KHADAKVASLA,18.4372365,73.7651846,579.55625,0.4857376570007229
KHANDONG,25.523157,92.6523398,718.7,
KOL DAM,31.3826712,76.8815127,638.594,0.7813961863229025
KOLAR DAM,7.3458828410971,22.9591081723033,451.008,0.9993597950688268
KONAR,23.8836171,85.7962407,419.24,0.5107510809255799
KOYANA,,,630.78,4.372714096694285
KRISHNARAJA SAGARA,12.4726381,76.4773086532637,740.3462499999999,3.214738103085345
LINGANAMAKKI,14.1731954,74.8292508,536.6133333333333,3.000499958340223
LOWER BHAWANI,27.709805,85.6071765,268.3775,6.087391536141388
LOWER MANAIR,18.3996537,79.1310126,271.45625,2.6176430920090685
MACHCHHU-I,70.9687616491141,22.4683032331794,128.452,0.6537354204875311
MACHCHHU-II,70.8654774481862,22.7633457042978,53.504,2.744071792063759
MACHKUND(JALAPUT),18.459192,82.548478,827.27,2.965636525267421
MAHANADI,20.860055,84.149394,341.7444444444444,2.030376265074476
MAHI BAJAJ SAGAR,23.6284854,74.5472827,268.91875,1.1847053581858662
MAITHON,23.838125,86.8075539772727,139.97666666666666,3.7464983651404458
MALAMPUZHA,10.8190998,76.6652482,197.88375,267.27304492049217
MALAPRABHA(RENUKA),31.258165,77.6557982,623.425,2.399815469096365
MANDIRA DAM,22.3073212,84.6193753164174,207.585,0.8459511412211332
MANI DAM,13.6759636,75.0477553,572.1600000000001,1.4146377628213158
MANIKDOH,19.8500056,77.5023636,686.37375,2.445374277517188
MATATILA,25.1002237,78.3719184832803,302.13,0.5876344830881419
MAUDAHA,25.70656655,80.0434571115807,143.725,1.6997548842896766
MAYURAKSHI,24.157345,87.283314,111.45444444444443,1.5981404124099312
MEJA,25.1648519,82.1401075344574,164.6375,2.8482085012629725
METTUR(STANLEY),11.908625,77.8007315102992,226.89375,10.182855251422785
MINIMATA BANGO,82.5980006249313,22.605059906809,350.57375,2.739358305985425
MULA,74.601434290761,19.3454409908784,539.335,2.999185603745488
MULSHI,18.5134117,73.5668845512146,593.038,0.9549450245956564
MUSI PROJECT,,,192.83,
NAGARJUNA SAGAR,16.495012,79.2208086604122,158.55625,4.106826851197195
NANAK SAGAR,28.962642,79.840101245,207.26,0.0
NARAYANPUR,24.04358345,86.5806128001105,487.63,1.785497129653241
NIRA DEOGHAR,18.0938071,73.7113388394077,641.85,4.277557714397325
NIZAM SAGAR,18.1735195,77.9340163606773,423.714,2.3913866270429742
OMKARESHWAR,22.2429799,76.1495705,194.534,1.1349581490081413
PANAM,75.9599443500744,11.6716293709237,120.875,1.9131126469709
PANCHET HILL,23.6894152,86.7619917,123.38333333333333,1.118808890442574
PANSHET(TANAJISAGAR),73.6114934619132,18.3792612616443,612.85,0.2121320343559321
PARAMBIKULAM,10.3865889,76.7681666,539.9225,3.828519855729391
PENCH(TOTLADOH),79.1703496663008,22.119633649312,478.16,8.759259590366565
PERIYAR,10.1643734,76.4425439,861.62875,2.5448628225730103
PONG DAM(BEAS),75.9467632428616,31.9688132919361,401.16125,7.130300409419747
PRIYADARSHINI JURALA,16.3389148,77.7040906894285,272.884,95.62716157034046
RAJGHAT DAM,24.76354165,78.2306857680294,363.6666666666667,1.8339392937971872
RAMGANGA,21.8098071,88.376534,339.8225,9.442889615245656
