NAME OF RESERVOIR,Latitude,Longitude,MEAN,STD
ALIYAR,10.4625785,76.9905585,306.76,5.227322450356386
ALMATTI,16.3450459,75.9012249,507.47,
ATAL SAGAR(MADIKHEDA),25.5579443,77.8534397,336.075,0.5303300858899106
BALIMELA,18.2296614,82.0630683,445.3655555555556,4.119982133186742
BANSAGAR,24.18925565,81.2871821733634,334.961,1.3437629585938262
BARGI,22.59238445,79.189308180866,412.6055555555556,2.1989265057699625
BARNA DAM,23.0524678,78.0640063,341.883,2.745622981320556
BARVI DAM,19.1881163,73.3362814,60.19,0.4666904755831215
BHADAR,23.5779856,77.9285465333822,101.22,2.250372191438564
BHADRA,29.1012943,75.1675355,642.468888888889,4.395763427564236
BHAMA ASKHED,18.8382955,73.725155,657.22,
BHANDARDARA,19.5551306,73.7558419,636.6588888888889,170.0434441873932
BHATGHAR,22.3578313,91.7843113,600.615,4.440153901236614
BHATSA,19.3256654,73.1931999,109.47222222222224,3.704857547118976
BHIMA(UJJANI),18.0713009,75.1195389,488.26875,1.931760392565712
BISALPUR,28.3176982,79.842240707502,311.2075,2.087428641494905
BRAHMANI(GUJ),21.2778977,85.0278819,59.8475,2.20065709883813
CHANDAN DAM,18.2454718,75.5261242,139.965,8.492352442050429
CHASKAMAN,18.9607567,73.7854046,631.6700000000001,0.4242640687119044
DAMANGANGA,20.3161771,72.8311695,67.9625,2.5778936584517447
DANTIWADA,24.3239388,72.3255763,167.22555555555556,5.351999885816325
DARNA DAM,19.7394692,73.6697073,561.89,
DHOM,,,731.7433333333333,3.395820961122633
DIMBHE DAM,19.096012,73.7440799,687.6400000000001,0.0989949493660668
DONKARAYI,17.9273073,81.80064565,305.255,9.652007563196356
DOYANG HEP,26.2323405,94.2608939305724,310.2125,3.657953662910451
DUDHAWA,20.30560355,81.784390153548,419.18,3.3676797155707296
DUDHGANGA,33.8893255,74.6836692,620.0477777777778,10.841481422962662
GANDHI SAGAR,21.1457864,79.0987312544945,391.359,4.530563982552287
GERUSOPPA,14.2433775,74.6532531,49.07111111111111,2.245687224684484
GETALSUD,23.4454661,85.5456769,584.7766666666666,0.7759725081040779
GHATAPRABHA(HIDKAL),16.1363007,74.6547609,640.0955555555556,10.65447336933073
GIRNA,,,386.1188888888889,3.3782519312672785
GOBIND SAGAR(BHAKRA),,,476.9,11.197902705417643
GUMTI,22.93108075,80.0367816265992,89.80555555555556,1.855303958325368
HARANGI,12.4948912,75.8392181,862.3088888888889,4.335425136144283
HARIHARJHOR,,,142.1325,2.128870984035124
HATHMATI,23.5378487,72.899316,176.10500000000002,2.707846622933672
HEMAVATHY,13.1463734,76.4483751,879.1522222222222,5.272762031842864
HIRAKUD,21.54901785,83.8937312620797,183.77,2.0640736420971013
IDAMALAYAR,10.1925052,76.7211181,134.96333333333334,6.468939248439419
IDUKKI,9.8154785,76.9991599480914,709.3444444444444,5.740080816310687
INDIRA SAGAR,22.28453935,76.4718831695605,248.12444444444444,1.4718195466081383
ISAPUR,20.5899347,77.2098188093994,430.41625,4.61092781955464
JAISAMAND,24.2408582,73.9493619,291.6,1.4707821048679874
JAWAI DAM,25.09880775,73.1498723820145,300.065,11.151073939311845
JAYAKWADI(PAITHAN),19.47248495,75.3639212430826,457.422,2.2195084540901755
JHAKAM,24.0984575,74.7282574,345.0888888888889,3.555434025700825
JIRGO,25.0699961,82.9374163,91.9775,3.839117737189111
KABINI,12.0140065,76.4152088,689.8777777777777,3.3872473255498288
KADANA,,,119.29666666666668,3.171060548144736
KAKKI,,,948.0022222222224,12.131019925976746
KALLADA(PARAPPAR),80.95,77.0722222222222,100.22625,6.704934084047995
KANDALERU,14.34397655,79.5958785963203,75.64,3.025541273888027
KANGSABATI,22.792957,86.9767406,125.99444444444444,2.661264319412445
KANHER,22.6329916,78.8144437915916,674.075,4.132420598148234
KARJAN,21.7118499,73.5043874,98.96125,5.105443698361861
KHADAKVASLA,18.4372365,73.7651846,579.1477777777777,0.9232656413213184
KOL DAM,31.3826712,76.8815127,638.605,1.329523724246111
KOLAR DAM,,,450.9625,1.6919884751380214
KONAR,23.8836171,85.7962407,417.06666666666666,1.6793252613276908
KOYANA,,,627.8233333333333,8.526428032886924
KRISHNARAJA SAGARA,12.4726381,76.4773086532637,741.0855555555556,4.402570587483816
LINGANAMAKKI,14.1731954,74.8292508,536.0877777777778,4.184566219388171
LOWER BHAWANI,27.709805,85.6071765,269.44,5.807366012229643
LOWER MANAIR,18.3996537,79.1310126,271.812,3.4316915168276263
MACHCHHU-I,,,128.4525,0.5162283086645556
MACHCHHU-II,,,53.6025,0.6620360010351914
MACHKUND(JALAPUT),18.459192,82.548478,825.8111111111111,3.72464912590582
MAHANADI,20.860055,84.149394,341.47444444444443,2.074404198264556
MAHI BAJAJ SAGAR,23.6284854,74.5472827,268.79999999999995,1.1575836902790204
MAITHON,23.838125,86.8075539772727,139.35000000000002,3.187914678908452
MALAMPUZHA,10.8190998,76.6652482,272.4433333333334,333.7659834374977
MALAPRABHA(RENUKA),31.258165,77.6557982,622.9855555555555,3.3132503343058453
MANDIRA DAM,22.3073212,84.6193753164174,207.0233333333333,0.2909180869821146
MANI DAM,13.6759636,75.0477553,571.605,1.818305071579993
MANIKDOH,19.8500056,77.5023636,685.9644444444444,2.4330542077351387
MATATILA,25.1002237,78.3719184832803,302.05444444444447,1.6122198292347631
MAUDAHA,25.70656655,80.0434571115807,143.66666666666666,2.47049252849171
MAYURAKSHI,24.157345,87.283314,112.54222222222222,2.052387498608496
MEJA,25.1648519,82.1401075344574,167.15,2.6697378148424846
METTUR(STANLEY),11.908625,77.8007315102992,225.0188888888889,8.61957720025241
MINIMATA BANGO,,,351.7377777777777,3.373747092543311
MULA,,,536.9988888888888,2.260959113100238
MULSHI,18.5134117,73.5668845512146,591.44,1.4691721024667477
NAGARJUNA SAGAR,16.495012,79.2208086604122,157.64222222222222,3.791891934700192
NANAK SAGAR,28.962642,79.840101245,207.26,0.0
NARAYANPUR,24.04358345,86.5806128001105,488.0177777777778,1.676602053095644
NIRA DEOGHAR,18.0938071,73.7113388394077,636.375,5.891448605111171
NIZAM SAGAR,18.1735195,77.9340163606773,423.2425,2.577225575433157
OMKARESHWAR,22.2429799,76.1495705,194.205,0.9539217298430096
PANAM,,,120.85,1.812974075931585
PANCHET HILL,23.6894152,86.7619917,123.365,2.057680733252851
PANSHET(TANAJISAGAR),,,611.92,
PARAMBIKULAM,10.3865889,76.7681666,540.5922222222222,3.6493073924300377
PENCH(TOTLADOH),,,474.4055555555555,9.871229800677217
PERIYAR,10.1643734,76.4425439,861.7455555555556,2.385671347394177
PONG DAM(BEAS),,,398.31111111111113,7.759791305899347
PRIYADARSHINI JURALA,16.3389148,77.7040906894285,209.5575,124.54607537641108
RAJGHAT DAM,24.76354165,78.2306857680294,364.7000000000001,0.1414213562373215
RAMGANGA,21.8098071,88.376534,333.1744444444445,15.56036078559163
RANA PRATAP SAGAR,24.8132257,75.600809123949,348.1166666666667,1.823992872793088
RANGAWAN,26.184431,78.6049569,220.03333333333333,0.4734272207355056
RENGALI,21.65591265,84.0289177970114,111.70555555555556,2.122646409032314
RIHAND,24.150983,82.8978537,255.98666666666668,1.1030979104322458
SABARMATI(DHAROI),,,181.19222222222223,2.3537883176794865
SALANADI,,,69.97222222222223,6.322406143585243
SANJAY SAROVAR,22.34751275,79.6170499015841,510.825,2.345385540446026
SAPUA,20.5138363,85.598098,167.855,0.446056797579266
SARDAR SAROVAR,21.8378767,73.7559923648656,116.5611111111111,4.735777244667568
SATHANUR,12.2047442,78.8891979,217.4,1.6404877323527856
SHARDA SAGAR,23.8728109,78.9006882,186.6975,2.0925801458167985
SHETRUNJI,21.4016951,72.0033843,50.02666666666667,1.9365691312215008
SHOLAYAR,10.3108449,76.8075228,976.70625,13.878604229429651
SINGUR,22.8130387,88.2283646,517.9,5.93920870150224
SIRSI,14.6192362,74.8388611,210.63333333333333,2.3713568549109905
SOMASILA,14.4986502,79.3138784,87.72333333333333,6.458258279133785
SRIRAMSAGAR,18.8812115,78.1441131,322.787,2.550324815913976
SRISAILAM,16.0909794,78.8656307623982,245.00666666666663,4.893086960191899
SUKHI(GUJ),,,141.525,1.2409807949091567
SUPA,,,530.0544444444445,6.120333142711901
SURYA,,,102.275,2.2273863607376136
