NAME OF RESERVOIR,Latitude,Longitude,MEAN,STD
ALIYAR,10.4625785,76.9905585,316.62,5.155851045171891
ALMATTI,16.3450459,75.9012249,517.455,2.0920404712465115
ATAL SAGAR(MADIKHEDA),25.5579443,77.8534397,338.225,7.10642315092479
BALIMELA,18.2296614,82.0630683,455.5133333333333,3.807948922976793
BANSAGAR,24.18925565,81.2871821733634,339.11555555555555,1.7009196858693283
BARGI,22.59238445,79.189308180866,420.8411111111111,0.9938365615689092
BARNA DAM,23.0524678,78.0640063,346.1166666666667,1.737023315905692
BARVI DAM,19.1881163,73.3362814,70.475,0.1060660171779811
BHADAR,23.5779856,77.9285465333822,105.65444444444444,2.3322044888426414
BHADRA,29.1012943,75.1675355,653.1188888888888,4.575047662168266
BHAMA ASKHED,18.8382955,73.725155,669.24,
BHANDARDARA,19.5551306,73.7558419,697.3066666666667,134.0567723018871
BHATGHAR,22.3578313,91.7843113,621.932,2.3499085088572937
BHATSA,19.3256654,73.1931999,134.8311111111111,2.319603653883811
BHIMA(UJJANI),18.0713009,75.1195389,495.5477777777778,2.5221358893692605
BISALPUR,28.3176982,79.842240707502,313.452,1.5127855102426155
BRAHMANI(GUJ),21.2778977,85.0278819,62.044,1.8315785541439376
CHANDAN DAM,18.2454718,75.5261242,148.63,3.534925741794306
CHASKAMAN,18.9607567,73.7854046,648.77,0.4242640687119848
DAMANGANGA,20.3161771,72.8311695,78.42777777777778,1.1421227799341225
DANTIWADA,24.3239388,72.3255763,175.88,5.15800833655782
DARNA DAM,19.7394692,73.6697073,568.51,
DHOM,,,743.3688888888888,3.236423351650884
DIMBHE DAM,19.096012,73.7440799,718.4,1.0606601717798212
DONKARAYI,17.9273073,81.80064565,311.69,1.6404877323528255
DOYANG HEP,26.2323405,94.2608939305724,318.054,3.607191428244414
DUDHAWA,20.30560355,81.784390153548,421.468,3.955486063684206
DUDHGANGA,33.8893255,74.6836692,641.7955555555556,2.833977377781592
GANDHI SAGAR,21.1457864,79.0987312544945,397.1622222222222,2.9721321377833325
GERUSOPPA,14.2433775,74.6532531,50.06111111111111,1.0063851703553237
GETALSUD,23.4454661,85.5456769,586.8824999999999,0.5627536465156865
GHATAPRABHA(HIDKAL),16.1363007,74.6547609,656.781111111111,4.958156019238512
GIRNA,,,393.93555555555554,5.06593059346235
GOBIND SAGAR(BHAKRA),,,499.1766666666667,5.383569912242245
GUMTI,22.93108075,80.0367816265992,91.63888888888889,1.0617726268420722
HARANGI,12.4948912,75.8392181,860.0666666666667,6.04410870186829
HARIHARJHOR,,,144.8825,1.0360944294158998
HATHMATI,23.5378487,72.899316,179.046,1.394858415754089
HEMAVATHY,13.1463734,76.4483751,881.1133333333332,5.2636180522526415
