NAME OF RESERVOIR,Latitude,Longitude,MEAN,STD
ALIYAR,10.4625785,76.9905585,316.75,5.9671266116951225
ALMATTI,16.3450459,75.9012249,518.455,2.0128503835771494
ATAL SAGAR(MADIKHEDA),25.5579443,77.8534397,340.35,7.424621202458749
BALIMELA,18.2296614,82.0630683,456.0377777777778,3.732294126196972
BANSAGAR,24.18925565,81.2871821733634,339.6377777777777,1.6833877878980996
BARGI,22.59238445,79.189308180866,421.3377777777778,0.8457064765297896
BARNA DAM,23.0524678,78.0640063,346.7444444444444,1.4897408424883107
BARVI DAM,19.1881163,73.3362814,71.215,0.0777817459305148
BHADAR,23.5779856,77.9285465333822,106.10666666666668,2.3493509742054286
BHADRA,29.1012943,75.1675355,651.6544444444444,8.319055101258673
BHAMA ASKHED,18.8382955,73.725155,669.56,
BHANDARDARA,19.5551306,73.7558419,652.8655555555556,176.6827176120454
BHATGHAR,22.3578313,91.7843113,622.646,1.0335521273743864
BHATSA,19.3256654,73.1931999,137.02222222222224,2.372961113133639
BHIMA(UJJANI),18.0713009,75.1195389,495.5100000000001,2.234586712969021
BISALPUR,28.3176982,79.842240707502,313.708,1.5525366340283513
BRAHMANI(GUJ),21.2778977,85.0278819,62.29600000000001,1.8516425140939048
CHANDAN DAM,18.2454718,75.5261242,148.71,3.4891832855268667
CHASKAMAN,18.9607567,73.7854046,649.23,0.4242640687119044
DAMANGANGA,20.3161771,72.8311695,78.98888888888888,0.9456405824154916
DANTIWADA,24.3239388,72.3255763,176.92111111111112,5.350727624455489
DARNA DAM,19.7394692,73.6697073,569.37,
DHOM,73.8181253712423,17.981520187933,744.728888888889,2.930458344885861
DIMBHE DAM,19.096012,73.7440799,718.615,0.7566042558695608
DONKARAYI,17.9273073,81.80064565,309.905,3.3446150750123222
DOYANG HEP,26.2323405,94.2608939305724,319.294,3.0834931490113635
DUDHAWA,20.30560355,81.784390153548,421.384,3.96681610362767
DUDHGANGA,33.8893255,74.6836692,643.7950000000001,1.8952346255053287
GANDHI SAGAR,21.1457864,79.0987312544945,397.9688888888888,2.570926119341266
GERUSOPPA,14.2433775,74.6532531,50.330000000000005,1.183353286216758
GETALSUD,23.4454661,85.5456769,587.1775,0.7149533784333917
GHATAPRABHA(HIDKAL),16.1363007,74.6547609,658.0300000000001,4.7743690682644
GIRNA,74.7157151595633,20.4787568156919,394.56111111111113,4.8418344778721165
GOBIND SAGAR(BHAKRA),76.4333723933508,31.4114628637911,502.6711111111111,4.904687667029498
GUMTI,22.93108075,80.0367816265992,92.00555555555556,1.045360118704445
HARANGI,12.4948912,75.8392181,862.7444444444444,6.082777143523992
HARIHARJHOR,84.0151588306839,21.0375606778149,144.875,1.0285426583277828
HATHMATI,23.5378487,72.899316,179.48399999999998,1.353247944761054
HEMAVATHY,13.1463734,76.4483751,882.5211111111112,5.776498603056277
HIRAKUD,21.54901785,83.8937312620797,191.38111111111112,0.4695328647827657
IDAMALAYAR,10.1925052,76.7211181,159.25777777777776,4.22703139856382
IDUKKI,9.8154785,76.9991599480914,724.4033333333333,5.246479772190134
INDIRA SAGAR,22.28453935,76.4718831695605,259.5677777777778,2.6733068369426696
ISAPUR,20.5899347,77.2098188093994,437.0022222222222,4.256755741693973
JAISAMAND,24.2408582,73.9493619,295.95500000000004,4.263853890554882
JAWAI DAM,25.09880775,73.1498723820145,307.75333333333333,7.642253158155225
JAYAKWADI(PAITHAN),19.47248495,75.3639212430826,461.52,2.815039964192355
JHAKAM,24.0984575,74.7282574,357.4888888888889,1.320221993117486
JIRGO,25.0699961,82.9374163,93.278,3.4823942912886823
KABINI,12.0140065,76.4152088,693.635,1.862433124398604
KADANA,73.8243772355057,23.305111026678,126.46666666666668,1.529427997651407
KADDAM (K.N.R.),19.0991812,78.7800368,208.13,
KAKKI,77.1421299966909,9.32523000371765,975.1244444444444,3.5867990991659457
KALLADA(PARAPPAR),80.95,77.0722222222222,112.24777777777778,4.362667698145762
KANDALERU,14.34397655,79.5958785963203,77.06333333333333,9.335396795708974
KANGSABATI,22.792957,86.9767406,130.02125,2.33495449634463
KANHER,22.6329916,78.8144437915916,688.626,2.3931109460281963
KARJAN,21.7118499,73.5043874,112.38888888888889,3.0614924646503905
KHADAKVASLA,18.4372365,73.7651846,581.2322222222223,0.5786574500034364
KHANDONG,25.523157,92.6523398,720.4,
KOL DAM,31.3826712,76.8815127,641.346,0.2549117494349852
KOLAR DAM,7.3458828410971,22.9591081723033,459.812,1.75116247104602
KONAR,23.8836171,85.7962407,425.388,0.2988645178002839
KOYANA,,,655.7888888888889,3.052066695062729
KRISHNARAJA SAGARA,12.4726381,76.4773086532637,748.53875,4.936697674414756
LINGANAMAKKI,14.1731954,74.8292508,550.1675,2.887429652822755
LOWER BHAWANI,27.709805,85.6071765,276.8666666666667,10.03704388751986
LOWER MANAIR,18.3996537,79.1310126,276.98625,3.967600705356176
MACHCHHU-I,70.9687616491141,22.4683032331794,134.842,0.4721440458165191
MACHCHHU-II,70.8654774481862,22.7633457042978,56.456,0.8506056665694166
MACHKUND(JALAPUT),18.459192,82.548478,835.8644444444444,2.4356678299344976
MAHANADI,20.860055,84.149394,346.3322222222222,2.5049939010792883
MAHI BAJAJ SAGAR,23.6284854,74.5472827,280.0055555555556,0.7555810861699732
MAITHON,23.838125,86.8075539772727,147.7575,2.394420597973548
MALAMPUZHA,10.8190998,76.6652482,207.2775,266.8049998326761
MALAPRABHA(RENUKA),31.258165,77.6557982,629.7022222222222,3.5453059733180265
MANDIRA DAM,22.3073212,84.6193753164174,210.025,0.2509315975852115
MANI DAM,13.6759636,75.0477553,586.54,3.344009569364293
MANIKDOH,19.8500056,77.5023636,704.0977777777778,5.944959583079148
MATATILA,25.1002237,78.3719184832803,305.7344444444445,0.9475641285832902
MAUDAHA,25.70656655,80.0434571115807,146.125,1.3889444433333693
MAYURAKSHI,24.157345,87.283314,116.21,2.7153636957137044
MEJA,25.1648519,82.1401075344574,168.345,4.152119940464145
METTUR(STANLEY),11.908625,77.8007315102992,232.5377777777778,8.33939412933844
MINIMATA BANGO,82.5980006249313,22.605059906809,354.9288888888889,2.4470310809450444
