NAME OF RESERVOIR,Latitude,Longitude,MEAN,STD
ALIYAR,10.4625785,76.9905585,307.51,8.227117761808625
ALMATTI,16.3450459,75.9012249,513.84,4.978031739553329
ATAL SAGAR(MADIKHEDA),25.5579443,77.8534397,337.225,0.388908729652589
BALIMELA,18.2296614,82.0630683,447.08,3.5205356735263127
BANSAGAR,24.18925565,81.2871821733634,335.32,1.6873224774349342
BARGI,22.59238445,79.189308180866,415.0125,2.433948878439574
BARNA DAM,23.0524678,78.0640063,344.43,1.9659094587492865
BARVI DAM,19.1881163,73.3362814,68.035,2.425376259469863
BHADAR,23.5779856,77.9285465333822,103.51444444444444,2.5144836006181848
BHADRA,29.1012943,75.1675355,648.675,5.625084126355011
BHAMA ASKHED,18.8382955,73.725155,661.63,
BHANDARDARA,19.5551306,73.7558419,638.56875,184.7194469178675
BHATGHAR,22.3578313,91.7843113,610.1675,3.816467607618335
BHATSA,19.3256654,73.1931999,123.89,9.66621306407013
BHIMA(UJJANI),18.0713009,75.1195389,490.625,2.12328586326543
BISALPUR,28.3176982,79.842240707502,311.2175,2.2428311721274734
BRAHMANI(GUJ),21.2778977,85.0278819,60.66,0.7077193417355977
CHANDAN DAM,18.2454718,75.5261242,144.245,1.5768481220460138
CHASKAMAN,18.9607567,73.7854046,644.685,6.484169183480572
DAMANGANGA,20.3161771,72.8311695,71.61875,1.3152776730192233
DANTIWADA,24.3239388,72.3255763,169.17125,6.166896504725863
DARNA DAM,19.7394692,73.6697073,569.09,
DHOM,73.8181253712423,17.981520187933,737.705,2.260322353748934
DIMBHE DAM,19.096012,73.7440799,705.125,9.722718241315029
DONKARAYI,17.9273073,81.80064565,305.2,7.325626253092642
DOYANG HEP,26.2323405,94.2608939305724,314.0625,5.89341086864532
DUDHAWA,20.30560355,81.784390153548,420.7225,2.95215599181342
DUDHGANGA,33.8893255,74.6836692,634.63,4.884017666985702
GANDHI SAGAR,21.1457864,79.0987312544945,393.1625,2.4587264415313914
GERUSOPPA,14.2433775,74.6532531,50.19,1.0042765697612532
GETALSUD,23.4454661,85.5456769,584.6733333333333,0.9852072539995704
GHATAPRABHA(HIDKAL),16.1363007,74.6547609,649.40375,6.137076869324696
GIRNA,74.7157151595633,20.4787568156919,388.19125,4.591029879791995
