WEEK,MEAN,STD,NAME OF RESERVOIR,Latitude,Longitude
1,54.68571428571429,0.7092920682590766,SHETRUNJI,21.4016951,72.0033843
2,53.94888888888889,1.5138233421080272,SHETRUNJI,21.4016951,72.0033843
3,53.82111111111111,1.527796161505556,SHETRUNJI,21.4016951,72.0033843
4,53.721111111111114,1.5396139487258216,SHETRUNJI,21.4016951,72.0033843
5,53.565555555555555,1.5680649788123515,SHETRUNJI,21.4016951,72.0033843
6,53.38777777777778,1.5363900691049939,SHETRUNJI,21.4016951,72.0033843
7,53.07125,1.5613312771935544,SHETRUNJI,21.4016951,72.0033843
8,53.037777777777784,1.4585933101603212,SHETRUNJI,21.4016951,72.0033843
9,52.621249999999996,1.3995043765562125,SHETRUNJI,21.4016951,72.0033843
10,52.32125,1.38859062670444,SHETRUNJI,21.4016951,72.0033843
11,52.22777777777778,1.529475218643455,SHETRUNJI,21.4016951,72.0033843
12,51.88777777777778,1.5265138205874322,SHETRUNJI,21.4016951,72.0033843
13,51.315,1.3960454352000338,SHETRUNJI,21.4016951,72.0033843
14,51.04,1.4053774276989501,SHETRUNJI,21.4016951,72.0033843
15,50.79,1.2350592813996528,SHETRUNJI,21.4016951,72.0033843
16,50.52125,1.1246134256458347,SHETRUNJI,21.4016951,72.0033843
17,50.20875,0.9543350340120903,SHETRUNJI,21.4016951,72.0033843
18,50.22666666666667,1.0874511483280522,SHETRUNJI,21.4016951,72.0033843
19,50.08777777777778,1.0265205523731349,SHETRUNJI,21.4016951,72.0033843
20,49.7525,0.9872291672005169,SHETRUNJI,21.4016951,72.0033843
21,50.18375,1.7002851651582278,SHETRUNJI,21.4016951,72.0033843
22,49.83375,1.6188526580796145,SHETRUNJI,21.4016951,72.0033843
23,50.01875,1.7720725356002154,SHETRUNJI,21.4016951,72.0033843
24,49.78375,1.7272102816805053,SHETRUNJI,21.4016951,72.0033843
25,50.09,1.923003602997887,SHETRUNJI,21.4016951,72.0033843
26,50.02666666666667,1.9365691312215014,SHETRUNJI,21.4016951,72.0033843
27,51.43555555555556,2.459573698383072,SHETRUNJI,21.4016951,72.0033843
28,52.521428571428565,2.1993667919913413,SHETRUNJI,21.4016951,72.0033843
29,52.53,2.1519700276723177,SHETRUNJI,21.4016951,72.0033843
30,53.51,1.9354276013325833,SHETRUNJI,21.4016951,72.0033843
31,53.36,1.67888568486873,SHETRUNJI,21.4016951,72.0033843
32,53.34125,1.8775092733269192,SHETRUNJI,21.4016951,72.0033843
33,53.41142857142857,1.715298113753881,SHETRUNJI,21.4016951,72.0033843
34,53.75222222222222,1.726888660118089,SHETRUNJI,21.4016951,72.0033843
35,53.852222222222224,1.7180714317060435,SHETRUNJI,21.4016951,72.0033843
36,53.8275,1.8071979099463023,SHETRUNJI,21.4016951,72.0033843
37,53.978750000000005,1.8779809636947866,SHETRUNJI,21.4016951,72.0033843
38,54.57666666666667,1.102088925631685,SHETRUNJI,21.4016951,72.0033843
39,54.92125,0.9396722452916385,SHETRUNJI,21.4016951,72.0033843
40,54.63,1.1284755836335776,SHETRUNJI,21.4016951,72.0033843
41,54.757777777777775,1.0680446827939585,SHETRUNJI,21.4016951,72.0033843
42,54.76444444444444,1.1030425095062177,SHETRUNJI,21.4016951,72.0033843
43,54.64,1.0810694293666403,SHETRUNJI,21.4016951,72.0033843
44,54.807500000000005,1.143125414941735,SHETRUNJI,21.4016951,72.0033843
45,54.614444444444445,1.1815573527246905,SHETRUNJI,21.4016951,72.0033843
46,54.52,1.3443120917406037,SHETRUNJI,21.4016951,72.0033843
47,54.316250000000004,1.4777293150544935,SHETRUNJI,21.4016951,72.0033843
48,54.361111111111114,1.5421854982819383,SHETRUNJI,21.4016951,72.0033843
49,54.17875,1.5935713485304457,SHETRUNJI,21.4016951,72.0033843
50,54.1275,1.5849447939912618,SHETRUNJI,21.4016951,72.0033843
51,54.22666666666667,1.5492498184605357,SHETRUNJI,21.4016951,72.0033843
52,54.265,1.627206194678474,SHETRUNJI,21.4016951,72.0033843
53,54.995000000000005,0.4596194077712524,SHETRUNJI,21.4016951,72.0033843
