WEEK,MEAN,STD,NAME OF RESERVOIR,Latitude,Longitude
1,748.7542857142856,3.191263371262503,KRISHNARAJA SAGARA,12.4726381,76.4773086532637
2,747.5833333333334,4.406546266635607,KRISHNARAJA SAGARA,12.4726381,76.4773086532637
3,747.1233333333333,4.424731630279981,KRISHNARAJA SAGARA,12.4726381,76.4773086532637
4,746.6733333333333,4.283161799418757,KRISHNARAJA SAGARA,12.4726381,76.4773086532637
5,746.3777777777777,4.127674217334076,KRISHNARAJA SAGARA,12.4726381,76.4773086532637
6,746.1422222222222,4.124984175053798,KRISHNARAJA SAGARA,12.4726381,76.4773086532637
7,745.1675,4.10427912584626,KRISHNARAJA SAGARA,12.4726381,76.4773086532637
8,745.24,3.948157798264892,KRISHNARAJA SAGARA,12.4726381,76.4773086532637
9,744.41625,3.4559221944779943,KRISHNARAJA SAGARA,12.4726381,76.4773086532637
10,744.01375,3.3220644936544823,KRISHNARAJA SAGARA,12.4726381,76.4773086532637
11,743.9988888888888,3.6428644102012697,KRISHNARAJA SAGARA,12.4726381,76.4773086532637
12,743.3977777777777,3.67645813854101,KRISHNARAJA SAGARA,12.4726381,76.4773086532637
13,742.33375,3.3144830991099523,KRISHNARAJA SAGARA,12.4726381,76.4773086532637
14,741.95,3.326267749724468,KRISHNARAJA SAGARA,12.4726381,76.4773086532637
15,741.33375,3.217789558510205,KRISHNARAJA SAGARA,12.4726381,76.4773086532637
16,741.1033333333334,3.0841895207655425,KRISHNARAJA SAGARA,12.4726381,76.4773086532637
17,740.21,3.1211002333578586,KRISHNARAJA SAGARA,12.4726381,76.4773086532637
18,740.5,3.05082775652773,KRISHNARAJA SAGARA,12.4726381,76.4773086532637
19,740.0644444444445,3.0944592060290192,KRISHNARAJA SAGARA,12.4726381,76.4773086532637
20,739.8666666666667,3.3139327090332125,KRISHNARAJA SAGARA,12.4726381,76.4773086532637
21,740.3462499999999,3.214738103085345,KRISHNARAJA SAGARA,12.4726381,76.4773086532637
22,739.5671428571429,1.8218096706820162,KRISHNARAJA SAGARA,12.4726381,76.4773086532637
23,739.8511111111111,3.2463111543891006,KRISHNARAJA SAGARA,12.4726381,76.4773086532637
24,739.34625,2.3815357440105975,KRISHNARAJA SAGARA,12.4726381,76.4773086532637
25,740.91625,4.428798410081761,KRISHNARAJA SAGARA,12.4726381,76.4773086532637
26,741.0855555555556,4.402570587483816,KRISHNARAJA SAGARA,12.4726381,76.4773086532637
27,743.0088888888889,4.497047488198358,KRISHNARAJA SAGARA,12.4726381,76.4773086532637
28,744.3057142857142,4.5856473812060505,KRISHNARAJA SAGARA,12.4726381,76.4773086532637
29,746.0825,4.83037931074927,KRISHNARAJA SAGARA,12.4726381,76.4773086532637
30,747.2357142857143,3.357409006673921,KRISHNARAJA SAGARA,12.4726381,76.4773086532637
31,747.9925,3.611120720377925,KRISHNARAJA SAGARA,12.4726381,76.4773086532637
32,746.9612500000001,3.6461425311063933,KRISHNARAJA SAGARA,12.4726381,76.4773086532637
33,748.8628571428571,4.14428005121,KRISHNARAJA SAGARA,12.4726381,76.4773086532637
34,748.8011111111111,3.998129076344484,KRISHNARAJA SAGARA,12.4726381,76.4773086532637
35,748.7044444444444,4.031693537184837,KRISHNARAJA SAGARA,12.4726381,76.4773086532637
36,748.955,4.172008765913246,KRISHNARAJA SAGARA,12.4726381,76.4773086532637
37,748.825,4.472078455739104,KRISHNARAJA SAGARA,12.4726381,76.4773086532637
38,748.4511111111111,4.256948568060382,KRISHNARAJA SAGARA,12.4726381,76.4773086532637
39,748.12625,4.0331729356142665,KRISHNARAJA SAGARA,12.4726381,76.4773086532637
40,748.3975,4.08596814895628,KRISHNARAJA SAGARA,12.4726381,76.4773086532637
41,748.8766666666667,4.4841303504693215,KRISHNARAJA SAGARA,12.4726381,76.4773086532637
42,749.1655555555556,4.486808752084061,KRISHNARAJA SAGARA,12.4726381,76.4773086532637
43,749.1933333333333,4.741524016600591,KRISHNARAJA SAGARA,12.4726381,76.4773086532637
44,748.6075,4.8975584296084325,KRISHNARAJA SAGARA,12.4726381,76.4773086532637
45,748.9877777777779,4.547655378812722,KRISHNARAJA SAGARA,12.4726381,76.4773086532637
46,748.8577777777778,4.837465187931007,KRISHNARAJA SAGARA,12.4726381,76.4773086532637
47,748.3433333333334,4.576049060051676,KRISHNARAJA SAGARA,12.4726381,76.4773086532637
48,748.53875,4.936697674414756,KRISHNARAJA SAGARA,12.4726381,76.4773086532637
49,747.855,4.747465489229859,KRISHNARAJA SAGARA,12.4726381,76.4773086532637
50,747.86375,4.712424118373515,KRISHNARAJA SAGARA,12.4726381,76.4773086532637
51,748.1166666666667,4.442502110297738,KRISHNARAJA SAGARA,12.4726381,76.4773086532637
52,749.0375,2.8526566565221123,KRISHNARAJA SAGARA,12.4726381,76.4773086532637
53,748.78,2.7294321753801234,KRISHNARAJA SAGARA,12.4726381,76.4773086532637
