WEEK,MEAN,STD,NAME OF RESERVOIR,Latitude,Longitude
1,495.33714285714285,2.8813174896547604,BHIMA(UJJANI),18.0713009,75.1195389
2,495.1122222222223,2.62055231667761,BHIMA(UJJANI),18.0713009,75.1195389
3,495.0344444444445,2.56280174375189,BHIMA(UJJANI),18.0713009,75.1195389
4,494.84222222222223,2.533080031196104,BHIMA(UJJANI),18.0713009,75.1195389
5,5890.413333333334,16186.345159161163,BHIMA(UJJANI),18.0713009,75.1195389
6,494.72875,2.5086959475278823,BHIMA(UJJANI),18.0713009,75.1195389
7,493.82875,2.88568604123375,BHIMA(UJJANI),18.0713009,75.1195389
8,493.90000000000003,2.7623314428214636,BHIMA(UJJANI),18.0713009,75.1195389
9,493.56875,2.937420819601528,BHIMA(UJJANI),18.0713009,75.1195389
10,493.14,2.735867582426359,BHIMA(UJJANI),18.0713009,75.1195389
11,493.09666666666664,2.73067299397053,BHIMA(UJJANI),18.0713009,75.1195389
12,492.93999999999994,2.733613806748214,BHIMA(UJJANI),18.0713009,75.1195389
13,491.42857142857144,2.6754029514039424,BHIMA(UJJANI),18.0713009,75.1195389
14,491.34749999999997,2.6003942008857073,BHIMA(UJJANI),18.0713009,75.1195389
15,490.75,2.5180448764865413,BHIMA(UJJANI),18.0713009,75.1195389
16,490.88428571428574,2.556520142321441,BHIMA(UJJANI),18.0713009,75.1195389
17,490.19375,2.3444520377143365,BHIMA(UJJANI),18.0713009,75.1195389
18,490.21666666666664,2.3011301571184433,BHIMA(UJJANI),18.0713009,75.1195389
19,489.8933333333333,2.21225563622292,BHIMA(UJJANI),18.0713009,75.1195389
20,489.2722222222222,2.1983390194518377,BHIMA(UJJANI),18.0713009,75.1195389
21,489.00875,2.269999606670838,BHIMA(UJJANI),18.0713009,75.1195389
22,488.14,2.4472092949589217,BHIMA(UJJANI),18.0713009,75.1195389
23,488.1166666666667,2.0617104549378467,BHIMA(UJJANI),18.0713009,75.1195389
24,487.825,1.7428548009351938,BHIMA(UJJANI),18.0713009,75.1195389
25,488.6477777777778,1.853744708541169,BHIMA(UJJANI),18.0713009,75.1195389
26,488.26875,1.9317603925657116,BHIMA(UJJANI),18.0713009,75.1195389
27,488.6311111111111,1.9420314392694833,BHIMA(UJJANI),18.0713009,75.1195389
28,489.59857142857146,1.6488220903767346,BHIMA(UJJANI),18.0713009,75.1195389
29,490.625,2.12328586326543,BHIMA(UJJANI),18.0713009,75.1195389
30,491.65285714285716,2.6836897130984756,BHIMA(UJJANI),18.0713009,75.1195389
31,492.4425,2.572123913922411,BHIMA(UJJANI),18.0713009,75.1195389
32,432.54,172.072223540831,BHIMA(UJJANI),18.0713009,75.1195389
33,494.6714285714285,1.8102617542906665,BHIMA(UJJANI),18.0713009,75.1195389
34,494.71666666666664,2.165230934565648,BHIMA(UJJANI),18.0713009,75.1195389
35,495.20111111111106,2.4026362835666846,BHIMA(UJJANI),18.0713009,75.1195389
36,495.89625,1.7198998102049077,BHIMA(UJJANI),18.0713009,75.1195389
37,496.10875,1.6357386928933848,BHIMA(UJJANI),18.0713009,75.1195389
38,495.5544444444444,2.454450606098606,BHIMA(UJJANI),18.0713009,75.1195389
39,495.8075,2.3538039122116574,BHIMA(UJJANI),18.0713009,75.1195389
40,496.04625,2.100530120163553,BHIMA(UJJANI),18.0713009,75.1195389
41,496.24555555555554,1.8768997782987002,BHIMA(UJJANI),18.0713009,75.1195389
42,496.2744444444445,1.777463861173517,BHIMA(UJJANI),18.0713009,75.1195389
43,441.8155555555556,162.94118717432306,BHIMA(UJJANI),18.0713009,75.1195389
44,441.6766666666667,163.07693452784792,BHIMA(UJJANI),18.0713009,75.1195389
45,446.687,154.38887258766053,BHIMA(UJJANI),18.0713009,75.1195389
46,496.59749999999997,1.0382918664806902,BHIMA(UJJANI),18.0713009,75.1195389
47,495.6375,2.333077366912625,BHIMA(UJJANI),18.0713009,75.1195389
48,495.51000000000005,2.234586712969021,BHIMA(UJJANI),18.0713009,75.1195389
49,495.78125,2.5342761012057897,BHIMA(UJJANI),18.0713009,75.1195389
50,495.15999999999997,2.6706179060284945,BHIMA(UJJANI),18.0713009,75.1195389
51,495.5477777777778,2.5221358893692605,BHIMA(UJJANI),18.0713009,75.1195389
52,495.2475,2.6449939238385585,BHIMA(UJJANI),18.0713009,75.1195389
53,493.735,4.6881179592668065,BHIMA(UJJANI),18.0713009,75.1195389
