WEEK,MEAN,STD,NAME OF RESERVOIR,Latitude,Longitude
1,116.08428571428571,3.2363912883686643,MAYURAKSHI,24.157345,87.283314
2,115.48333333333332,3.1649565557839825,MAYURAKSHI,24.157345,87.283314
3,115.41444444444444,3.2398422458165714,MAYURAKSHI,24.157345,87.283314
4,115.3788888888889,3.2432331262354763,MAYURAKSHI,24.157345,87.283314
5,115.3211111111111,3.2462687983454304,MAYURAKSHI,24.157345,87.283314
6,115.14444444444445,3.191026915865455,MAYURAKSHI,24.157345,87.283314
7,114.03777777777776,2.930131301570704,MAYURAKSHI,24.157345,87.283314
8,114.9725,2.6370586970009904,MAYURAKSHI,24.157345,87.283314
9,114.2025,2.8901544694259633,MAYURAKSHI,24.157345,87.283314
10,113.56,2.7565059404978642,MAYURAKSHI,24.157345,87.283314
11,114.3,2.253321358097228,MAYURAKSHI,24.157345,87.283314
12,113.34700000000001,2.5139833376978116,MAYURAKSHI,24.157345,87.283314
13,113.925,2.236336289559335,MAYURAKSHI,24.157345,87.283314
14,112.37,1.9256600599967442,MAYURAKSHI,24.157345,87.283314
15,112.62,2.015227743244632,MAYURAKSHI,24.157345,87.283314
16,112.2275,2.013005925759498,MAYURAKSHI,24.157345,87.283314
17,111.61500000000001,1.4881532179181027,MAYURAKSHI,24.157345,87.283314
18,111.60111111111112,1.4313494021765298,MAYURAKSHI,24.157345,87.283314
19,111.58444444444444,1.4439452128726271,MAYURAKSHI,24.157345,87.283314
20,111.7125,1.5105320727667928,MAYURAKSHI,24.157345,87.283314
21,111.45444444444445,1.5981404124099312,MAYURAKSHI,24.157345,87.283314
22,111.92166666666667,1.5079445171048824,MAYURAKSHI,24.157345,87.283314
23,111.76222222222222,1.443916356457135,MAYURAKSHI,24.157345,87.283314
24,112.02374999999999,1.2787598624113454,MAYURAKSHI,24.157345,87.283314
25,112.655,1.6080867069728728,MAYURAKSHI,24.157345,87.283314
26,112.54222222222222,2.0523874986084962,MAYURAKSHI,24.157345,87.283314
27,113.1711111111111,1.8786194694804754,MAYURAKSHI,24.157345,87.283314
28,114.26714285714286,1.7343559254635323,MAYURAKSHI,24.157345,87.283314
29,114.89875,2.2368564517452354,MAYURAKSHI,24.157345,87.283314
30,115.79857142857144,2.5300555235766935,MAYURAKSHI,24.157345,87.283314
31,115.95625,2.878436765726444,MAYURAKSHI,24.157345,87.283314
32,115.82125,3.2996209197854403,MAYURAKSHI,24.157345,87.283314
33,115.82000000000001,3.6208516493591265,MAYURAKSHI,24.157345,87.283314
34,115.9388888888889,3.2120882788477507,MAYURAKSHI,24.157345,87.283314
35,116.08888888888889,2.9774336451231127,MAYURAKSHI,24.157345,87.283314
36,115.945,2.7703377823961137,MAYURAKSHI,24.157345,87.283314
37,116.135,2.62857375776294,MAYURAKSHI,24.157345,87.283314
38,116.3788888888889,2.325212057235019,MAYURAKSHI,24.157345,87.283314
39,116.80875,2.35713165581754,MAYURAKSHI,24.157345,87.283314
40,117.485,1.88422776906463,MAYURAKSHI,24.157345,87.283314
41,117.26777777777778,2.108659395076509,MAYURAKSHI,24.157345,87.283314
42,116.85555555555555,2.3481381513398594,MAYURAKSHI,24.157345,87.283314
43,103.38111111111111,38.67398073784376,MAYURAKSHI,24.157345,87.283314
44,115.72999999999999,2.9944156358127736,MAYURAKSHI,24.157345,87.283314
45,115.68444444444445,3.0277099890474597,MAYURAKSHI,24.157345,87.283314
46,115.67666666666666,3.0399177620455435,MAYURAKSHI,24.157345,87.283314
47,114.98555555555555,3.301447073296464,MAYURAKSHI,24.157345,87.283314
48,116.21,2.7153636957137044,MAYURAKSHI,24.157345,87.283314
49,115.43875,3.215397942490392,MAYURAKSHI,24.157345,87.283314
50,115.4325,3.227868602388536,MAYURAKSHI,24.157345,87.283314
51,115.60666666666667,3.0847041997572484,MAYURAKSHI,24.157345,87.283314
52,115.62375,3.2967730434471876,MAYURAKSHI,24.157345,87.283314
53,113.965,4.433559518039646,MAYURAKSHI,24.157345,87.283314
