WEEK,MEAN,STD,NAME OF RESERVOIR,Latitude,Longitude
1,426.8,1.8613033068256326,NIZAM SAGAR,18.1735195,77.9340163606773
2,426.774,1.8682692525436553,NIZAM SAGAR,18.1735195,77.9340163606773
3,426.596,1.832683824340672,NIZAM SAGAR,18.1735195,77.9340163606773
4,426.416,1.7880799758400014,NIZAM SAGAR,18.1735195,77.9340163606773
5,426.358,1.7942602932685003,NIZAM SAGAR,18.1735195,77.9340163606773
6,426.188,1.7275329229858334,NIZAM SAGAR,18.1735195,77.9340163606773
7,426.7025,0.34052655305179447,NIZAM SAGAR,18.1735195,77.9340163606773
8,425.878,1.6322898027005093,NIZAM SAGAR,18.1735195,77.9340163606773
9,425.1275,2.0010726290333976,NIZAM SAGAR,18.1735195,77.9340163606773
10,424.75,2.2329949992480254,NIZAM SAGAR,18.1735195,77.9340163606773
11,424.87600000000003,2.0346326449754844,NIZAM SAGAR,18.1735195,77.9340163606773
12,424.672,1.9560086911872405,NIZAM SAGAR,18.1735195,77.9340163606773
13,423.765,2.4120461576567633,NIZAM SAGAR,18.1735195,77.9340163606773
14,423.6,2.3548106788727967,NIZAM SAGAR,18.1735195,77.9340163606773
15,423.405,2.4342076054984987,NIZAM SAGAR,18.1735195,77.9340163606773
16,423.375,2.4666103597177034,NIZAM SAGAR,18.1735195,77.9340163606773
17,423.35749999999996,2.547042402473907,NIZAM SAGAR,18.1735195,77.9340163606773
18,423.73199999999997,2.3843699377403937,NIZAM SAGAR,18.1735195,77.9340163606773
19,423.736,2.39313183924331,NIZAM SAGAR,18.1735195,77.9340163606773
20,423.736,2.4034412828276173,NIZAM SAGAR,18.1735195,77.9340163606773
21,423.71399999999994,2.3913866270429742,NIZAM SAGAR,18.1735195,77.9340163606773
22,423.36249999999995,2.6113645858056653,NIZAM SAGAR,18.1735195,77.9340163606773
23,423.654,2.357176276819385,NIZAM SAGAR,18.1735195,77.9340163606773
24,423.265,2.566456701368649,NIZAM SAGAR,18.1735195,77.9340163606773
25,423.48,2.6752320771601603,NIZAM SAGAR,18.1735195,77.9340163606773
26,423.2425,2.5772255754331574,NIZAM SAGAR,18.1735195,77.9340163606773
27,422.94,2.4736747293584926,NIZAM SAGAR,18.1735195,77.9340163606773
28,423.3775,2.907970368945827,NIZAM SAGAR,18.1735195,77.9340163606773
29,423.9825,3.3307193917631035,NIZAM SAGAR,18.1735195,77.9340163606773
30,425.345,3.926741651802422,NIZAM SAGAR,18.1735195,77.9340163606773
31,425.4875,4.068131225349881,NIZAM SAGAR,18.1735195,77.9340163606773
32,425.3975,4.036660129364381,NIZAM SAGAR,18.1735195,77.9340163606773
33,425.4375,3.8632574769659516,NIZAM SAGAR,18.1735195,77.9340163606773
34,425.72249999999997,3.497726642644713,NIZAM SAGAR,18.1735195,77.9340163606773
35,426.0325,2.862392647186404,NIZAM SAGAR,18.1735195,77.9340163606773
36,425.192,4.0001212481623805,NIZAM SAGAR,18.1735195,77.9340163606773
37,425.55600000000004,3.612302589761824,NIZAM SAGAR,18.1735195,77.9340163606773
38,425.86400000000003,3.4139244279860614,NIZAM SAGAR,18.1735195,77.9340163606773
39,426.19399999999996,2.608808156994313,NIZAM SAGAR,18.1735195,77.9340163606773
40,426.36,2.4845120245231325,NIZAM SAGAR,18.1735195,77.9340163606773
41,426.77799999999996,2.2322791044132524,NIZAM SAGAR,18.1735195,77.9340163606773
42,426.98999999999995,2.162856906963575,NIZAM SAGAR,18.1735195,77.9340163606773
43,427.21000000000004,2.1754769591976912,NIZAM SAGAR,18.1735195,77.9340163606773
44,427.258,2.1020751651641776,NIZAM SAGAR,18.1735195,77.9340163606773
45,427.29200000000003,2.0098557162144726,NIZAM SAGAR,18.1735195,77.9340163606773
46,427.28999999999996,2.0089300634915217,NIZAM SAGAR,18.1735195,77.9340163606773
47,427.05,2.2357399968094103,NIZAM SAGAR,18.1735195,77.9340163606773
48,427.26800000000003,1.9993799038701883,NIZAM SAGAR,18.1735195,77.9340163606773
49,427.005,2.2354343351274357,NIZAM SAGAR,18.1735195,77.9340163606773
50,426.99,2.2382433588270416,NIZAM SAGAR,18.1735195,77.9340163606773
51,427.146,1.9781380133853286,NIZAM SAGAR,18.1735195,77.9340163606773
52,426.99399999999997,1.9100863854810306,NIZAM SAGAR,18.1735195,77.9340163606773
53,427.92,,NIZAM SAGAR,18.1735195,77.9340163606773
