WEEK,MEAN,STD,NAME OF RESERVOIR,Latitude,Longitude
1,602.1411111111112,1.579212180522643,UPPER VAITARNA,19.8418518,73.4785663976234
2,602.0185714285715,1.8530374035748727,UPPER VAITARNA,19.8418518,73.4785663976234
3,601.7199999999999,1.6753134035158825,UPPER VAITARNA,19.8418518,73.4785663976234
4,601.4455555555555,1.6896827447120897,UPPER VAITARNA,19.8418518,73.4785663976234
5,601.1922222222222,1.6931389324105706,UPPER VAITARNA,19.8418518,73.4785663976234
6,600.9311111111111,1.6560755149180357,UPPER VAITARNA,19.8418518,73.4785663976234
7,600.73125,1.7248804306385712,UPPER VAITARNA,19.8418518,73.4785663976234
8,600.3344444444444,1.5425393926178315,UPPER VAITARNA,19.8418518,73.4785663976234
9,599.9544444444444,1.4370204514125027,UPPER VAITARNA,19.8418518,73.4785663976234
10,599.6700000000001,1.568948692596435,UPPER VAITARNA,19.8418518,73.4785663976234
11,599.2077777777778,1.2711488679318756,UPPER VAITARNA,19.8418518,73.4785663976234
12,598.732,1.084043869550987,UPPER VAITARNA,19.8418518,73.4785663976234
13,598.41,1.159223878290972,UPPER VAITARNA,19.8418518,73.4785663976234
14,597.8675,1.0697763451167934,UPPER VAITARNA,19.8418518,73.4785663976234
15,597.41625,1.0584211624598314,UPPER VAITARNA,19.8418518,73.4785663976234
16,596.97875,1.0493322706777186,UPPER VAITARNA,19.8418518,73.4785663976234
17,596.5125,1.0235477516951041,UPPER VAITARNA,19.8418518,73.4785663976234
18,596.1277777777777,0.8568806477243129,UPPER VAITARNA,19.8418518,73.4785663976234
19,595.7944444444444,0.6871883131848153,UPPER VAITARNA,19.8418518,73.4785663976234
20,595.4311111111111,0.5694173435285392,UPPER VAITARNA,19.8418518,73.4785663976234
21,595.0762500000001,0.6324767076456769,UPPER VAITARNA,19.8418518,73.4785663976234
22,594.6671428571428,0.9083449103675166,UPPER VAITARNA,19.8418518,73.4785663976234
23,594.4488888888889,1.01184786954912,UPPER VAITARNA,19.8418518,73.4785663976234
24,593.8925,1.364454365043307,UPPER VAITARNA,19.8418518,73.4785663976234
25,593.46,1.8261513002565437,UPPER VAITARNA,19.8418518,73.4785663976234
26,593.4122222222222,2.008312586338211,UPPER VAITARNA,19.8418518,73.4785663976234
27,594.2666666666667,2.140975245069403,UPPER VAITARNA,19.8418518,73.4785663976234
28,511.68142857142857,225.37862390716137,UPPER VAITARNA,19.8418518,73.4785663976234
29,597.7888888888889,2.723988089384979,UPPER VAITARNA,19.8418518,73.4785663976234
30,599.6750000000001,2.175488450900128,UPPER VAITARNA,19.8418518,73.4785663976234
31,600.2411111111111,1.9934984602730468,UPPER VAITARNA,19.8418518,73.4785663976234
32,601.3442857142857,1.7795772638734708,UPPER VAITARNA,19.8418518,73.4785663976234
33,601.8571428571429,1.309423719118646,UPPER VAITARNA,19.8418518,73.4785663976234
34,602.1288888888889,1.2305836465316853,UPPER VAITARNA,19.8418518,73.4785663976234
35,602.4388888888889,1.163737990748425,UPPER VAITARNA,19.8418518,73.4785663976234
36,602.9775,0.5390136494428311,UPPER VAITARNA,19.8418518,73.4785663976234
37,603.2975,0.21117020893781832,UPPER VAITARNA,19.8418518,73.4785663976234
38,603.0177777777777,1.179213485525169,UPPER VAITARNA,19.8418518,73.4785663976234
39,603.09625,1.041344426347861,UPPER VAITARNA,19.8418518,73.4785663976234
40,603.08875,1.024896336221398,UPPER VAITARNA,19.8418518,73.4785663976234
41,603.1477777777777,0.9328689320823179,UPPER VAITARNA,19.8418518,73.4785663976234
42,602.895,1.1758897340596044,UPPER VAITARNA,19.8418518,73.4785663976234
43,603.4480000000001,0.10053191864610991,UPPER VAITARNA,19.8418518,73.4785663976234
44,602.9814285714285,1.1345987333477772,UPPER VAITARNA,19.8418518,73.4785663976234
45,602.6655555555556,1.3986968141015186,UPPER VAITARNA,19.8418518,73.4785663976234
46,603.3155555555555,0.23404652908721432,UPPER VAITARNA,19.8418518,73.4785663976234
47,602.7385714285714,1.3629310152685383,UPPER VAITARNA,19.8418518,73.4785663976234
48,602.7677777777777,1.2527447642853984,UPPER VAITARNA,19.8418518,73.4785663976234
49,602.595,1.3581605207044238,UPPER VAITARNA,19.8418518,73.4785663976234
50,602.50125,1.4075453557777426,UPPER VAITARNA,19.8418518,73.4785663976234
51,602.468888888889,1.4048704962063752,UPPER VAITARNA,19.8418518,73.4785663976234
52,602.32,1.5413723013692877,UPPER VAITARNA,19.8418518,73.4785663976234
53,600.7950000000001,3.330472939388544,UPPER VAITARNA,19.8418518,73.4785663976234
