WEEK,MEAN,STD,NAME OF RESERVOIR,Latitude,Longitude
1,346.66333333333336,2.1675300843740724,MAHANADI,20.860055,84.149394
2,346.4122222222222,2.15518431797479,MAHANADI,20.860055,84.149394
3,346.3255555555556,2.1540259464030993,MAHANADI,20.860055,84.149394
4,346.1844444444444,2.137791565559611,MAHANADI,20.860055,84.149394
5,346.04555555555555,2.1284566657035273,MAHANADI,20.860055,84.149394
6,345.9144444444444,2.1471208111742954,MAHANADI,20.860055,84.149394
7,345.34,2.270754279969569,MAHANADI,20.860055,84.149394
8,345.90666666666664,2.006159265861021,MAHANADI,20.860055,84.149394
9,345.37857142857143,2.3128440541998607,MAHANADI,20.860055,84.149394
10,344.98375,2.1201680357934096,MAHANADI,20.860055,84.149394
11,345.0544444444444,2.1004529934701766,MAHANADI,20.860055,84.149394
12,344.96555555555557,2.1285036475838544,MAHANADI,20.860055,84.149394
13,344.1925,1.8192443486239,MAHANADI,20.860055,84.149394
14,343.8325,1.7535739016566656,MAHANADI,20.860055,84.149394
15,343.2444444444444,1.701632386203848,MAHANADI,20.860055,84.149394
16,342.80428571428575,2.0056491645920054,MAHANADI,20.860055,84.149394
17,342.2075,1.6733435306082804,MAHANADI,20.860055,84.149394
18,341.88444444444445,1.9169188239927473,MAHANADI,20.860055,84.149394
19,341.6455555555556,2.0262842292674037,MAHANADI,20.860055,84.149394
20,341.6411111111111,2.110814087292164,MAHANADI,20.860055,84.149394
21,341.7444444444444,2.030376265074476,MAHANADI,20.860055,84.149394
22,341.4583333333333,2.2424934039293585,MAHANADI,20.860055,84.149394
23,341.18111111111114,2.1981267277186523,MAHANADI,20.860055,84.149394
24,340.7925,2.1706335480683947,MAHANADI,20.860055,84.149394
25,341.545,2.033280249111911,MAHANADI,20.860055,84.149394
26,341.47444444444443,2.0744041982645554,MAHANADI,20.860055,84.149394
27,341.63666666666666,1.953528858246035,MAHANADI,20.860055,84.149394
28,342.7675,2.3536218290723245,MAHANADI,20.860055,84.149394
29,343.64142857142855,2.57727523152799,MAHANADI,20.860055,84.149394
30,343.73777777777775,2.378280774939003,MAHANADI,20.860055,84.149394
31,345.1816666666667,2.4857949767965244,MAHANADI,20.860055,84.149394
32,344.50125,3.071102349785346,MAHANADI,20.860055,84.149394
33,344.79,3.182671833538614,MAHANADI,20.860055,84.149394
34,344.7188888888889,3.2947968239500116,MAHANADI,20.860055,84.149394
35,345.03666666666663,2.8260042462813044,MAHANADI,20.860055,84.149394
36,345.7275,2.497248485833931,MAHANADI,20.860055,84.149394
37,346.445,2.1372011069219896,MAHANADI,20.860055,84.149394
38,346.1111111111111,2.157918235501784,MAHANADI,20.860055,84.149394
39,346.415,1.8552319839539646,MAHANADI,20.860055,84.149394
40,345.79875,2.0209646741805583,MAHANADI,20.860055,84.149394
41,345.471,2.064689645766003,MAHANADI,20.860055,84.149394
42,345.7075,2.466470873825301,MAHANADI,20.860055,84.149394
43,345.80111111111114,2.5049672874333346,MAHANADI,20.860055,84.149394
44,346.1644444444444,2.398317697424127,MAHANADI,20.860055,84.149394
45,346.3522222222222,2.396094623432984,MAHANADI,20.860055,84.149394
46,346.12454545454545,2.289232900499059,MAHANADI,20.860055,84.149394
47,346.50666666666666,2.7058282773795317,MAHANADI,20.860055,84.149394
48,346.3322222222222,2.5049939010792883,MAHANADI,20.860055,84.149394
49,346.01,2.5728916472660566,MAHANADI,20.860055,84.149394
50,346.0925,2.4218396195572414,MAHANADI,20.860055,84.149394
51,346.50666666666666,2.211238340839825,MAHANADI,20.860055,84.149394
52,346.27,2.1364924525960824,MAHANADI,20.860055,84.149394
53,345.24333333333334,2.7077727624993435,MAHANADI,20.860055,84.149394
