WEEK,MEAN,STD,NAME OF RESERVOIR,Latitude,Longitude
1,580.5485714285714,0.246943216916224,KHADAKVASLA,18.4372365,73.7651846
2,580.6555555555556,0.5507520111427577,KHADAKVASLA,18.4372365,73.7651846
3,580.9555555555556,0.6959366190809215,KHADAKVASLA,18.4372365,73.7651846
4,581.1044444444444,0.7372603188682847,KHADAKVASLA,18.4372365,73.7651846
5,581.1033333333334,0.7983576892596379,KHADAKVASLA,18.4372365,73.7651846
6,580.9833333333333,0.5791804554713651,KHADAKVASLA,18.4372365,73.7651846
7,580.88875,0.5778145401918902,KHADAKVASLA,18.4372365,73.7651846
8,580.74,0.5591734972260506,KHADAKVASLA,18.4372365,73.7651846
9,580.5175,0.4861437177272884,KHADAKVASLA,18.4372365,73.7651846
10,580.6025,0.7217785572558242,KHADAKVASLA,18.4372365,73.7651846
11,580.6544444444444,0.7631040412537559,KHADAKVASLA,18.4372365,73.7651846
12,580.7277777777778,0.851612848919314,KHADAKVASLA,18.4372365,73.7651846
13,580.798888888889,0.9473046559112589,KHADAKVASLA,18.4372365,73.7651846
14,580.485,0.7801098823700137,KHADAKVASLA,18.4372365,73.7651846
15,580.33,1.1481289126226017,KHADAKVASLA,18.4372365,73.7651846
16,580.4612500000001,1.117323811614146,KHADAKVASLA,18.4372365,73.7651846
17,580.38875,0.9679940598991248,KHADAKVASLA,18.4372365,73.7651846
18,580.4177777777778,1.0348282197758745,KHADAKVASLA,18.4372365,73.7651846
19,580.1622222222222,1.052126154244069,KHADAKVASLA,18.4372365,73.7651846
20,580.0511111111111,0.8052863534861862,KHADAKVASLA,18.4372365,73.7651846
21,579.55625,0.48573765700072297,KHADAKVASLA,18.4372365,73.7651846
22,579.5600000000001,0.6135144660070874,KHADAKVASLA,18.4372365,73.7651846
23,579.9877777777779,0.4907590492740935,KHADAKVASLA,18.4372365,73.7651846
24,579.67125,0.6542703132934563,KHADAKVASLA,18.4372365,73.7651846
25,579.02,1.165246754983652,KHADAKVASLA,18.4372365,73.7651846
26,579.1477777777777,0.9232656413213185,KHADAKVASLA,18.4372365,73.7651846
27,579.7355555555555,0.6689377981380443,KHADAKVASLA,18.4372365,73.7651846
28,580.5657142857143,1.2973287573941736,KHADAKVASLA,18.4372365,73.7651846
29,580.9325,1.508743564313417,KHADAKVASLA,18.4372365,73.7651846
30,581.2471428571429,1.5621749185639944,KHADAKVASLA,18.4372365,73.7651846
31,581.42375,1.3172692261970238,KHADAKVASLA,18.4372365,73.7651846
32,581.4975,1.298622896984106,KHADAKVASLA,18.4372365,73.7651846
33,582.0,0.6240459384799484,KHADAKVASLA,18.4372365,73.7651846
34,581.5477777777778,1.3096638669690857,KHADAKVASLA,18.4372365,73.7651846
35,581.5388888888889,1.3234750134064381,KHADAKVASLA,18.4372365,73.7651846
36,581.8975,0.9067169979027164,KHADAKVASLA,18.4372365,73.7651846
37,581.9725000000001,0.668083613244398,KHADAKVASLA,18.4372365,73.7651846
38,581.6433333333333,1.369269878438865,KHADAKVASLA,18.4372365,73.7651846
39,581.79875,1.2967479929203138,KHADAKVASLA,18.4372365,73.7651846
40,581.6825,1.0391445657710214,KHADAKVASLA,18.4372365,73.7651846
41,581.49,0.9387491677759308,KHADAKVASLA,18.4372365,73.7651846
42,581.3744444444444,1.1449575440939814,KHADAKVASLA,18.4372365,73.7651846
43,581.177,1.2462748938781851,KHADAKVASLA,18.4372365,73.7651846
44,581.6322222222221,1.4827489485561585,KHADAKVASLA,18.4372365,73.7651846
45,517.21,190.9568145550192,KHADAKVASLA,18.4372365,73.7651846
46,581.255,0.732607866265664,KHADAKVASLA,18.4372365,73.7651846
47,581.11375,0.8149485084522536,KHADAKVASLA,18.4372365,73.7651846
48,581.2322222222223,0.5786574500034364,KHADAKVASLA,18.4372365,73.7651846
49,581.0437499999999,0.8177659025837173,KHADAKVASLA,18.4372365,73.7651846
50,580.84,0.7849294781789657,KHADAKVASLA,18.4372365,73.7651846
51,580.7666666666667,0.8507055894961417,KHADAKVASLA,18.4372365,73.7651846
52,580.54,0.7085599077404235,KHADAKVASLA,18.4372365,73.7651846
53,580.475,0.7566042558695608,KHADAKVASLA,18.4372365,73.7651846
